family,source_context,target_context,transfer_id,metric,n_labels,D_cross,D_within_source,D_within_target,D_adj,ci_lower_90,ci_upper_90,stable_inversion,same_context_floor,same_context_floor_ci_lower_90,same_context_floor_ci_upper_90,minimum_strict_support,measurement_resampling,target_outcomes_used_for_fit_or_tuning
rbf_krr,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,absolute_effect_rank_agreement,,0.3457010014306151,0.22075003362557,0.231952035671635,0.0957200762994754,0.0624280107112725,0.1307545577931844,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,delta_cosine,,0.3726792579142364,0.2327647555115365,0.247979001340947,0.1337401691060489,0.096289571182275,0.1721690326840541,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,systema_centroid_accuracy,,0.1212831838523898,0.0806361550281435,0.0742065384411592,0.0450236464179597,0.0264730292359047,0.0673771596786618,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,absolute_effect_rank_agreement,,0.3242277141298418,0.2205196904487684,0.2241062011274776,0.0798073831605746,0.0412434078923439,0.1174427168576104,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,delta_cosine,,0.3217654391707583,0.2330189327352447,0.2130152957103311,0.0939662029459901,0.0564457174031642,0.1328305146390252,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,systema_centroid_accuracy,,0.1099730996544826,0.0804889777939422,0.0709660342284455,0.0360880841971267,0.0181937625022731,0.0583049190761956,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,absolute_effect_rank_agreement,,0.2762519219766859,0.211474647786598,0.2129728956590144,0.0777450118000429,0.0479439319173281,0.108184938854323,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,delta_cosine,,0.3499126796824715,0.194448814830707,0.2266724673611607,0.1370944271615533,0.0989952084674247,0.1773953193163126,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,systema_centroid_accuracy,,0.0915684938854323,0.0680083752493106,0.0707684728281166,0.0230053904741471,0.014714295930773,0.0328526156761782,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,absolute_effect_rank_agreement,,0.2778421803964357,0.2241062011274776,0.2205196904487684,0.0658885160938352,0.0323504273504273,0.1008019639934533,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,delta_cosine,,0.3141742498636116,0.2130152957103311,0.2330189327352447,0.0922636024731769,0.0614098017821422,0.125442353155119,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,systema_centroid_accuracy,,0.1122976041098381,0.0709660342284455,0.0804889777939422,0.0375721903982542,0.0192660029096199,0.0595392344062556,,,,,8,full_size_nonparametric,
