analysis,metric,method,environment_key,predictor,scenario,heldout_environment_id,heldout_predictor,n,aurc,optimal_aurc,excess_aurc,brier,mean_continuous_risk,risk_at_50,risk_at_80,ftr_at_50,ftr_at_80,log_loss,auroc,auprc
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,raw_normalized_uq,frangieh_melanoma_control,slim_string,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7410003329884858,0.7316787480780181,0.00932158491046764,0.2988966432194137,0.7543950397048544,0.7412687169847929,0.750520056945829,0.56,0.7,0.8002472392611618,0.849780701754386,0.7209008900456269
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,best_scalar_uq,frangieh_melanoma_control,slim_string,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.73836152531528,0.7316787480780181,0.00668277723726185,0.09393955307416979,0.7543950397048544,0.7414128178179941,0.7501295253049417,0.52,0.7,0.32052054642945516,0.9594298245614035,0.8976190476190475
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_only_rf,frangieh_melanoma_control,slim_string,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7391091681584535,0.7316787480780181,0.007430420080435374,0.10930071298094676,0.7543950397048544,0.7444897749512366,0.7507255489869772,0.6,0.7,0.37377384475185776,0.881578947368421,0.8194401277734612
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_p_rf,frangieh_melanoma_control,slim_string,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7389490733528643,0.7316787480780181,0.007270325274846168,0.11861405964965441,0.7543950397048544,0.7446553459261109,0.7494275766046217,0.56,0.7,0.4001570547909675,0.8947368421052632,0.8130774318274319
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_ps_rf,frangieh_melanoma_control,slim_string,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7397731617624896,0.7316787480780181,0.008094413684471502,0.118368365148112,0.7543950397048544,0.744529194267215,0.7506414683246498,0.56,0.7,0.4012409611994109,0.8837719298245614,0.7966992266992268
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_psn_rf,frangieh_melanoma_control,slim_string,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7393201927042196,0.7316787480780181,0.007641444626201421,0.11989371012529389,0.7543950397048544,0.7439646897433243,0.7502113356833968,0.56,0.7,0.40577935330510184,0.9144736842105263,0.831676887926888
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,ptl_rf,frangieh_melanoma_control,slim_string,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7389036026018014,0.7316787480780181,0.007224854523783297,0.13893662434004134,0.7543950397048544,0.7442091887551336,0.7494790019263999,0.64,0.7,0.4344664028539127,0.8530701754385965,0.8021502216267232
selective_risk_under_alternative_fidelity,delta_cosine,raw_normalized_uq,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7825033738514875,0.7384991287164088,0.04400424513507872,0.12904034272407924,0.8380971160659949,0.7860221766441288,0.8351791304580136,0.64,0.75,0.41822101734502654,0.83875,0.7314761904761904
selective_risk_under_alternative_fidelity,delta_cosine,best_scalar_uq,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7724107894400324,0.7384991287164088,0.033911660723623616,0.1224456408164078,0.8380971160659949,0.7854524446106609,0.8221479944579668,0.6,0.75,0.37995002259534194,0.9725,0.9125000000000001
selective_risk_under_alternative_fidelity,delta_cosine,u_only_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.8259311303061709,0.7384991287164088,0.08743200158976216,0.18287003434511373,0.8380971160659949,0.8459209684305471,0.8441519741421525,0.84,0.8,0.5522627012109868,0.4775,0.430666347009058
selective_risk_under_alternative_fidelity,delta_cosine,u_p_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.8039919863748958,0.7384991287164088,0.065492857658487,0.1437689538036416,0.8380971160659949,0.8144226422838595,0.832174801076828,0.6799999999999999,0.75,0.46240115425585715,0.76,0.5915471599682126
selective_risk_under_alternative_fidelity,delta_cosine,u_ps_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.8137494412040328,0.7384991287164088,0.07525031248762404,0.1501028924299439,0.8380971160659949,0.8278609281839322,0.8339533472045467,0.72,0.775,0.4790965866633619,0.6925,0.4837698207938146
selective_risk_under_alternative_fidelity,delta_cosine,u_psn_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.8095251643562494,0.7384991287164088,0.07102603563984067,0.14853213812572488,0.8380971160659949,0.8301410715491913,0.8348584633041749,0.72,0.775,0.4754587498075983,0.7075,0.5310245899485497
selective_risk_under_alternative_fidelity,delta_cosine,ptl_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7855378571310558,0.7384991287164088,0.04703872841464707,0.1351725596993116,0.8380971160659949,0.7985294245830329,0.8348584633041748,0.64,0.775,0.44371138038949065,0.855,0.7791630591630592
selective_risk_under_alternative_fidelity,centered_delta_cosine,raw_normalized_uq,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7806268182764663,0.7371654018016892,0.04346141647477708,0.12904034272407924,0.8373572752599006,0.783586127824739,0.834127355072335,0.64,0.75,0.41822101734502654,0.83875,0.7314761904761904
selective_risk_under_alternative_fidelity,centered_delta_cosine,best_scalar_uq,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7701460294194509,0.7371654018016892,0.03298062761776166,0.1224456408164078,0.8373572752599006,0.7829160925200037,0.8204897788096014,0.6,0.75,0.37995002259534194,0.9725,0.9125000000000001
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_only_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.8253393138247686,0.7371654018016892,0.08817391202307934,0.18287003434511373,0.8373572752599006,0.84626585085857,0.8432397182280761,0.84,0.8,0.5522627012109868,0.4775,0.430666347009058
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_p_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.8032081969475782,0.7371654018016892,0.06604279514588896,0.1437689538036416,0.8373572752599006,0.81406550386407,0.8313764668246462,0.6799999999999999,0.75,0.46240115425585715,0.76,0.5915471599682126
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_ps_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.8128888132363474,0.7371654018016892,0.07572341143465822,0.1501028924299439,0.8373572752599006,0.8276669224296899,0.8331466709920461,0.72,0.775,0.4790965866633619,0.6925,0.4837698207938146
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_psn_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.8084127796285889,0.7371654018016892,0.07124737782689972,0.14853213812572488,0.8373572752599006,0.829882583799995,0.834415489471979,0.72,0.775,0.4754587498075983,0.7075,0.5310245899485497
selective_risk_under_alternative_fidelity,centered_delta_cosine,ptl_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7842742934732735,0.7371654018016892,0.047108891671584274,0.1351725596993116,0.8373572752599006,0.7978559175445871,0.8344154894719787,0.64,0.775,0.44371138038949065,0.855,0.7791630591630592
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,raw_normalized_uq,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7409834652254816,0.7316787480780181,0.009304717147463504,0.12904034272407924,0.7543950397048544,0.7412687169847929,0.7512585523693207,0.64,0.75,0.41822101734502654,0.83875,0.7314761904761904
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,best_scalar_uq,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7381623330467464,0.7316787480780181,0.006483584968728251,0.1224456408164078,0.7543950397048544,0.7409563377856295,0.7506778310045485,0.6,0.75,0.37995002259534194,0.9725,0.9125000000000001
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_only_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7521817415956411,0.7316787480780181,0.02050299351762297,0.18287003434511373,0.7543950397048544,0.7568693956152422,0.7544279242328845,0.84,0.8,0.5522627012109868,0.4775,0.430666347009058
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_p_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7460261088031243,0.7316787480780181,0.014347360725106117,0.1437689538036416,0.7543950397048544,0.7478587700811045,0.7521997889796718,0.6799999999999999,0.75,0.46240115425585715,0.76,0.5915471599682126
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_ps_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7480453181498351,0.7316787480780181,0.016366570071816966,0.1501028924299439,0.7543950397048544,0.7504404977814493,0.7521696394930817,0.72,0.775,0.4790965866633619,0.6925,0.4837698207938146
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_psn_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7472044700949313,0.7316787480780181,0.015525722016913157,0.14853213812572488,0.7543950397048544,0.7516393407705491,0.7524613574222526,0.72,0.775,0.4754587498075983,0.7075,0.5310245899485497
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,ptl_rf,frangieh_melanoma_control,slim_string,leave_predictor_out,,slim_string,50.0,0.7415956387216934,0.7316787480780181,0.009916890643675291,0.1351725596993116,0.7543950397048544,0.7465547963481868,0.7524613574222525,0.64,0.775,0.44371138038949065,0.855,0.7791630591630592
selective_risk_under_alternative_fidelity,delta_cosine,raw_normalized_uq,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7138270627775346,0.645600873720451,0.06822618905708355,0.23544950193553527,0.7563878465052021,0.7089760791402254,0.7425795506332121,0.28,0.375,0.6805505020118848,0.6880131362889984,0.768543152817155
selective_risk_under_alternative_fidelity,delta_cosine,best_scalar_uq,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7064006329548406,0.645600873720451,0.06079975923438952,0.22914771766063943,0.7563878465052021,0.70821238947461,0.7212545915699022,0.28,0.275,0.6373630999174565,0.7717569786535304,0.8071682768455468
selective_risk_under_alternative_fidelity,delta_cosine,u_only_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.713700598763397,0.645600873720451,0.06809972504294592,0.2199001748040553,0.7563878465052021,0.7016968960564818,0.7331036254394311,0.28,0.32499999999999996,0.6264229417660544,0.7520525451559935,0.776342477895514
selective_risk_under_alternative_fidelity,delta_cosine,u_p_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.6978753836348227,0.645600873720451,0.05227450991437166,0.1781320430461565,0.7563878465052021,0.6933906211064595,0.7212049012439133,0.24,0.275,0.5340642836167897,0.812807881773399,0.8386057841937009
selective_risk_under_alternative_fidelity,delta_cosine,u_ps_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7036409512021511,0.645600873720451,0.058040077481700036,0.17790809424743642,0.7563878465052021,0.6997973514817757,0.7212049012439136,0.19999999999999996,0.275,0.5340102569780246,0.819376026272578,0.8330765642067349
selective_risk_under_alternative_fidelity,delta_cosine,u_psn_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7045930326994458,0.645600873720451,0.05899215897899479,0.18332374662344697,0.7563878465052021,0.6990920055170995,0.7212049012439136,0.24,0.275,0.5449140437854665,0.7914614121510674,0.821497554752419
selective_risk_under_alternative_fidelity,delta_cosine,ptl_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7047012078573718,0.645600873720451,0.05910033413692073,0.19648289555033005,0.7563878465052021,0.7089760791402253,0.7212049012439135,0.28,0.275,0.5719564759269715,0.7766830870279147,0.8122073907487466
selective_risk_under_alternative_fidelity,centered_delta_cosine,raw_normalized_uq,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7108630442165423,0.6433070588645101,0.06755598535203222,0.23544950193553527,0.7538879441793703,0.705593814148113,0.7405146358028509,0.28,0.375,0.6805505020118848,0.6880131362889984,0.768543152817155
selective_risk_under_alternative_fidelity,centered_delta_cosine,best_scalar_uq,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7033211796666216,0.6433070588645101,0.06001412080211144,0.22914771766063943,0.7538879441793703,0.7051107615189777,0.7189397425355132,0.28,0.275,0.6373630999174565,0.7717569786535304,0.8071682768455468
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_only_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7098976699672848,0.6433070588645101,0.06659061110277464,0.2199001748040553,0.7538879441793703,0.6991147110653706,0.7306062947667227,0.28,0.32499999999999996,0.6264229417660544,0.7520525451559935,0.776342477895514
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_p_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.6945766557139068,0.6433070588645101,0.05126959684939669,0.1781320430461565,0.7538879441793703,0.6909138209452582,0.718754438455584,0.24,0.275,0.5340642836167897,0.812807881773399,0.8386057841937009
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_ps_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.699909843310874,0.6433070588645101,0.05660278444636391,0.17790809424743642,0.7538879441793703,0.696524214685854,0.718754438455584,0.19999999999999996,0.275,0.5340102569780246,0.819376026272578,0.8330765642067349
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_psn_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7012432032667245,0.6433070588645101,0.057936144402214396,0.18332374662344697,0.7538879441793703,0.6959666583416374,0.718754438455584,0.24,0.275,0.5449140437854665,0.7914614121510674,0.821497554752419
selective_risk_under_alternative_fidelity,centered_delta_cosine,ptl_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7006837632895885,0.6433070588645101,0.05737670442507836,0.19648289555033005,0.7538879441793703,0.7055938141481128,0.7187544384555841,0.28,0.275,0.5719564759269715,0.7766830870279147,0.8122073907487466
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,raw_normalized_uq,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7142510167208411,0.7016817278797892,0.012569288841051907,0.23544950193553527,0.7268943874572009,0.7131939237530968,0.7238859590731173,0.28,0.375,0.6805505020118848,0.6880131362889984,0.768543152817155
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,best_scalar_uq,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7122225172464893,0.7016817278797892,0.01054078936670011,0.22914771766063943,0.7268943874572009,0.7117717226302374,0.7180372350440105,0.28,0.275,0.6373630999174565,0.7717569786535304,0.8071682768455468
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_only_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7137844326835854,0.7016817278797892,0.01210270480379616,0.2199001748040553,0.7268943874572009,0.7112579056441483,0.7203823616227496,0.28,0.32499999999999996,0.6264229417660544,0.7520525451559935,0.776342477895514
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_p_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7107608978201807,0.7016817278797892,0.009079169940391485,0.1781320430461565,0.7268943874572009,0.709369191524456,0.7173181317213186,0.24,0.275,0.5340642836167897,0.812807881773399,0.8386057841937009
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_ps_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7121554495130209,0.7016817278797892,0.01047372163323168,0.17790809424743642,0.7268943874572009,0.7123452151441043,0.7173181317213186,0.19999999999999996,0.275,0.5340102569780246,0.819376026272578,0.8330765642067349
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_psn_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.7123818803030411,0.7016817278797892,0.01070015242325184,0.18332374662344697,0.7268943874572009,0.7111291851723175,0.7173181317213186,0.24,0.275,0.5449140437854665,0.7914614121510674,0.821497554752419
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,ptl_rf,frangieh_melanoma_control,strong_linear,in_domain,,,50.0,0.711737721672935,0.7016817278797892,0.010055993793145812,0.19648289555033005,0.7268943874572009,0.7131939237530968,0.7173181317213186,0.28,0.275,0.5719564759269715,0.7766830870279147,0.8122073907487466
selective_risk_under_alternative_fidelity,delta_cosine,raw_normalized_uq,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7124859475361315,0.645600873720451,0.06688507381568043,0.2366738989234532,0.7563878465052021,0.7089760791402254,0.7425795506332121,0.28,0.375,0.7008934192894329,0.6880131362889984,0.7691701120648039
selective_risk_under_alternative_fidelity,delta_cosine,best_scalar_uq,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7113478881949546,0.645600873720451,0.0657470144745036,0.2285999364298448,0.7563878465052021,0.70821238947461,0.7212545915699022,0.28,0.275,0.6383587309774934,0.7668308702791462,0.7824010973033501
selective_risk_under_alternative_fidelity,delta_cosine,u_only_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7162524667084572,0.645600873720451,0.07065159298800616,0.2511950045290527,0.7563878465052021,0.6985667790705731,0.7398457850533073,0.24,0.375,0.7223839999537482,0.6814449917898194,0.7588758755615463
selective_risk_under_alternative_fidelity,delta_cosine,u_p_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7075078005232877,0.645600873720451,0.061906926802836604,0.21964219150392356,0.7563878465052021,0.6983283158514841,0.7331036254394313,0.24,0.32499999999999996,0.6259970419505759,0.7750410509031198,0.8132027830890587
selective_risk_under_alternative_fidelity,delta_cosine,u_ps_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7139145430388737,0.645600873720451,0.06831366931842264,0.23137351705826797,0.7563878465052021,0.698328315851484,0.7289293186195509,0.24,0.30000000000000004,0.6545960544884066,0.7627257799671593,0.7904866467511574
selective_risk_under_alternative_fidelity,delta_cosine,u_psn_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7026258521214692,0.645600873720451,0.05702497840101817,0.22959651654340754,0.7563878465052021,0.698328315851484,0.7289293186195509,0.24,0.30000000000000004,0.6488278411207566,0.7701149425287356,0.8149398593953474
selective_risk_under_alternative_fidelity,delta_cosine,ptl_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.714850027216327,0.645600873720451,0.0692491534958759,0.2775896034471172,0.7563878465052021,0.7089760791402253,0.7227894971675027,0.28,0.30000000000000004,0.7491410885772076,0.7504105090311988,0.7713843261883907
selective_risk_under_alternative_fidelity,centered_delta_cosine,raw_normalized_uq,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7093269800945677,0.6433070588645101,0.06601992123005762,0.2366738989234532,0.7538879441793703,0.705593814148113,0.7405146358028509,0.28,0.375,0.7008934192894329,0.6880131362889984,0.7691701120648039
selective_risk_under_alternative_fidelity,centered_delta_cosine,best_scalar_uq,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7077182044981459,0.6433070588645101,0.06441114563363581,0.2285999364298448,0.7538879441793703,0.7051107615189777,0.7189397425355132,0.28,0.275,0.6383587309774934,0.7668308702791462,0.7824010973033501
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_only_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7137488403333883,0.6433070588645101,0.07044178146887814,0.2511950045290527,0.7538879441793703,0.6958025377293953,0.7371406822862481,0.24,0.375,0.7223839999537482,0.6814449917898194,0.7588758755615463
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_p_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7043140646083123,0.6433070588645101,0.061007005743802134,0.21964219150392356,0.7538879441793703,0.6954836057125026,0.7306062947667227,0.24,0.32499999999999996,0.6259970419505759,0.7750410509031198,0.8132027830890587
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_ps_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7113003735082835,0.6433070588645101,0.06799331464377334,0.23137351705826797,0.7538879441793703,0.6954836057125025,0.726372550866236,0.24,0.30000000000000004,0.6545960544884066,0.7627257799671593,0.7904866467511574
selective_risk_under_alternative_fidelity,centered_delta_cosine,u_psn_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7002842104633029,0.6433070588645101,0.0569771515987928,0.22959651654340754,0.7538879441793703,0.6954836057125025,0.726372550866236,0.24,0.30000000000000004,0.6488278411207566,0.7701149425287356,0.8149398593953474
selective_risk_under_alternative_fidelity,centered_delta_cosine,ptl_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7111764775910763,0.6433070588645101,0.06786941872656616,0.2775896034471172,0.7538879441793703,0.7055938141481127,0.7202639016713195,0.28,0.30000000000000004,0.7491410885772076,0.7504105090311988,0.7713843261883907
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,raw_normalized_uq,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7138121031094167,0.7016817278797892,0.012130375229627455,0.2366738989234532,0.7268943874572009,0.7131939237530968,0.7238859590731173,0.28,0.375,0.7008934192894329,0.6880131362889984,0.7691701120648039
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,best_scalar_uq,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7124410251872848,0.7016817278797892,0.010759297307495586,0.2285999364298448,0.7268943874572009,0.7117717226302374,0.7180372350440105,0.28,0.275,0.6383587309774934,0.7668308702791462,0.7824010973033501
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_only_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7141887758154504,0.7016817278797892,0.012507047935661153,0.2511950045290527,0.7268943874572009,0.7109903137732398,0.7223432500487669,0.24,0.375,0.7223839999537482,0.6814449917898194,0.7588758755615463
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_p_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7122872856464886,0.7016817278797892,0.010605557766699358,0.21964219150392356,0.7268943874572009,0.7097069840494581,0.7203823616227495,0.24,0.32499999999999996,0.6259970419505759,0.7750410509031198,0.8132027830890587
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_ps_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7130569348277477,0.7016817278797892,0.01137520694795846,0.23137351705826797,0.7268943874572009,0.7097069840494581,0.7199433931220249,0.24,0.30000000000000004,0.6545960544884066,0.7627257799671593,0.7904866467511574
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,u_psn_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7116550644321002,0.7016817278797892,0.00997333655231103,0.22959651654340754,0.7268943874572009,0.7097069840494582,0.719943393122025,0.24,0.30000000000000004,0.6488278411207566,0.7701149425287356,0.8149398593953474
selective_risk_under_alternative_fidelity,absolute_effect_rank_agreement,ptl_rf,frangieh_melanoma_control,strong_linear,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,50.0,0.7125881500860518,0.7016817278797892,0.01090642220626259,0.2775896034471172,0.7268943874572009,0.7131939237530968,0.7184249922888571,0.28,0.30000000000000004,0.7491410885772076,0.7504105090311988,0.7713843261883907
selective_risk_under_alternative_fidelity,delta_cosine,raw_normalized_uq,frangieh_melanoma_control,strong_linear,leave_predictor_out,,strong_linear,50.0,0.7250143482505377,0.645600873720451,0.07941347453008663,0.22824363860721078,0.7563878465052021,0.7089760791402253,0.7425795506332118,0.28,0.375,0.6480564464244573,0.6814449917898194,0.7350854128676609
selective_risk_under_alternative_fidelity,delta_cosine,best_scalar_uq,frangieh_melanoma_control,strong_linear,leave_predictor_out,,strong_linear,50.0,0.7091883638359886,0.645600873720451,0.06358749011553755,0.22411995342773838,0.7563878465052021,0.70821238947461,0.7212545915699022,0.28,0.275,0.6330544884592291,0.7701149425287357,0.7892393985718409
selective_risk_under_alternative_fidelity,delta_cosine,u_only_rf,frangieh_melanoma_control,strong_linear,leave_predictor_out,,strong_linear,50.0,0.7117165044285164,0.645600873720451,0.06611563070806536,0.26733880276647065,0.7563878465052021,0.7143526857498336,0.7279040409814153,0.31999999999999995,0.30000000000000004,0.7299243091225541,0.722495894909688,0.7795074471211724
selective_risk_under_alternative_fidelity,delta_cosine,u_p_rf,frangieh_melanoma_control,strong_linear,leave_predictor_out,,strong_linear,50.0,0.7108236025708752,0.645600873720451,0.06522272885042413,0.21115907089859828,0.7563878465052021,0.7179731715934152,0.7212049012439135,0.31999999999999995,0.275,0.6038783114856355,0.7504105090311988,0.7943738825580756
selective_risk_under_alternative_fidelity,delta_cosine,u_ps_rf,frangieh_melanoma_control,strong_linear,leave_predictor_out,,strong_linear,50.0,0.7053495167743304,0.645600873720451,0.05974864305387939,0.20661558937682908,0.7563878465052021,0.7088827310838123,0.7212049012439136,0.28,0.275,0.594845651882436,0.7701149425287357,0.809104380531657
selective_risk_under_alternative_fidelity,delta_cosine,u_psn_rf,frangieh_melanoma_control,strong_linear,leave_predictor_out,,strong_linear,50.0,0.7100331631976077,0.645600873720451,0.06443228947715662,0.2091710101195044,0.7563878465052021,0.7088827310838124,0.7309888638556317,0.28,0.30000000000000004,0.6014028897413896,0.7635467980295567,0.8045532972733227
