comparison,left_environment_id,right_environment_id,perturbation_label,risk_left,risk_right,confidence_left,confidence_right,absolute_risk_change,response_program_shift,response_program_is_descriptive,risk_and_confidence_outcomes_used_for_evaluation_only,matching
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,KLF4,0.5000459187821285,0.7718534563367756,0.9728092073790116,0.8132187170346419,0.27180753755464715,0.8879295218087686,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,LAMP2,0.6270001914348298,0.7052255940869698,0.844767074461728,0.8094491154644036,0.07822540265214006,0.9370520746969422,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,LCP1,0.5584925840220715,0.6845527311839703,0.9798850197559856,0.9403264383696343,0.12606014716189884,0.8047091032306424,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,LEF1-AS1,0.49340433322139576,0.7151646229636015,0.9808900016581732,0.9608993312133004,0.22176028974220574,0.8863442798703246,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,LGALS3,0.6997941778123795,0.9977173177115772,0.8417853489986249,0.7727514042664111,0.2979231398991977,0.9381555438785475,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,LGALS3BP,0.644085731283121,0.8699445221663247,0.9110777250866354,0.724759591691658,0.2258587908832037,0.9680614786624819,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,LINC00518,0.7167956626950327,0.7723645458963168,0.9812242428966185,0.9453061991684071,0.05556888320128406,0.8971443740769016,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,LRPAP1,0.5553373968254265,0.8894066819944269,0.8817268850803189,0.7322528805976892,0.33406928516900036,0.8384991593048847,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,LRRC75A-AS1,0.573166889784327,0.850286200699106,0.9800023353920458,0.9398863647836048,0.27711931091477904,0.8731364657265477,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,LY96,0.685042764092002,0.8905883201903363,0.9778861865222513,0.9412060421585428,0.20554555609833425,0.8923878388718969,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,MC1R,0.5318138262430387,0.8359804747849018,0.9737750811673823,0.9199887909573787,0.30416664854186304,0.917636997102914,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,MDH2,0.743139310841074,0.9514410143007196,0.8921086489488573,0.7869734610703136,0.2083017034596456,0.6884598275009135,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,MFGE8,0.6437340780084397,0.8323975710545216,0.9347276552957555,0.8526568791877441,0.18866349304608188,0.9270660690738094,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,MIA,0.5206884769441682,0.637220864654345,0.972224228901322,0.9603283141138048,0.11653238771017682,0.7978415619647764,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,MRPL47,0.8694466980838497,1.0553806915997093,0.8851275630976488,0.8240070584194538,0.1859339935158596,0.7364605247296587,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,MT2A,0.6792192936312293,0.9070208575135932,0.8155146472709105,0.8772914412226142,0.22780156388236383,0.897110683830691,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,MYC,1.1252798049083865,1.0458808828063586,0.7698693680026055,0.7717393224653574,0.07939892210202792,0.6936131458933091,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NACA,0.864431998460373,0.9647060510834705,0.7910435035362022,0.7636119466537408,0.10027405262309752,0.9263574480123723,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NCL,0.897373278120162,0.9387945121213959,0.8401228818748768,0.7239945732146725,0.041421234001233875,0.9635750288422774,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NDUFA13,0.5879172799217915,0.8262611403529833,0.8863598814640133,0.7743755724663348,0.2383438604311917,0.9459459246427049,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NEAT1,0.7150919434163051,0.8162912048370571,0.8421857845753773,0.6606929837094734,0.10119926142075197,0.8327989564672288,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NGFR,0.7050382452904344,0.7334273080736744,0.9786011699413589,0.9615336304446703,0.02838906278324005,0.9312394401959456,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NME1,0.872940228711165,1.0333192498105122,0.8461289954222079,0.8343320254159883,0.1603790210993472,0.9030423688059116,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NMRK1,0.4950013891831455,0.8627725153121226,0.9262882602718684,0.7718285504243562,0.3677711261289771,0.8256203112290443,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NOLC1,0.8511731492471577,0.885056359348158,0.8919149490913928,0.8122435506384477,0.03388321010100026,0.9496436979929358,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NONO,0.6567203460221837,0.8710877169753096,0.8869392629613135,0.8175967732696283,0.21436737095312597,0.7095666127072568,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NPC1,0.6424013808745841,0.690831782358635,0.9166645446447852,0.8951547744135452,0.04843040148405087,0.6531687491479272,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NPC2,0.6585468541518913,0.7705861060503922,0.7034546183021241,0.8287803908718764,0.11203925189850095,0.859751575183636,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NSG1,0.7733727872167753,0.7693520881022581,0.9098560815436952,0.952329442902569,0.00402069911451719,0.9421977485860975,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NT5E,0.6938708548962282,0.8987190890161605,0.9144684591237352,0.915813497630924,0.20484823411993225,0.9271926943611679,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,NUP50-AS1,0.5540821100569053,0.7568950339983862,0.9798851340899012,0.9575219428605863,0.20281292394148087,0.8373062905704131,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,P2RX4,0.8906699194627666,0.6987314602427818,0.969985560512815,0.9347156321444335,0.19193845921998487,0.9682999859770391,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PABPC1,0.9186336688023157,0.961244049441025,0.813151110192599,0.7211714553895116,0.042610380638709366,0.7557687790905834,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PAICS,0.9931596752096543,0.9039676040392215,0.7524690550019334,0.8771914899952679,0.08919207117043282,0.9011225744446225,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PET100,0.9604381741676659,1.1135912013890024,0.9651091098091454,0.8149000022683549,0.1531530272213365,0.8871956565687211,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PFDN4,0.5731697956916457,0.9356576984917208,0.9139756052773079,0.6853812944783207,0.36248790280007503,0.8494086398763265,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PFN1,0.7936040632355043,0.8902745370213778,0.8705096445079062,0.7974597173314769,0.09667047378587357,0.8405413308604556,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PIK3IP1,0.6289413211855763,0.6865363423798818,0.978661812643287,0.9614700924323843,0.057595021194305485,0.8928834330065191,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,POLD2,0.9479116429056202,0.9296652183512045,0.9037309531463786,0.7015013555140229,0.01824642455441572,1.0159490747484734,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PPA1,0.93257296588664,0.8802144488563052,0.6877976387385644,0.7789199721007679,0.052358517030334784,0.953064334874853,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PPIA,0.7605508136271302,0.8927510371626728,0.8005471701921967,0.8081075984505707,0.13220022353554262,0.8733584429744612,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PRELID3B,0.9170016707983232,0.9592355489262361,0.7806337915173786,0.8091249741119664,0.042233878127912905,1.0280821890615428,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PROS1,0.5409718162159967,0.8805002189096891,0.9437124980526354,0.9493728763997954,0.33952840269369244,0.961236741319325,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PSAP,0.5311568781670635,0.7878040813853087,0.8950825531434288,0.8419825318581736,0.2566472032182452,0.789186564651915,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PSMB8-AS1,0.7142792804666931,0.8096996521455415,0.9775638168527618,0.8202515387323427,0.09542037167884843,0.9823879776272565,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PTMA,1.086515905493593,0.9505627806346716,0.8277994867300135,0.8497864791236145,0.1359531248589213,0.681265188173082,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PUF60,0.9394276433486558,0.9944665004741812,0.777660675511537,0.6970066221499766,0.055038857125525364,0.9131725306514789,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,PYGB,0.8161066201310414,0.8914767721119614,0.9162413187574109,0.8301653612530191,0.07537015198092001,0.946237773630809,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,RAB27A,0.6913636478372938,0.6854333906119753,0.9309529865793292,0.8241924645635278,0.00593025722531848,0.8369189233321983,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,RB1,0.6674333543127229,0.6522426381797269,0.9198469217806196,0.8972662421287673,0.01519071613299594,0.8061657920693036,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,RBP7,0.7131686135345106,0.7761248712018562,0.980490952943147,0.9447832209751995,0.0629562576673457,0.8849073001983392,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,RNASEH2A,0.8212044546204018,1.3055948899428833,0.9801122081246373,0.9362133883550126,0.4843904353224815,0.9152835888816677,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,RNF213,0.5475617338545486,0.9919065921717961,0.9235111228048839,0.7889772715981066,0.44434485831724746,0.98899390961769,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,ROMO1,1.1980962125048173,1.1141285415052065,0.8872099715503777,0.7685738353112234,0.08396767099961089,0.8365971546882158,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,RPSA,0.9648906079272984,0.936743313468833,0.8003359101364668,0.7394643750218167,0.02814729445846542,0.930611160136574,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,RRS1,0.834418802155798,0.8045652271667056,0.8017317735910333,0.8325654569426145,0.029853574989092357,0.8337535485531234,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,RTP4,0.6115900894676327,0.8184478211838018,0.9764519680467209,0.941024623459108,0.20685773171616906,0.9011960593937189,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,RUVBL2,0.8624068293582832,0.9754943895439464,0.8716475228594881,0.7797753483277635,0.11308756018566324,0.9508838774875719,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,S100A6,0.75998642282695,0.9341421262489853,0.8507880593885598,0.7487466792708068,0.17415570342203535,0.8371245279859055,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,S100B,0.7031273851570541,0.7769051680244039,0.9805084092871407,0.9613984380561061,0.07377778286734982,0.8785010422538571,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SAE1,0.8027157103810405,0.889790093609945,0.8568150420948856,0.8400371351520396,0.08707438322890448,0.880379626779715,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SAT1,0.6375421027492716,0.8159658647037867,0.8610006170777523,0.8217527656380809,0.17842376195451515,0.8665062236143293,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SCARB2,0.5637693583038699,0.7220988569751208,0.8981972527402952,0.8050747372185539,0.1583294986712509,0.8192922054650853,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SDC3,0.6894000550888814,0.7745710845249031,0.9692626010660809,0.900880537656728,0.08517102943602173,0.9701978868200043,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SDCBP,0.6743078131451077,0.9037435575068683,0.8084598139383594,0.7336644625151002,0.22943574436176062,0.9590194186821501,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SEC11C,0.687574391923945,0.8055800732057998,0.8847541225109946,0.8288875764434543,0.11800568128185485,0.8018762366160854,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SERPINA3,0.6110888831304692,0.7476823903519271,0.9795747389739814,0.9567155074800766,0.1365935072214579,0.9348450932323702,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SERPINE2,0.8006805560495256,0.8189894805425761,0.7384327763134277,0.7478270083411599,0.01830892449305055,0.8533290200436294,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SERPINF1,0.5986267113307774,0.9320897229987961,0.9827590419958531,0.9458510818202613,0.3334630116680187,0.9401058109168996,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SET,0.7730989469746781,0.9811804084512037,0.792565625186743,0.7956641285586109,0.20808146147652562,0.691415662926022,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SGK1,0.6748980570471828,0.8570776481536359,0.8634455193212095,0.7537511963255165,0.1821795911064531,0.9336631948582668,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SHMT2,0.8015161030536828,0.8970635073992445,0.9016779199039732,0.7605840964565531,0.09554740434556164,0.8997539393294786,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SINHCAF,0.8841630048342644,0.9540236404590259,0.8508026156003773,0.7466240024896188,0.06986063562476152,0.6877070724849914,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SLC19A1,0.7623417164455786,0.7091819699263358,0.9133284789880305,0.8473323249553838,0.05315974651924282,0.9003843179969742,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SLC22A18,0.5822319493673638,0.7956318485529592,0.9517054807766656,0.9012333511262015,0.21339989918559543,0.8801707285426967,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SLC25A13,0.6757795865388707,0.739766473248758,0.8726555076310025,0.7966822705930413,0.06398688670988728,0.8650310134348271,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SLC26A2,0.6220471157472667,0.8264722767205553,0.8728126093693689,0.9146361749840516,0.20442516097328867,0.9194131362664016,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SLC5A3,0.6004471504603361,0.866001506595889,0.8833970266144194,0.9113368290225772,0.2655543561355529,0.9648301825065316,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SLC7A5P1,0.663335977838879,0.8551571142497965,0.9822771006295051,0.9575219428605863,0.19182113641091747,0.927584083854702,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SLIRP,0.7756235824447753,0.7487260791113641,0.7549486059946421,0.7635552230434847,0.02689750333341112,0.525294405524001,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SMAD3,0.5596295081511229,0.8004651092739238,0.9141088947898793,0.8278913080361588,0.2408356011228009,0.8365563954577782,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SMAD4,0.7894733429969986,1.0436197872635025,0.8933763357055712,0.8850295522733024,0.2541464442665039,0.8311967325871632,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SNHG6,0.6482969880591702,0.6959424204942036,0.9800023353920458,0.9478412669035569,0.047645432435033386,0.9201081351990704,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SNRPE,1.0081823623725346,0.9568652261490852,0.8160738474002919,0.8935916949899392,0.051317136223449356,0.994932803026611,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SNRPF,1.007128773646169,0.85124279136003,0.8205623896898543,0.8483632623829367,0.15588598228613892,1.0089245688630124,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SNRPG,0.9586244317052,0.9194666030455012,0.8198209640165263,0.7595003549068821,0.039157828659698746,0.974476131788464,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SOX4,0.7346524509784852,0.7634692017275451,0.8783921055808236,0.7703255275212905,0.028816750749059872,0.8586924543054341,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SP100,0.6667988138452757,0.7419749480301767,0.836232569456289,0.7802256615514094,0.07517613418490099,0.7758702770856976,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SPESP1,0.6301516388634472,0.7225683432640145,0.8257768620238018,0.8918334805964196,0.09241670440056737,0.8514338792198547,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SPINT1,0.720781870234784,0.835859992209668,0.9809791318515374,0.9551889318431307,0.11507812197488398,0.9843814913187096,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,SSR2,0.8032319372659249,1.0203958137619946,0.8347041594331296,0.7431824522384809,0.21716387649606972,0.8359221010352121,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,ST3GAL6-AS1,0.7091646207630968,0.7914495415281437,0.9782975137367985,0.9571615968487563,0.0822849207650469,0.9521337601183723,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,ST6GALNAC2,0.633267166931373,0.9685035292559006,0.9803569206173618,0.9567968898077784,0.3352363623245276,0.9926067297671626,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,STAT1,0.6870559413655978,0.7613261742713614,0.8958349917523304,0.7477836786340785,0.07427023290576362,0.8657063571990935,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,STAT3,0.6159534418469406,0.9109603117439276,0.9071420406118441,0.9198997546437996,0.295006869896987,0.8150628757749389,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,STOM,0.6969112704789161,0.7736607154492594,0.9418961203217409,0.8692204259384861,0.0767494449703433,0.9348728680015089,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,STX7,0.651443004005871,0.8077897912937199,0.8827511941163295,0.8564006547156718,0.1563467872878489,0.9022320477737926,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TAPBP,0.5109880969487275,1.0056636879528733,0.8923989647645582,0.7875566599590563,0.4946755910041458,0.9498525839361962,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TAPBPL,0.5302889629370952,0.8515840234174684,0.9755341312779239,0.9067604304989875,0.32129506048037326,0.863753075031239,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TFAP2A,0.6857540588224241,0.8025400479838594,0.8476444074385814,0.8776116391137186,0.11678598916143523,0.868029959049035,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TGFB1,0.6277375772043745,0.8013061246059863,0.7567742933926982,0.8410352748523583,0.17356854740161176,0.9121677172800007,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TIMM50,0.6953503804872301,0.9165861074971968,0.7785046954459308,0.7933443897146345,0.22123572700996674,0.9408492120631171,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TIMP1,0.6310681666288052,0.7695551329666117,0.7896185736911896,0.7791048954826577,0.13848696633780655,0.8164805268594798,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TIMP2,0.85278569496618,0.9445194730583162,0.8155343843947372,0.6884805652954405,0.09173377809213623,0.9179776104946523,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TIMP3,0.8493377170976321,0.8635544160407852,0.6641454510212786,0.766123935252193,0.014216698943153139,0.9256778293583097,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TM4SF1,0.6488933552617275,0.835367688719542,0.8198146081728113,0.7779054556135924,0.1864743334578145,0.8339613900849314,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TMED10,1.1326636540688946,1.1477860786225327,0.8558019057293992,0.7764486593585002,0.015122424553638103,0.6866630739846391,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TMEM173,0.6524325879815048,0.6580795406379042,0.9619834641764001,0.8926976449789003,0.005646952656399362,0.8326536737359903,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TOP1MT,0.7155961235871492,0.908621101126879,0.9058336811556224,0.8401107418723242,0.1930249775397298,0.8544813138302033,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TP53,0.7459649407873444,0.6788123868410774,0.9645592634767132,0.8980421484885169,0.06715255394626707,0.8763278317931015,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TPP1,0.743377494890038,0.8519208111348437,0.9522319071304531,0.9424688184626572,0.10854331624480573,0.920095840987493,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TPRKB,1.2858583428768535,1.085829201958725,0.7809362603390211,0.7601512405854338,0.2000291409181285,0.6515906314617295,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TRIM22,0.7040932560578936,0.8167435118342965,0.9821776220918862,0.8976484933700655,0.11265025577640286,0.9085031426645416,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TSC22D3,0.6923978558298411,0.756908230651752,0.9381862893464011,0.9298334710511011,0.0645103748219108,0.9457950775233243,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TTLL1,0.6148898213376839,0.7221170654920446,0.9801696893208863,0.9356155616167521,0.10722724415436069,0.8975037645499178,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TXNDC17,0.5449423285426143,0.9524681076544091,0.8657972376914337,0.7857492359843349,0.4075257791117949,0.5863740020371363,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,TYR,0.6874166365252246,0.7734409490209866,0.9808900016581732,0.9575219428605863,0.08602431249576203,0.9546746348251406,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,UBA52,1.0048151805295022,1.0230674658492054,0.8507796502464139,0.7711112083272343,0.018252285319703132,1.0040965182039232,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,UBC,0.8356113554714413,0.9400977732023557,0.8148818031599764,0.7121218418375861,0.10448641773091438,0.9612737245086993,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,UCN2,0.7029871892039462,0.6835699233502701,0.9421942144588429,0.9508438107404453,0.01941726585367609,0.9125395156578043,1,1,exact_perturbation_label_intersection
frangieh_condition_oof,frangieh_melanoma_control,frangieh_melanoma_coculture,UQCRFS1,1.0408741767366567,1.0125953639857062,0.9176306713289613,0.7524358226144482,0.028278812750950566,0.937791484500195,1,1,exact_perturbation_label_intersection
