source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget,cell_budget_label,cell_budget_order,n_split_seeds,n_perturbations_mean,cross_disagreement,cross_disagreement_ci_low,cross_disagreement_ci_high,within_disagreement_left,within_disagreement_left_ci_low,within_disagreement_left_ci_high,within_disagreement_right,within_disagreement_right_ci_low,within_disagreement_right_ci_high,measurement_floor,measurement_floor_ci_low,measurement_floor_ci_high,identifiable_divergence,identifiable_divergence_ci_low,identifiable_divergence_ci_high,stable_pair_fraction,stable_pair_fraction_ci_low,stable_pair_fraction_ci_high
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20,20,2,30,235.0,0.4754318967084925,0.46860911074740863,0.48183109050130324,0.4653161180820755,0.4522628962841728,0.47839025277323144,0.43024671152330723,0.4111002000363702,0.4501634842698672,0.4477814148026914,0.4384250469782384,0.4574517184942717,0.02765048190580105,0.019468236649087714,0.035374401406316286,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,40,40,3,30,226.0,0.4047171419206818,0.39233887250081934,0.41679937725335964,0.3678990494919698,0.3524265486725663,0.3827586365126187,0.36951556866601115,0.35774801704359227,0.3809181907571288,0.36870730907899046,0.3584359554244509,0.3783015732546705,0.03600983284169124,0.027929924614880364,0.0449361848574238,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,80,80,4,30,208.0,0.3775950699863743,0.3683907004830918,0.38721281586770717,0.3384754738015607,0.31486645299145294,0.36277057785209965,0.31300322061191627,0.30149379103183443,0.32539514430818783,0.3257393472067384,0.3094888439861266,0.34270790753127706,0.05185572277963581,0.04345859655642261,0.06023097826086954,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,160,160,5,30,139.0,0.4152834254335663,0.4076872415111389,0.4223978208737358,0.32095367184513257,0.31264588329336523,0.32956295832898896,0.3240781288013068,0.3146733048343934,0.3338555242762314,0.3225159003232197,0.31531618183713894,0.329797292600702,0.09276752511034646,0.08720814652625722,0.09854403433774718,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,1000000000,full,6,30,243.0,0.3581329867879575,0.3550243664717348,0.360898310591293,0.24793877698361128,0.2448177026929463,0.2511594830698144,0.23590354487040646,0.23201898779871485,0.23991083676268857,0.24192116092700885,0.2392930113349216,0.2444300050537867,0.11621182586094866,0.11137679589921304,0.12073189661396289,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,10,10,1,30,243.0,0.462346812683513,0.45910873607001557,0.4653678054393542,0.431208833565736,0.4218230566042014,0.44076114682175294,0.44864016143477414,0.44454080649366845,0.4527116280651633,0.4399244975002551,0.4350871226292101,0.4449898536430523,0.02242231518325795,0.015851061116212633,0.02886469918035575,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,20,20,2,30,235.0,0.4204494756622416,0.4180120324907559,0.4231647117657756,0.3859707825665272,0.38164726920046066,0.38990204279565965,0.408772504091653,0.4037351639692065,0.4138995574953022,0.3973716433290901,0.393785021519064,0.4010688610050312,0.023077832333151478,0.019274746923683087,0.0269107716554525,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,40,40,3,30,226.0,0.3677187807276303,0.3648504424778762,0.37056807604064246,0.33287184529662406,0.3284409701737135,0.337309013438217,0.360188790560472,0.3523543100622747,0.3674968207145197,0.34653031792854805,0.34180190101606034,0.35096430678466084,0.021188462799082264,0.017175925925925928,0.025425909537856433,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,80,80,4,30,208.0,0.35242203951443085,0.34697632153474556,0.3580259816672861,0.2945141211445559,0.28969690635451506,0.29951791465378413,0.3227316363185928,0.31415466679053633,0.3309405580329493,0.30862287873157435,0.30416647312027745,0.312514748234857,0.04379916078285642,0.037453606930509094,0.05040892481109871,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,160,160,5,30,139.0,0.3264640461543808,0.3234580596392451,0.32961765370312446,0.2676988843707642,0.26181454836131096,0.27402877697841727,0.27356201994925794,0.2688908004031556,0.27824748896534945,0.27063045216001114,0.2670278559760887,0.27404884787821915,0.05583359399436971,0.05122371667883084,0.0607454471205644,0.0,0.0,0.0
