split_seed,predictor,method,method_label,confidence_bin,confidence_bin_lower,confidence_bin_upper,n_rows,n_environments,global_mean_risk,between_environment_risk_variance,maximum_environment_risk_gap,contextual_grouping_loss,within_environment_risk_variance,risk_variance_reduction,matched_same_environment_risk_gap,matched_same_environment_pair_count,matched_different_environment_risk_gap,matched_different_environment_pair_count,bin_edges_fit_on,outcomes_used_for_bin_construction
20261007,slim_string,raw_normalized_uq,raw/native UQ,9,0.8987381703470032,inf,32,7,0.5670229512134574,0.017595854599381316,0.37210256129509794,0.11377712353154197,0.04276131569610113,0.00988707912914824,0.19722085004837564,68,0.2604492186693434,428,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,0,-inf,0.10126182965299686,32,3,0.9564991647374406,0.011175223127928303,0.6241156380357966,0.05148210094415125,0.022378760158282315,0.010091923218617446,0.17405000853719527,297,0.2297945886644693,199,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,1,0.10126182965299686,0.2009463722397476,27,6,0.8694277733775827,0.015086343319005104,0.611233640126277,0.07523409191242199,0.010325586034630338,0.013680897670768705,0.09109642974645893,103,0.19036756413146796,248,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,2,0.2009463722397476,0.3006309148264984,25,6,0.8351099332250856,0.027044690898902126,0.5350103588274125,0.12276122093536551,0.03892669264105511,0.020061825386136573,0.14698160882497577,43,0.28157337175566777,257,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,3,0.3006309148264984,0.4003154574132492,21,6,0.8112602166616711,0.041271860444303615,0.6397809078816827,0.14405998504361475,0.02145535974112608,0.037971613531237264,0.13657927546413878,43,0.27843400137731034,167,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,4,0.4003154574132492,0.5,42,7,0.8067856231418405,0.04242317802127113,0.7027507846590495,0.1525087362758517,0.009482699214879618,0.04207017760010024,0.11215807451937065,143,0.26294871365043415,718,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,5,0.5,0.5996845425867509,34,7,0.7693110092183525,0.03714390662214412,0.5119168203713161,0.17949362304402638,0.02952557560470395,0.03290119307650535,0.14454805090536837,92,0.2970744825765099,469,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,6,0.5996845425867509,0.6993690851735016,31,7,0.745772833282331,0.024461877254802172,0.4148997967499023,0.14829339998105642,0.08203075336873762,0.008871122489548036,0.23330547147618955,64,0.33984770634626016,401,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,7,0.6993690851735016,0.7990536277602525,47,6,0.7276560979172148,0.024101828360729417,0.42063216608208454,0.1476826348547475,0.03652206114060758,0.020655991896766195,0.1842757683584006,174,0.2841329748601085,907,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,8,0.7990536277602525,0.8987381703470032,40,6,0.5770816272073727,0.057634955741122394,0.6418369149034657,0.19508898125625657,0.02123448988033319,0.05639040462162129,0.1501905101141174,131,0.35377897554513854,649,calibration_rows_only,0
20261017,slim_string,raw_normalized_uq,raw/native UQ,9,0.8987381703470032,inf,28,7,0.5957877896126961,0.03470582589847488,0.6259239842206614,0.14055629453663543,0.011686733871015181,0.03339417488634094,0.12844672873223112,51,0.25399740564318096,327,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,0,-inf,0.16238568611477994,35,6,0.8697667177472485,0.008400742603903484,0.3274682892186578,0.06934810600896778,0.005580120115474475,0.007827217369389695,0.08914854622738577,124,0.1415102134668234,471,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,1,0.16238568611477994,0.24280712498307555,40,6,0.880186902559128,0.002108928635959201,0.24950175362003935,0.02347232924155655,0.011465586465073013,0.0006930567464872566,0.11869608760772977,180,0.128783779799745,600,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,2,0.24280712498307555,0.2989832768227547,29,8,0.8688529972825033,0.009035523909354384,0.38420852947823636,0.07056998309904529,0.01530994135913683,0.005530735852047124,0.14238470886162394,50,0.1723189831873906,356,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,3,0.2989832768227547,0.3508447130637178,32,8,0.8283185521877456,0.0056358642228313775,0.29477373392762396,0.05117047150292382,0.015122927102899525,0.002402811787429267,0.1223388741612668,71,0.1547715362016302,425,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,4,0.3508447130637178,0.4214859561976116,38,8,0.8744624834245699,0.018256848293904518,0.5658346853921674,0.09746512575967846,0.018505664840157223,0.015249204899655967,0.13922523634464695,99,0.21366360702541148,604,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,5,0.4214859561976116,0.4950781389419342,37,8,0.8038415976307053,0.02273010273368278,0.4181568855689767,0.12210182399030838,0.05775134378943581,0.01213206651722814,0.23671828265972325,96,0.30226176752107276,570,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,6,0.4950781389419342,0.6575788913321516,32,8,0.5662002921000062,0.0644259737942739,0.7188033048434508,0.24168756281494666,0.06286877545331465,0.05230805591108266,0.2949360071260373,122,0.4201827143844418,374,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,7,0.6575788913321516,0.758676612064513,41,6,0.6328995722201702,0.0395091907542308,0.5341109966156352,0.16048799983004094,0.05960075089216583,0.03304682666156585,0.30169481354765076,169,0.3582230282296048,651,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,8,0.758676612064513,0.8337014151616919,22,5,0.590733526963445,0.03581580840796582,0.6303625779559333,0.13367890105977712,0.02547727687688858,0.03266850845084254,0.1816009766078364,40,0.29488480836224396,191,calibration_rows_only,0
20260907,slim_string,u_only_rf,U-only RF,9,0.8337014151616919,inf,21,5,0.5362470007577406,0.024062047636152474,0.6748674728527998,0.09700203680869796,0.006339677728772263,0.02399721447220565,0.07986908796011954,84,0.2505451928295226,126,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,0,-inf,0.16129478844558165,14,5,0.8384461628590653,0.0042759391866504385,0.29153648689800904,0.037258305386694515,0.009639395975740884,0.0016388895930878923,0.11710603727978511,25,0.12759331513827618,66,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,1,0.16129478844558165,0.2572300230516245,33,5,0.9136747930772292,0.0038067149218849023,0.18899029915927978,0.05368881775790106,0.006169881157721602,0.003154439618478607,0.07561043483164419,158,0.11947432255226682,370,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,2,0.2572300230516245,0.3248530437133384,26,8,0.8471899968184242,0.013356730342324655,0.45912450968844465,0.0991508741773272,0.011331873668158802,0.010718074928933171,0.13036022493535962,50,0.1771118178459502,275,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,3,0.3248530437133384,0.3872522686537227,24,7,0.8092814203917129,0.01632746169955544,0.5825475325439926,0.09000354630652783,0.01578603085744957,0.012919256332375346,0.14885852784085682,48,0.1991357310036048,228,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,4,0.3872522686537227,0.4410648171361626,31,7,0.8839766181403804,0.0026771390714648013,0.28832459401074484,0.04026504347014946,0.031573582530658874,-0.0035483394656181527,0.16861714904983616,72,0.17001381728366974,393,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,5,0.4410648171361626,0.5406109706977319,57,8,0.8341591280702615,0.016587519691805747,0.7177262453855031,0.09607829692971488,0.015512778485299578,0.01494462808992556,0.12022005842467316,225,0.20018166368596638,1371,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,6,0.5406109706977319,0.6463448438884755,29,7,0.8184527806929979,0.015243259156132425,0.35940142240508255,0.10560790647263779,0.022144658512611375,0.011042377301863276,0.17576448584929563,54,0.21576031354276204,352,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,7,0.6463448438884755,0.8365071825811412,51,8,0.6516603612399845,0.03016254250679356,0.5051705059687207,0.1544557973179566,0.055391638531484114,0.02301096396252167,0.2679085647903452,209,0.3316603925859376,1066,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,8,0.8365071825811412,0.8995683840846478,30,5,0.5217550848882133,0.0408310450388603,0.5802259880751097,0.17270560037181992,0.011282233900630292,0.04068284191597543,0.127351955757045,95,0.3034693955997764,340,calibration_rows_only,0
20260917,slim_string,u_only_rf,U-only RF,9,0.8995683840846478,inf,32,7,0.44644003549505257,0.04457049804202273,0.49362719183250015,0.2080162986880888,0.023280873760293815,0.04150228047686982,0.1443584709930688,103,0.32749474624083713,393,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,0,-inf,0.13616023583531495,28,5,0.9006282861715759,0.0019797246787031314,0.17861892533899015,0.03670074248984539,0.010371176682008727,0.0005165771953945467,0.11252381082201197,90,0.12176159608196752,288,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,1,0.13616023583531495,0.2306815902917727,34,7,0.8902857530322817,0.008094010429380037,0.40193911164761165,0.06274834077062397,0.010928826262164666,0.006352224152301007,0.11829315971508134,121,0.1562931371659574,440,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,2,0.2306815902917727,0.2835261147809305,30,8,0.8760432858768091,0.010790021220541783,0.4357824550949245,0.07877619205313587,0.014741758144762756,0.007603735503548764,0.14430736825315932,58,0.17640053532490985,377,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,3,0.2835261147809305,0.34373837602156926,42,7,0.9011657738437263,0.007536530825668712,0.5134103547936072,0.0632321173601796,0.01188364498811712,0.005981278652423977,0.11631525981630608,149,0.15880617081420884,712,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,4,0.34373837602156926,0.4156707208983441,31,7,0.8598407938397885,0.007377984773316938,0.38989649771041157,0.06998625369594198,0.01743539801702973,0.004136837995688231,0.1345760718996721,68,0.16876081764976783,397,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,5,0.4156707208983441,0.5123246682208035,37,8,0.8019364076837914,0.014931402790605614,0.2938948892098908,0.11828309448463682,0.06442135558505262,0.002819789282140009,0.25229609869804054,90,0.28859969241015576,576,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,6,0.5123246682208035,0.6561553752706873,36,8,0.748438965835145,0.014988965067358785,0.3771363604784851,0.1002661126524032,0.031230145019684564,0.00917119220820355,0.1969327339441049,82,0.23594004414535708,548,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,7,0.6561553752706873,0.818954648694703,33,7,0.6001620777788639,0.009393953463141199,0.36262583162265394,0.05849533918791076,0.01128229648847735,0.0075720839172748605,0.09523274554634334,162,0.1689780146648269,366,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,8,0.818954648694703,0.9307264445167958,27,6,0.5535739295600092,0.03747939283295173,0.5266570226822023,0.170244449320939,0.027718716970604223,0.033590385447564444,0.20267829592975883,65,0.30227662974370295,286,calibration_rows_only,0
20260927,slim_string,u_only_rf,U-only RF,9,0.9307264445167958,inf,29,4,0.30425667167574033,0.035133604161712906,0.42432268907600645,0.17235460569281,0.0133277040774599,0.03496040744490338,0.12899165277671729,203,0.366589514037626,203,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,0,-inf,0.16388401616387005,24,4,0.936445987436315,0.0023402474800102236,0.12625715411435146,0.03785961238079951,0.005696451524653562,0.001698981954186292,0.08904862540404705,65,0.1037808808072492,211,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,1,0.16388401616387005,0.26790713145741407,38,7,0.9046375334598231,0.010267649025718365,0.5559544748628585,0.06255692368846884,0.012564540487898622,0.008507660001348819,0.12616869266301053,125,0.16415631005085662,578,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,2,0.26790713145741407,0.3100324846095916,25,7,0.8544759161249289,0.008536296967578889,0.32236518046374774,0.07132664931644467,0.028419470063393484,0.001787108492046302,0.1383264768642102,42,0.19054359039872715,258,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,3,0.3100324846095916,0.36661001851460917,42,7,0.8346896354561163,0.00897570571944246,0.6426020949809512,0.06037829995605627,0.028049161142653652,0.0050898700819673424,0.13107899946905704,173,0.21199750005010787,688,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,4,0.36661001851460917,0.4444321937237167,37,8,0.790808991509807,0.02133035031297594,0.4113777893932784,0.12416453179521701,0.054957994845844085,0.011236583268311146,0.24258522907571645,75,0.29018347569170744,591,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,5,0.4444321937237167,0.5200165271786107,31,8,0.7920286459809391,0.013036986241948741,0.42875550649396166,0.0950688997631306,0.02896696268633026,0.00671259448986997,0.16764322086367983,59,0.22239372652038486,406,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,6,0.5200165271786107,0.5932942518984621,24,8,0.8256352042273615,0.012410493038310336,0.3363741558315999,0.10713773674793052,0.04469567619946413,-0.0006529521946435218,0.1752763913613847,40,0.24881282911675875,236,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,7,0.5932942518984621,0.7117375955922631,39,8,0.6635700193038004,0.026572394858322627,0.5890476668026157,0.13123478759886167,0.01572976097936123,0.02437408085839614,0.13254925661590009,152,0.24363887974056828,589,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,8,0.7117375955922631,0.8305853732307734,41,6,0.5750392387989185,0.03141031956582669,0.57118378786212,0.13785103234000598,0.0385310667531546,0.027379194210828073,0.19800801560052705,173,0.3111242757789486,647,calibration_rows_only,0
20261007,slim_string,u_only_rf,U-only RF,9,0.8305853732307734,inf,26,4,0.3586885682750522,0.044288567178916716,0.4872817723649423,0.2026795496544659,0.012715217759087544,0.04453428373498289,0.11793276307907281,136,0.38159011196316917,189,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,0,-inf,0.15654885342007416,30,6,0.9078165104050459,0.005805012929121217,0.30727948500928326,0.05120902211043543,0.00722293990491232,0.004759851322381896,0.10616258024779388,95,0.13258415836231469,340,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,1,0.15654885342007416,0.21571403977353568,23,7,0.888974765416699,0.009684638706962649,0.34944886359104443,0.08609713721111116,0.007447658920663043,0.008093669851643764,0.10303782842728526,40,0.15178441914406868,213,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,2,0.21571403977353568,0.2694243282480273,23,7,0.9122379633891581,0.004665557857689702,0.3299167876379664,0.04987672017457781,0.011305443313986424,0.001794325947406578,0.11657711971624889,39,0.1347383290777456,214,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,3,0.2694243282480273,0.3354134691998923,35,5,0.8991906176417128,0.003009094298255078,0.15103957535442147,0.05039910418154174,0.013524726971876004,0.001506452722100697,0.12994713225510818,119,0.1429242847506513,476,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,4,0.3354134691998923,0.4231459697049103,27,6,0.8659939237048347,0.00628923141958365,0.21618871981575216,0.06921300490173214,0.01287684574414138,0.004054808446463535,0.12948428412511925,72,0.15477753536997643,279,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,5,0.4231459697049103,0.5271349939216424,51,7,0.7763347629735358,0.013701283589270271,0.3839001941714226,0.10364658920017938,0.014028876755950636,0.012291844050341593,0.118976621398717,198,0.1987349999998999,1077,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,6,0.5271349939216424,0.6316639654872156,29,7,0.8314589675379241,0.030893697372378983,0.4961268209001677,0.16775654108983662,0.023802017958976577,0.02689661128732612,0.12056655171862195,70,0.28217286660491087,336,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,7,0.6316639654872156,0.8838867329493768,51,8,0.6880870654287317,0.012956474692914404,0.31398845472547987,0.1081493978276399,0.09244667746633595,0.0002730693414856461,0.34352723626964443,178,0.3307609817458002,1097,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,8,0.8838867329493768,0.9591533949934014,34,6,0.4860283403168522,0.032499209558262535,0.5560506252830454,0.16016852480763652,0.056969381273948794,0.024852309654884344,0.2833848106994976,191,0.35677130329880824,370,calibration_rows_only,0
20261017,slim_string,u_only_rf,U-only RF,9,0.9591533949934014,inf,24,4,0.42848923499763,0.0281019253461435,0.3901450618337476,0.15276596011568896,0.05833641505025293,0.0217146505720298,0.25992754656373473,97,0.36236158568224364,179,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,0,-inf,0.25482618290112097,69,5,0.8475890766473914,0.0016696178045983833,0.08580505872915378,0.040681184713102884,0.011382632786097802,0.0010246043731308423,0.10666014903475379,718,0.13445303200908246,1628,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,1,0.25482618290112097,0.3218323236534385,29,5,0.840212178500745,0.004646380845197883,0.15503389351781716,0.06580360942743016,0.014717958414507923,0.0027097575304538147,0.1378366997303916,81,0.1517967704453079,325,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,2,0.3218323236534385,0.3926527926566842,23,5,0.7681852024798548,0.0016547728740270145,0.10967841959158375,0.035187442723848134,0.02012908197944146,-0.0019298432643247536,0.164897471154596,46,0.152327470521479,207,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,3,0.3926527926566842,0.4626474583116751,20,5,0.721865830830658,0.008924971971630748,0.23588640480080736,0.08947469214468118,0.016987920825892847,0.005818302954160193,0.13976548285153653,33,0.1725383129403545,157,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,4,0.4626474583116751,0.5356140343954696,28,5,0.7635055377864564,0.006594810176244105,0.2576232605596239,0.05943622270069609,0.02447652335925659,0.0032129107962151383,0.14600405143495906,72,0.19237581252447403,306,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,5,0.5356140343954696,0.643307488581959,36,3,0.6745643355820153,0.0004450680826370797,0.048798169528501134,0.018862566331330714,0.013793241904003547,-0.0003304009380877739,0.13701799914863935,205,0.13066292403430338,425,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,6,0.643307488581959,0.7916407244747901,47,5,0.6063961246528385,0.0022640673421667652,0.2839882710467362,0.024140130528653266,0.16715173384355403,-0.01222164718026908,0.4944440337546933,424,0.37653886301255524,657,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,7,0.7916407244747901,0.858266322829013,17,4,0.36998113668198296,0.04006644386470093,0.6685803877994003,0.18288817241023592,0.01796135842114411,0.03920284190228021,0.12983930022718926,45,0.342315320718496,91,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,8,0.858266322829013,0.9399069206835745,27,4,0.45416072944894775,0.026455766843371586,0.3888164524823102,0.15473654936638195,0.032252895296701,0.023751808418497278,0.18090682783876516,99,0.30377655526299524,252,calibration_rows_only,0
20260907,strong_linear,ptl_rf,PTL,9,0.9399069206835745,inf,31,2,0.516280872852787,0.000396306801367663,0.11267221427875407,0.007034685594927466,0.002043373984595941,0.00034140456192672045,0.046392735944662415,435,0.11427059340001738,30,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,0,-inf,0.18575050719368802,52,5,0.8986282121372267,0.0021550334147038422,0.14109723017376552,0.040993810198406345,0.0119720890763031,0.001258301593321319,0.10850945700207491,447,0.13500200110536714,879,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,1,0.18575050719368802,0.2717803564793076,28,5,0.8026114851249159,0.0016609820779045893,0.10661591485709421,0.033728556246892215,0.022372944522725667,-0.0015920103670212724,0.1760601260059455,73,0.15895888701669333,305,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,2,0.2717803564793076,0.37142261442147884,17,4,0.7797314863419689,0.00439115505786117,0.18091399219039528,0.06310028992006371,0.013229628596048482,0.0021850468872184076,0.13543715529489897,32,0.14915556993567103,104,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,3,0.37142261442147884,0.4694872258853585,38,6,0.7735448137472026,0.0011936703333143134,0.15086575316899553,0.022110593243040908,0.035095589635967574,-0.0035167155544295683,0.20183458921995584,154,0.19900356665665778,549,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,4,0.4694872258853585,0.5549131524429326,36,5,0.704804409627311,0.006727031295042067,0.31967678235388747,0.054096057819097286,0.023111151226804166,0.004277957763265658,0.16490179020454077,144,0.1792533564594194,486,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,5,0.5549131524429326,0.7001172553009728,29,5,0.6747437631707417,0.00895446429640602,0.5370118011035533,0.049532416032613,0.022352869587871183,0.006080999508724649,0.13914510146966316,156,0.2120491663975863,250,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,6,0.7001172553009728,0.8560016082010158,34,4,0.5034162945748547,0.015416564346393949,0.27687707921790866,0.12205166896005763,0.03506343279304024,0.012696148163584046,0.23026912245497946,188,0.26091723645729625,373,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,7,0.8560016082010158,0.9190397535024836,29,5,0.4508417399639638,0.030568657920026235,0.3826355423611883,0.1722408246349138,0.043757469050877906,0.025409328695616046,0.21158856926957584,122,0.33613075377978197,284,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,8,0.9190397535024836,0.9765092879283735,30,3,0.4894375214422514,0.00176684943130748,0.10389078626821957,0.03767276866777511,0.054756647848762205,-0.0019485452675275516,0.14658654327571524,138,0.24414002722031417,297,calibration_rows_only,0
20260917,strong_linear,ptl_rf,PTL,9,0.9765092879283735,inf,34,3,0.4736976772653783,0.004238426888177943,0.2785399986302921,0.030471495836653567,0.004346764362253733,0.004103423802228566,0.058323057893053955,341,0.14025382660884692,220,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,0,-inf,0.18661377599028844,78,5,0.8923658640396369,0.00032735260147376147,0.07190831874699721,0.013479953964261564,0.012328187303882208,-0.00030882138052695275,0.11361833085911106,1001,0.12947433041098677,2002,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,1,0.18661377599028844,0.2520402694568736,21,5,0.8039455767557409,0.009029649999147973,0.24480192882783813,0.08359035944461675,0.01750237900690876,0.005980656697723626,0.1491036093292901,41,0.18492292803296995,169,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,2,0.2520402694568736,0.3181971893805354,27,5,0.7939219279618288,0.0035571375726051557,0.20251648862524674,0.056776039605598294,0.036469971630738084,-0.0019168143101005036,0.2339583064262125,128,0.1945590979069208,223,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,3,0.3181971893805354,0.40296991351744155,27,5,0.7577753227068178,0.0023300944968155557,0.1477815198724779,0.03908310793283952,0.04205553041262073,-0.004050368086017803,0.23395630960912556,70,0.21209827707906287,281,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,4,0.40296991351744155,0.5404283652576632,16,4,0.6872065040980173,0.0032679354233549783,0.17400249288531955,0.03778534423054152,0.010729885433015422,0.0013398206983088936,0.12219239935312369,49,0.12545324051505508,71,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,5,0.5404283652576632,0.6659206642892109,25,4,0.6904207690356665,0.0014107473609620428,0.1721379796176037,0.017439223476580116,0.01663720650502316,-0.0006101223121257673,0.1448854493421841,175,0.15012516326040892,125,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,6,0.6659206642892109,0.8448731768733716,39,5,0.4998013922141918,0.021773245848451136,0.36258029261742225,0.13643605775028947,0.02968129417268027,0.01922187924733877,0.20619427767446996,185,0.26392071629251357,556,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,7,0.8448731768733716,0.9326523276350084,36,5,0.40859994655070936,0.026884995824911603,0.363886055781397,0.16218523902579984,0.011026971029426562,0.026392913302260332,0.12832029551112406,193,0.2645322515479388,437,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,8,0.9326523276350084,0.9839033859752288,24,3,0.49813145734525827,0.0031577386651155236,0.12483079247755441,0.05184585507532002,0.15141520958353027,-0.009871508313229915,0.376986431385091,100,0.37292238412551304,176,calibration_rows_only,0
20260927,strong_linear,ptl_rf,PTL,9,0.9839033859752288,inf,34,2,0.505944188306823,0.00020776833978268243,0.035648207713265934,0.011656593871638901,0.004068856746084964,9.076566080382532e-05,0.058883373330612984,372,0.0931882884924773,189,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,0,-inf,0.23842183594171681,60,4,0.8504330207764266,0.002727374410503333,0.20194870649061414,0.04190613389232277,0.01508755595214,0.002006437233453893,0.12995655485812857,553,0.15486829767887028,1217,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,1,0.23842183594171681,0.2750544250827389,16,3,0.84653689008685,0.0031218135011652024,0.23889696521709558,0.026234059521973427,0.020978014550516764,0.0005328657945073076,0.16472208886598555,49,0.16850948739544158,71,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,2,0.2750544250827389,0.3329445748070762,21,5,0.8467210551500212,0.002296207346962164,0.14863928267366222,0.042156915230501614,0.025733826938859655,-0.0027357476734616616,0.19983910988580483,59,0.1617245004499015,151,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,3,0.3329445748070762,0.43685093238466904,33,5,0.8188664030130085,0.006718539333883446,0.19704010914783165,0.07385697482622297,0.033484675769199536,0.0027429092169173608,0.19038189563295876,125,0.21427706123993595,403,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,4,0.43685093238466904,0.5710865548598031,26,3,0.7056641265849677,0.00021393474605742806,0.03674409454115701,0.011826955946286043,0.0150535830398245,-0.0009817945072862367,0.14532015054526723,102,0.13203194565839624,223,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,5,0.5710865548598031,0.6639887447730054,37,4,0.6896059055375057,0.01473194290621834,0.7658735539572722,0.03918146588554347,0.02659574468013276,0.012924851485824465,0.16728976448741142,223,0.21570284747637783,443,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,6,0.6639887447730054,0.8010307872122033,34,4,0.6302930604922883,0.0010940380730523989,0.17294353948602337,0.023758101806039295,0.022290888895297352,-0.0008992537030942625,0.139269878533491,222,0.16064570843016437,339,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,7,0.8010307872122033,0.9029808958569202,36,3,0.44407987241098223,0.004658548607186551,0.15680329159821982,0.06641176640238383,0.07736654222175512,0.0003707047261487101,0.3061002235074979,298,0.3053183240073591,332,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,8,0.9029808958569202,0.9555720429972694,29,3,0.528193688500262,3.7121241582315925e-06,0.0051791005798083045,0.001452402958400254,0.22654304229266622,-0.016177801178026502,0.5043090417177893,167,0.43663405644281167,239,calibration_rows_only,0
20261007,strong_linear,ptl_rf,PTL,9,0.9555720429972694,inf,35,2,0.49642948443264867,1.6264102464427559e-06,0.004008411067923878,0.0008114987304858125,0.03884243014357874,-0.0011407501701456851,0.07404559482107151,471,0.46426184946843924,124,calibration_rows_only,0
20261017,strong_linear,ptl_rf,PTL,0,-inf,0.18585291548077132,64,5,0.8828717541300559,0.0022205553911790843,0.16768765636800775,0.038398173853983156,0.01410744327638611,0.0013600916179351934,0.12330480363292876,571,0.14742232693394208,1445,calibration_rows_only,0
20261017,strong_linear,ptl_rf,PTL,1,0.18585291548077132,0.27956815623782727,33,5,0.8098375887742009,0.004638219141280489,0.18015853387694492,0.06528526916162292,0.027814213193599863,0.0013063868402455221,0.20388427961678982,134,0.19596474781869314,394,calibration_rows_only,0
20261017,strong_linear,ptl_rf,PTL,2,0.27956815623782727,0.37356340889062195,30,5,0.777890137903346,0.007150990068900481,0.21317110352449087,0.07765057994121713,0.022483988396703944,0.004296336154489606,0.1341451949303033,86,0.1914909223364078,349,calibration_rows_only,0
