source_environment_id,target_environment_id,metric_from,metric_to,state_from,state_to,n_perturbation_pairs,count,fraction,state_definition,crossfit_split
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,unresolved,stable_p>q,29403,1749,0.05948372615039282,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p>q,stable_p<q,29403,3244,0.11032887800564568,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p>q,unresolved,29403,1237,0.04207053702003197,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p>q,stable_p>q,29403,4784,0.16270448593680917,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p<q,stable_p<q,29403,8405,0.2858551848450838,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p<q,unresolved,29403,2228,0.07577458082508587,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p<q,stable_p>q,29403,3059,0.10403700302690201,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,unresolved,stable_p<q,29403,1027,0.0349284086657824,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,unresolved,unresolved,29403,406,0.013808114818215828,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,unresolved,stable_p>q,29403,649,0.022072577628133184,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p>q,stable_p<q,29403,4719,0.16049382716049382,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p>q,unresolved,29403,2509,0.0853314287657722,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p>q,stable_p>q,29403,6401,0.21769887426453083,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,stable_p<q,29403,5969,0.20300649593578887,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,unresolved,29403,1743,0.059279665340271404,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,stable_p>q,29403,5980,0.20338060742101147,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,stable_p<q,29403,940,0.03196952691902187,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,unresolved,29403,257,0.00874060470020066,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,stable_p>q,29403,885,0.030098969492908887,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,stable_p<q,29403,6361,0.21633846886372138,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,unresolved,29403,1822,0.061966466006870044,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,stable_p>q,29403,5446,0.18521919532020542,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p<q,stable_p<q,29403,8815,0.2997993402033806,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p<q,unresolved,29403,2462,0.08373295241982111,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p<q,stable_p>q,29403,3600,0.12243648607284971,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,unresolved,stable_p<q,29403,1697,0.05771519912934054,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,unresolved,unresolved,29403,728,0.02475937829473183,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,unresolved,stable_p>q,29403,1318,0.044825357956671086,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p>q,stable_p<q,29403,3639,0.12376288133863891,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p>q,unresolved,29403,1953,0.06642179369452096,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p>q,stable_p>q,29403,5191,0.17654661089004522,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,stable_p<q,29403,7557,0.2570145903479237,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,unresolved,29403,1201,0.04084617215930347,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,stable_p>q,29403,6119,0.20810801618882427,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,stable_p<q,29403,1712,0.058225351154644084,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,unresolved,29403,321,0.010917253341495766,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,stable_p>q,29403,1710,0.05815733088460361,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,stable_p<q,29403,4384,0.14910043192871475,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,unresolved,29403,734,0.024963439104853245,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,stable_p>q,29403,5665,0.19266741488963712,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,systema_centroid_accuracy,stable_p<q,stable_p<q,29403,10067,0.34238002924871613,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,systema_centroid_accuracy,stable_p<q,unresolved,29403,1633,0.055538550488045436,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,systema_centroid_accuracy,stable_p<q,stable_p>q,29403,4604,0.15658266163316667,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,systema_centroid_accuracy,unresolved,stable_p<q,29403,1575,0.053565962656871746,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,systema_centroid_accuracy,unresolved,unresolved,29403,519,0.0176512600755025,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,systema_centroid_accuracy,unresolved,stable_p>q,29403,2025,0.06887052341597796,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,systema_centroid_accuracy,stable_p>q,stable_p<q,29403,1727,0.05873550317994763,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,systema_centroid_accuracy,stable_p>q,unresolved,29403,737,0.025065469509913955,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,systema_centroid_accuracy,stable_p>q,stable_p>q,29403,6516,0.22161003979185798,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,absolute_effect_rank_agreement,stable_p<q,stable_p<q,29403,9470,0.32207597864163523,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,absolute_effect_rank_agreement,stable_p<q,unresolved,29403,2171,0.07383600312893242,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,absolute_effect_rank_agreement,stable_p<q,stable_p>q,29403,4663,0.1585892595993606,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,absolute_effect_rank_agreement,unresolved,stable_p<q,29403,1788,0.06081012141618202,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,absolute_effect_rank_agreement,unresolved,unresolved,29403,638,0.021698466142910586,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,absolute_effect_rank_agreement,unresolved,stable_p>q,29403,1693,0.0575791585892596,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,absolute_effect_rank_agreement,stable_p>q,stable_p<q,29403,3074,0.10454715505220556,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,absolute_effect_rank_agreement,stable_p>q,unresolved,29403,1243,0.04227459783015339,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,absolute_effect_rank_agreement,stable_p>q,stable_p>q,29403,4663,0.1585892595993606,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,delta_cosine,stable_p<q,stable_p<q,29403,9165,0.3117028874604632,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,delta_cosine,stable_p<q,unresolved,29403,2006,0.06822433085059347,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,delta_cosine,stable_p<q,stable_p>q,29403,2393,0.08138625310342482,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,delta_cosine,unresolved,stable_p<q,29403,1372,0.046661905247763834,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,delta_cosine,unresolved,unresolved,29403,410,0.013944155358296772,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,delta_cosine,unresolved,stable_p>q,29403,567,0.01928374655647383,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,delta_cosine,stable_p>q,stable_p<q,29403,4882,0.1660374791687923,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,delta_cosine,stable_p>q,unresolved,29403,2555,0.08689589497670305,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,delta_cosine,stable_p>q,stable_p>q,29403,6053,0.2058633472774887,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,stable_p<q,29403,7033,0.23919327959732,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,unresolved,29403,1837,0.06247661803217359,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,stable_p>q,29403,4694,0.15964357378498792,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,stable_p<q,29403,1214,0.04128830391456654,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,unresolved,29403,334,0.011359385096758835,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,stable_p>q,29403,801,0.027242118151209062,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,stable_p<q,29403,6085,0.20695167159813624,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,unresolved,29403,1881,0.06397306397306397,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,stable_p>q,29403,5524,0.18787198585178383,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,delta_cosine,stable_p<q,stable_p<q,29403,9960,0.33874094480155087,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,delta_cosine,stable_p<q,unresolved,29403,2212,0.0752304186647621,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,delta_cosine,stable_p<q,stable_p>q,29403,2875,0.09777913818317858,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,delta_cosine,unresolved,stable_p<q,29403,1915,0.065129408563752,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,delta_cosine,unresolved,unresolved,29403,700,0.02380709451416522,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,delta_cosine,unresolved,stable_p>q,29403,1182,0.04019997959391899,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,delta_cosine,stable_p>q,stable_p<q,29403,3544,0.12053191851171649,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,delta_cosine,stable_p>q,unresolved,29403,2059,0.070026868006666,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,delta_cosine,stable_p>q,stable_p>q,29403,4956,0.16855422916028975,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,stable_p<q,29403,7661,0.2605516443900282,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,unresolved,29403,1510,0.051355303880556404,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,stable_p>q,29403,5876,0.1998435533789069,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,stable_p<q,29403,1683,0.05723905723905724,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,unresolved,29403,391,0.013297962792912288,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,stable_p>q,29403,1723,0.05859946263986668,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,stable_p<q,29403,4025,0.13689079345645003,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,unresolved,29403,988,0.0336020133999932,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,stable_p>q,29403,5546,0.18862020882222902,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
