dataset,evidence_tier,source_environment_id,left_target_environment_id,right_target_environment_id,predictor,regime,metric,cell_budget,cell_budget_label,label_universe,n,observed_D,observed_D_ci_low,observed_D_ci_high,measurement_identifiable,measurement_identifiable_ci_low,measurement_identifiable_ci_high,joint_identifiable,joint_identifiable_ci_low,joint_identifiable_ci_high,stable_fraction_both,stable_inversion_fraction,top_k_retention,normalized_regret,excess_regret,checksums,provenance,status
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,20,20,fixed matched universe at cell budget,234.0,0.4159064230952643,0.4126118814423535,0.4194565190809825,0.0293584852597728,0.0245697149774403,0.0349841195602998,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,40,40,fixed matched universe at cell budget,223.0,0.3846893979180974,0.3824895130556565,0.3866041489920413,0.0418757322344766,0.0371940269866278,0.0465848584010018,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,80,80,fixed matched universe at cell budget,207.0,0.3553577849694354,0.3505999171395962,0.360436091959414,0.0536771258383752,0.0497568320747932,0.0573886856463893,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,1000000000,full,fixed matched universe at cell budget,243.0,0.1699787018987798,0.167584831420114,0.1724046097754674,0.0457494043751353,0.0435231210742906,0.0480622337737347,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,absolute_effect_rank_agreement,full,full,canonical matched perturbation universe,,0.3282960992907801,0.2928327877795963,0.366126568466994,0.073299618112384,0.0356382978723404,0.1118589743589743,0.0128322149481723,-0.0278261956719403,0.0513761593016911,0.7133296963084197,0.1753938714118187,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,10,10,fixed matched universe at cell budget,243.0,0.3234737951909668,0.3190580326270561,0.3278240599031845,0.0062771372535682,0.0015799975059234,0.0113258567719847,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,160,160,fixed matched universe at cell budget,139.0,0.3754335661905258,0.3717829214888958,0.379336791436416,0.0462951378028012,0.0409306467869182,0.0514391095818996,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,20,20,fixed matched universe at cell budget,235.0,0.334294114081348,0.3306417227374673,0.3383251803358185,0.001188700975935,-0.0022406801236588,0.0045614960295811,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,40,40,fixed matched universe at cell budget,226.0,0.3270626024254343,0.3235309406751884,0.3307174369059324,0.0076093084234677,0.0034816781383153,0.0114948869223205,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,80,80,fixed matched universe at cell budget,208.0,0.3424122073578594,0.3390388873405177,0.3456978508608943,0.0224676390437259,0.0177456490771708,0.0271941192865105,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,1000000000,full,fixed matched universe at cell budget,243.0,0.3126019781965201,0.3084679806512165,0.3167587177821097,0.0637860082304526,0.0609158183524655,0.0667029456356941,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,delta_cosine,full,full,canonical matched perturbation universe,,0.3241747863247863,0.2882692307692307,0.3640739225313693,0.0933313329696308,0.0567480450991089,0.1343889798145117,0.0602742862338607,0.0220540098199672,0.100967221312966,0.7419530823786143,0.2061764705882353,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,10,10,fixed matched universe at cell budget,243.0,0.4824983845185865,0.4754487070480335,0.4895325873777053,0.0339058372728406,0.0255598635059914,0.0419577650806606,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,160,160,fixed matched universe at cell budget,139.0,0.4443818857957112,0.4403493726757725,0.4482874569909288,0.1133945017898724,0.1078023668022103,0.1185559378584089,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,20,20,fixed matched universe at cell budget,235.0,0.4555828332424077,0.452878553676426,0.4585440383099958,0.025484027398921,0.0178332120991695,0.0331068679153785,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,40,40,fixed matched universe at cell budget,226.0,0.4134257620452312,0.4048418223533268,0.4219569649295314,0.0373202228777449,0.0323596197967879,0.042678597181252,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,80,80,fixed matched universe at cell budget,208.0,0.4036193174780131,0.3990914932491019,0.4085155379041248,0.0672488542053759,0.0612269292704075,0.0728147451381147,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,1000000000,full,fixed matched universe at cell budget,243.0,0.3389177676702042,0.3367408490361706,0.3409759223160782,0.1024907948884556,0.1004111616489783,0.1049241931990469,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,systema_centroid_accuracy,full,full,canonical matched perturbation universe,,0.1101963629750863,0.0895140025459174,0.1350172758683397,0.0351813602473176,0.0171099290780141,0.057823240589198,0.0313695080923804,0.0131282960538279,0.0540941534824513,0.9290780141843972,0.0497944803288314,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,10,10,fixed matched universe at cell budget,243.0,0.4607078075933294,0.4575598011540772,0.4638067969254837,0.0221522180276389,0.0156308454919566,0.0287292254758584,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,160,160,fixed matched universe at cell budget,139.0,0.3248418656379245,0.3219013484864282,0.3276331109025822,0.0440369443575574,0.0397935999026865,0.0483504935182288,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,20,20,fixed matched universe at cell budget,235.0,0.4182539249560527,0.4156906710310966,0.421028777959629,0.0217272837485603,0.0185304903921925,0.0249598714917863,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,40,40,fixed matched universe at cell budget,226.0,0.3663936414290396,0.363591429039659,0.3692501802687642,0.0201183218616846,0.0163887086201245,0.0240343985578498,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,80,80,fixed matched universe at cell budget,208.0,0.3503731574383748,0.3458572750216772,0.3552606682769725,0.0377639972748668,0.0319112512386968,0.0439647784280936,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,1000000000,full,fixed matched universe at cell budget,243.0,0.1575842899429643,0.1562414266117969,0.1589054941881452,0.0371489423146343,0.0355894881236011,0.0386867374196808,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,absolute_effect_rank_agreement,full,full,canonical matched perturbation universe,,0.2389617660730887,0.2086640921118501,0.2702241114210112,0.0615886791103482,0.0373650146606593,0.0873100371880139,-0.0183904383894729,-0.0520370718014732,0.0167893602946434,0.8026889794750769,0.1202334283677833,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,10,10,fixed matched universe at cell budget,243.0,0.1949551633053316,0.1924179505492636,0.1975915439467627,0.002310988674625,0.0010695053792696,0.0036601423890986,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,160,160,fixed matched universe at cell budget,186.0,0.2391271917078368,0.2369311246730601,0.2411711227356388,0.0170338080015499,0.0146096096096096,0.0194595078949917,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,20,20,fixed matched universe at cell budget,237.0,0.2135724331926863,0.2101909759469832,0.217449343250137,0.0010316098119144,-0.0008351212186226,0.0028538522968366,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,40,40,fixed matched universe at cell budget,225.0,0.2187308201058201,0.2170396494708994,0.2206648478835977,0.0058571428571428,0.0038450727513227,0.0080714616402116,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,80,80,fixed matched universe at cell budget,209.0,0.2271738130290761,0.2246647650595018,0.2295947199730094,0.014845571095571,0.0109000046006624,0.0190391516378358,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,1000000000,full,fixed matched universe at cell budget,243.0,0.2522597646379322,0.24925258104108,0.2551985416215435,0.0671467764060356,0.0633815247996534,0.0707494043751353,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,delta_cosine,full,full,canonical matched perturbation universe,,0.3433214081384537,0.307743331187871,0.3795372058928699,0.1324787062862046,0.0954355288564686,0.1703720589286991,0.1002102284917399,0.0639336605163412,0.1389683007938211,0.7615318601158549,0.253697703901958,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,10,10,fixed matched universe at cell budget,243.0,0.4767733451235134,0.4726484542393632,0.4811080218571801,0.0281995034520287,0.0216642292736568,0.0347997369882891,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,160,160,fixed matched universe at cell budget,186.0,0.4382359779133973,0.4325328392909037,0.4441231715586554,0.1157735154509347,0.1096140656785817,0.1220609803351738,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,20,20,fixed matched universe at cell budget,237.0,0.4543374097117929,0.4469417626165105,0.4634653984600348,0.0340902047724618,0.0231089835276168,0.0457366087391832,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,40,40,fixed matched universe at cell budget,225.0,0.4402076719576721,0.4326166666666666,0.4480372685185185,0.0541600529100528,0.0445348875661375,0.0650297619047619,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,80,80,fixed matched universe at cell budget,209.0,0.4266501042816832,0.4187592013249907,0.4349607793522267,0.0887874187216292,0.0775469650963071,0.1011931051404735,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,1000000000,full,fixed matched universe at cell budget,243.0,0.3730524871850407,0.3701532380333548,0.3759836834885567,0.1497545303588188,0.1449996390152335,0.1546538156089812,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,systema_centroid_accuracy,full,full,canonical matched perturbation universe,,0.0961434599156118,0.0833489773296145,0.1113242419366373,0.0249938407351784,0.0160811342344275,0.0345153489952084,0.0219000706214689,0.0131675516698848,0.0315682435814917,0.928520346134592,0.0381253128971386,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,10,10,fixed matched universe at cell budget,243.0,0.4460573750977792,0.4438003491707196,0.4486130100103164,0.0081729188631545,0.005212577514766,0.0111688716570871,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,160,160,fixed matched universe at cell budget,186.0,0.2933304272013949,0.2900492831541219,0.2967626658916981,0.04302625205851,0.038982950692628,0.0470092754044366,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,20,20,fixed matched universe at cell budget,237.0,0.3978899973777682,0.3944820198336075,0.4011356498367064,0.0087800066747717,0.0019537116498605,0.0151619526091205,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,40,40,fixed matched universe at cell budget,225.0,0.3536124338624338,0.3492376157407406,0.3579612268518518,0.0072843915343915,0.0023561838624338,0.0120714947089947,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,80,80,fixed matched universe at cell budget,209.0,0.322045607900871,0.3179107624831309,0.3264542694147956,0.0212059869954606,0.0181962335909704,0.024129746350141,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,1000000000,full,fixed matched universe at cell budget,243.0,0.1329705436430582,0.1315803913074868,0.1345029239766081,0.0296567034871128,0.0277470038264385,0.0314008013861814,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,canonical_fullsize_claim_lock,absolute_effect_rank_agreement,full,full,canonical matched perturbation universe,,0.2518598914199773,0.2264026448039323,0.2806967829500018,0.0592878746194196,0.0336543046843476,0.0868099115953193,-0.0129994451780932,-0.0457175543817175,0.0206107167748798,0.7949451597520267,0.1180379308753633,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,10,10,fixed matched universe at cell budget,243.0,0.2063973063973064,0.203864514958791,0.2091887732544297,0.0036640252128467,0.0022190762847328,0.0052502012266322,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,160,160,fixed matched universe at cell budget,139.0,0.2669759844298474,0.2645118687658569,0.2697530671115282,0.0352709137038195,0.0315000173774024,0.0392646752163486,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,20,20,fixed matched universe at cell budget,234.0,0.213285768435983,0.2108786667155765,0.2155084797574067,0.0040931489429343,0.0022704290622745,0.0057322732108139,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,40,40,fixed matched universe at cell budget,223.0,0.2337379980877738,0.2313200756810622,0.2361141073809234,0.0145187788685546,0.0117276357074563,0.0172921464064961,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,80,80,fixed matched universe at cell budget,207.0,0.2439371198974406,0.2420539217985397,0.2459429670278128,0.0183653049419195,0.0141814799180776,0.0223068805403123,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,1000000000,full,fixed matched universe at cell budget,243.0,0.2578875171467764,0.2546276442134141,0.2609999278030467,0.0600750848314201,0.0572989314850913,0.0627321132048227,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,canonical_fullsize_claim_lock,delta_cosine,full,full,canonical matched perturbation universe,,0.3765748321778365,0.3391470415612047,0.4138522064487729,0.131478164777521,0.0965477238545908,0.1694939657386009,0.1033980182311727,0.0690913759583287,0.1427520083635963,0.7188290965115,0.2842927127985303,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
