dataset,evidence_tier,source_environment_id,target_environment_id,left_target_environment_id,right_target_environment_id,predictor,predictor_regime,metric,estimand,observed_value,observed_value_ci_low,observed_value_ci_high,observed_D,observed_D_ci_low,observed_D_ci_high,measurement_identifiable,measurement_identifiable_ci_low,measurement_identifiable_ci_high,joint_identifiable,joint_identifiable_ci_low,joint_identifiable_ci_high,stable_fraction_both,status,availability,provenance
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.0020911416269728403,-0.02299055220663866,0.02159331207882178,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.01414795465231954,-0.010885405544665999,0.03560091232412444,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0045981526668977405,-0.05009183939429024,0.02189702867714432,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01740449616527376,-0.09195306035966415,0.016404841984209537,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01716876725664574,-0.03547159170658952,0.00397420895013944,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.022998968090357043,-0.0115206855311906,0.05999647614224306,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.026422423036161158,0.01216978948354012,0.044095773626285736,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.0034197150642117603,-0.00721657729469506,0.00984576105940762,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.013438948693816918,0.0059897540491811,0.024801208612063138,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.022799994755104424,-0.0025977996520870597,0.059428829151212316,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.0025941444119413595,-0.00799398422016626,0.017532213980327515,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.021834611082193,-0.0053044302588038,0.05390457532176869,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.003598163220373621,-0.01051379629984172,0.0159324146971285,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.011023296642357381,-0.01240882957546734,0.028975009437118237,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.0189341169659184,0.00215394641200796,0.0333460094879256,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.03099092999126516,0.0214891502593723,0.03776890684874558,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.00548356079182374,-0.00313752521688734,0.017708570887151002,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.00732278270655228,-0.03464535771753312,0.014604334103795077,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01632958649499356,-0.043599172457878456,0.017002686526620337,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.02383814885200914,-0.013778054128070257,0.0644536161157997,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.03577333147734324,0.02259357113204852,0.048285410529004244,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.02516071989242208,0.0041131519423996,0.05015947045985766,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.0137262685360756,0.00650206671924122,0.023445106584615998,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.02308731459736308,0.00209816236639412,0.06106270627258467,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01980971132333694,-0.04294031589906932,0.001650159382820858,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0005692446530853005,-0.02420270235486782,0.018393287489788458,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01664955366400768,-0.03155822275054274,-0.0017629649783739623,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.00922442024202386,-0.03236917962032014,0.010203147270051397,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01204099730796526,-0.033660402275870555,0.009217853656607697,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,1.581571738143925e-05,-0.03572559552430638,0.021417145155842497,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.03556988455550862,-0.05626759539708226,-0.0211278355930535,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.04837622805388462,-0.07503276752440331,-0.019847580280138225,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0111292715850447,-0.03608129521507272,0.018284655679940295,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.02903846376195806,-0.005730340406102659,0.07018117767791239,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.023729982905792084,-0.01063727425734736,0.05115904029172424,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.013117371320870898,-0.027825474509938938,0.052016431464800374,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.007679112342934741,-0.0138040077023312,0.02280999810108774,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~xucao2023__v~hek293__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.015323595629014619,-0.04280937499784662,0.0026815649851801198,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
NormanWeissman2019_filtered,3,norman_k562,,,,unavailable,not_run,,,,,,,,,,,,,,,,unavailable,tier3_registered_metadata_only,artifacts/manifests/environment_registry.csv
ReplogleWeissman2022_rpe1,3,replogle_rpe1,,,,unavailable,not_run,,,,,,,,,,,,,,,,unavailable,tier3_registered_metadata_only,artifacts/manifests/environment_registry.csv
TianKampmann2021_CRISPRa,3,tian_neuron_crispra,,,,unavailable,not_run,,,,,,,,,,,,,,,,unavailable,tier3_registered_metadata_only,artifacts/manifests/environment_registry.csv
TianKampmann2021_CRISPRi,3,tian_neuron_crispri,,,,unavailable,not_run,,,,,,,,,,,,,,,,unavailable,tier3_registered_metadata_only,artifacts/manifests/environment_registry.csv
XuCao2023,3,xu_he293,,,,unavailable,not_run,,,,,,,,,,,,,,,,unavailable,tier3_registered_metadata_only,artifacts/manifests/environment_registry.csv
