source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget,cell_budget_label,cell_budget_order,universe_mode,n_split_seeds,n_perturbations_mean,cross_disagreement,cross_disagreement_ci_low,cross_disagreement_ci_high,within_disagreement_left,within_disagreement_left_ci_low,within_disagreement_left_ci_high,within_disagreement_right,within_disagreement_right_ci_low,within_disagreement_right_ci_high,measurement_floor,measurement_floor_ci_low,measurement_floor_ci_high,identifiable_divergence,identifiable_divergence_ci_low,identifiable_divergence_ci_high,stable_pair_fraction,stable_pair_fraction_ci_low,stable_pair_fraction_ci_high
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,1000000000,full,6,matched_fixed,30,139.0,0.29917329294459166,0.29708980184273626,0.30118673482266817,0.2387605704909756,0.23407736968320073,0.24330493499936887,0.23031679919222514,0.22738798434936258,0.23353527704152463,0.2345386848416004,0.23199514072952157,0.23713366149185916,0.06463460810299128,0.06171210400100971,0.06784109554461694,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,10,10,1,matched_fixed,30,139.0,0.48776139687328474,0.4797717547544146,0.4953794139035928,0.486543559315374,0.4791327022099678,0.49449660563407954,0.4569750942717409,0.44606592851678717,0.46799611992433704,0.47175932679355753,0.465446945669271,0.47791332015033144,0.016002070079727322,0.006636569431091086,0.025291284867651205,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,20,20,2,matched_fixed,30,139.0,0.4937590258054694,0.4878893554894947,0.5002566485214286,0.48070675410516434,0.4668009207073665,0.4941451648205245,0.41954147741714454,0.40635390190152015,0.43351810640581234,0.45012411576115446,0.44081348074382276,0.4589565983158173,0.04363491004431478,0.03486526984249774,0.053011757874806144,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,40,40,3,matched_fixed,30,139.0,0.4655538127102005,0.45853745099158766,0.47245593974129446,0.40078469022017404,0.3827601132611576,0.41780078863176734,0.41004595402019395,0.39820769513421506,0.42230853320415856,0.4054153221201841,0.3949919752370147,0.41572680994988953,0.06013849059001646,0.050434502743427374,0.0695446137713485,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,80,80,4,matched_fixed,30,139.0,0.4453742858247964,0.4377157242715812,0.45282412008181466,0.35857611453080235,0.33792751781677577,0.37877253151395934,0.3589735999219059,0.34531910301252094,0.3721719949693088,0.35877485722635416,0.3521505674492665,0.3658565364682141,0.08659942859844229,0.07770250750244657,0.09510118122859622,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,160,160,5,matched_fixed,30,139.0,0.4401961702527379,0.43105318479471416,0.4497300817564075,0.31892187939356653,0.30978203819432937,0.3283574224337886,0.30653478599608797,0.29625734174565116,0.3173308675640133,0.3127283326948272,0.3059254103245821,0.31910966802594787,0.12746783755791066,0.11675037239793416,0.1381961630004752,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,1000000000,full,6,matched_fixed,30,139.0,0.3833711977786192,0.38014609365139457,0.38612299633977026,0.24201691278556095,0.23857061719045808,0.2456777735706171,0.2366527830367284,0.23073330809036977,0.24266250157768518,0.23933484791114473,0.2360075097816483,0.24263063233623627,0.14403634986747443,0.14067872018174932,0.14714123438091625,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,10,10,1,matched_fixed,30,139.0,0.509610574597158,0.5060152963842444,0.513005948793193,0.5010975152289842,0.4919485202160852,0.5103457047725874,0.4944815161695527,0.4891485675514887,0.49988581446670616,0.4977895156992685,0.49295649808877934,0.5026623792363958,0.011821058897889376,0.005029870017196694,0.018809456351969123,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,20,2,matched_fixed,30,139.0,0.5084005756224513,0.5032976634437457,0.5132698152537877,0.49165372463933615,0.4832180752325942,0.5004305544811462,0.4801988132995908,0.4734499780360043,0.4870503147405272,0.4859262689694635,0.4806616571566096,0.4916367854641017,0.02247430665298791,0.014926811181623069,0.029543628135126315,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,40,3,matched_fixed,30,139.0,0.5033693747766764,0.4997720037103957,0.5066566991990126,0.44528423958222063,0.43761770790740684,0.453133496198433,0.45112015610246053,0.4410431021542214,0.4605841419798109,0.44820219784234067,0.44167981628522074,0.4546417868777175,0.055167176934335795,0.04615370013896717,0.06360316990263398,0.0,0.0,0.0
