aggregation_level,scenario,heldout_environment_id,heldout_predictor,environment_id,environment_key,predictor,information_set,method,n,aurc,optimal_aurc,excess_aurc,brier,mean_continuous_risk,risk_at_50,risk_at_80,ftr_at_50,ftr_at_80,log_loss,auroc,auprc
environment_macro,leave_environment_out,,,environment_macro,environment_macro,identity_free_shared,U_scalar_isotonic,isotonic,143.25,0.6481012235378917,0.5272804302245366,0.1208207933133551,0.21258963303570202,0.6826030114475956,0.6423035071860635,0.6666854656028852,0.328938492063492,0.3566027811986864,0.6691559637511294,0.5806372086751841,0.6141632545891758
environment_macro,leave_environment_out,,,environment_macro,environment_macro,identity_free_shared,U_scalar_platt,platt_logistic,143.25,0.6517664035167989,0.5272804302245366,0.12448597329226231,0.20983562864842115,0.6826030114475956,0.6504200104130076,0.667554839252412,0.33959325396825396,0.3571236145320197,0.6128418181876539,0.5959413769512496,0.6435011142284497
environment_macro,leave_environment_out,,,environment_macro,environment_macro,identity_free_shared,U_scalar_raw,raw_normalized_uq,143.25,0.65399493096904,0.5272804302245366,0.1267145007445034,0.25647185034436976,0.6826030114475956,0.6534281588243658,0.6733563996310331,0.3180753968253968,0.364375513136289,1.1248375173175276,0.6132888809596576,0.6473270427661566
environment_macro,leave_predictor_out,,,environment_macro,environment_macro,identity_free_shared,U,u_only_rf,47.75,0.6629588703648835,0.5428781502975939,0.12008072006728973,0.2374717119254048,0.6826030114475956,0.6552243046221686,0.6786354082566071,0.3301968240637054,0.36792468906044173,0.6936159494025937,0.5769117324674304,0.6915640464792908
environment_macro,leave_predictor_out,,,environment_macro,environment_macro,identity_free_shared,U+P,u_p_rf,47.75,0.6468245925353884,0.5428781502975939,0.10394644223779448,0.20849570550346644,0.6826030114475956,0.6509578728359801,0.6765385185123298,0.32156580960118275,0.364407663970836,0.6064428085644762,0.5763197937773816,0.7145458396957991
environment_macro,leave_predictor_out,,,environment_macro,environment_macro,identity_free_shared,U+P+S,u_ps_rf,47.75,0.6453850111464987,0.5428781502975939,0.10250686084890484,0.20855997266202272,0.6826030114475956,0.645194530573159,0.6716088970126187,0.3173459514451544,0.36023031354348556,0.6072800178126523,0.5817210339582449,0.7264093178366773
environment_macro,leave_predictor_out,,,environment_macro,environment_macro,identity_free_shared,U+P+S+N,u_psn_rf,47.75,0.64328607528978,0.5428781502975939,0.10040792499218613,0.20750043409569713,0.6826030114475956,0.6395329459793475,0.6720706093070026,0.3136851757313601,0.3617307883772937,0.6039374587495945,0.5910028868878768,0.7378859312565995
environment_macro,leave_predictor_out,,,environment_macro,environment_macro,identity_free_shared,U+P+S+N+C,ptl_rf,47.75,0.6378179216516664,0.5428781502975939,0.0949397713540725,0.16190814973829687,0.6826030114475956,0.6346161617440129,0.6688981511157911,0.3047930206983876,0.3575759925558312,0.4932213466075238,0.6163399345844938,0.7449787035530059
environment_macro,leave_predictor_out,,,environment_macro,environment_macro,identity_free_shared,U_scalar_best_validation,best_scalar_uq,47.75,0.6515581658836499,0.5428781502975939,0.10868001558605604,0.24407681805278458,0.6826030114475956,0.6470043029992236,0.6725377763977015,0.3111772162205681,0.35762941135925,0.790992323411317,0.5898409052524816,0.7314902784319293
environment_macro,leave_predictor_out,,,environment_macro,environment_macro,identity_free_shared,U_scalar_isotonic,isotonic,47.75,0.6611385990935773,0.5428781502975939,0.11826044879598345,0.20400994983565038,0.6826030114475956,0.6545941806852993,0.6712240817755871,0.32670469849007167,0.3561016335814723,0.6103778515895575,0.5870431923108773,0.6882163099024391
environment_macro,leave_predictor_out,,,environment_macro,environment_macro,identity_free_shared,U_scalar_platt,platt_logistic,47.75,0.6515581658836499,0.5428781502975939,0.10868001558605604,0.20037002599372422,0.6826030114475956,0.6470043029992236,0.6725377763977015,0.3111772162205681,0.35762941135925,0.5887033591687305,0.5898409052524816,0.7314902784319293
environment_macro,leave_predictor_out,,,environment_macro,environment_macro,identity_free_shared,U_scalar_raw,raw_normalized_uq,47.75,0.65953693897896,0.5428781502975939,0.11665878868136621,0.27789190939974506,0.6826030114475956,0.6490008183464652,0.6725211439888078,0.3160105147882221,0.3590010779493306,1.1162244794016072,0.5991933126324525,0.7148227262006324
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,U,u_only_rf,150.0,0.8089050914960959,0.7384547946655021,0.07045029683059378,0.19384201006911753,0.8490473596482163,0.7841736973221323,0.8250137695889872,0.43999999999999995,0.5916666666666667,0.563554899910067,0.7465,0.54790201176606
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,U,u_only_rf,150.0,0.7325100655130501,0.6598725530921195,0.07263751242093064,0.19875771792568359,0.7888860225243175,0.7230336120718625,0.7658588188364692,0.30666666666666664,0.44166666666666665,0.5843070051334743,0.7726383205835261,0.7310236431829624
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,U,u_only_rf,150.0,0.6504867104685277,0.5572860846641202,0.09320062580440747,0.22197382933592488,0.7211698056434744,0.6391700926462578,0.7048734369623073,0.18666666666666665,0.35,0.6486179408828605,0.6976985474438785,0.7766413934171026
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,U,u_only_rf,144.0,0.3280219683703946,0.15396036889134213,0.17406159947905248,0.16979204947605997,0.3819881561267653,0.31557464892652864,0.3635385442469115,0.09722222222222221,0.1293103448275862,0.5272438391113093,0.5878823073945025,0.8694796983321512
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,U,u_only_rf,279.0,0.7067898051491142,0.5452544987238894,0.16153530642522473,0.23886270089587258,0.7693404845219682,0.7305189386126955,0.7489374776059828,0.47857142857142854,0.5,0.6685594509170254,0.6091472868217054,0.5995118548962733
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,U,u_only_rf,99.0,0.8779470218617677,0.6756011572799809,0.20234586458178672,0.21692717699138625,0.8694694798346718,0.8723032274402932,0.874974350104001,0.7,0.725,0.6238534566354185,0.5352112676056338,0.30945656870021043
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,U,u_only_rf,60.0,0.5186768018693254,0.4082545912481034,0.11042221062122198,0.16046185196973856,0.5429724515573561,0.4972426915138514,0.5193794748947432,0.09999999999999998,0.0625,0.5097435184066575,0.3370535714285714,0.8948654258609217
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,U,u_only_rf,114.0,0.5117883449831605,0.47955939323123536,0.03222895175192514,0.07633877008157626,0.5379503317239948,0.4996245441036038,0.5263012927058803,0.0,0.0,0.250675865359343,0.911504424778761,0.9991912644757388
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,U+P,u_p_rf,150.0,0.7900153614667809,0.7384547946655021,0.05156056680127874,0.1710217707481767,0.8490473596482163,0.7767942148615525,0.8232224479046945,0.42666666666666664,0.5833333333333333,0.510537916186842,0.813,0.6086437340113684
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,U+P,u_p_rf,150.0,0.7334852651508023,0.6598725530921195,0.0736127120586828,0.1862266914803887,0.7888860225243175,0.7203424882951415,0.7548492244102111,0.29333333333333333,0.4083333333333333,0.5511152511319138,0.7847358121330724,0.7249152740111068
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,U+P,u_p_rf,150.0,0.6412464461311426,0.5572860846641202,0.08396036146702235,0.19672912507520648,0.7211698056434744,0.6342361191272826,0.68711126883254,0.17333333333333334,0.29166666666666663,0.6048476238223918,0.755612148651198,0.7999840534420704
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,U+P,u_p_rf,144.0,0.2651196431630041,0.15396036889134213,0.111159274271662,0.1404910519094535,0.3819881561267653,0.2730161799854598,0.35370441219884496,0.09722222222222221,0.13793103448275867,0.44896208176279134,0.6074332171893148,0.8977610110160867
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,U+P,u_p_rf,279.0,0.6732315034312951,0.5452544987238894,0.1279770047074057,0.2275632780387734,0.7693404845219682,0.7154739642009255,0.7372919799214994,0.44285714285714284,0.4732142857142857,0.6429170112440529,0.6564857881136951,0.6431877089502753
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,U+P,u_p_rf,99.0,0.815670402957296,0.6756011572799809,0.14006924567731505,0.17937107497127125,0.8694694798346718,0.8281404428058105,0.8568651680730868,0.6,0.6625,0.5369776712973137,0.7349094567404426,0.5173488437368106
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,U+P,u_p_rf,60.0,0.5192085505638916,0.4082545912481034,0.11095395931578816,0.2048683742298867,0.5429724515573561,0.49849619743446566,0.5211826686677077,0.09999999999999998,0.0625,0.6004794501084696,0.3147321428571429,0.8933821177428436
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,U+P,u_p_rf,114.0,0.5097407499861177,0.47955939323123536,0.03018135675488237,0.04918281565385087,0.5379503317239948,0.5058363313969325,0.5193769838739353,0.0,0.0,0.1701549373376072,0.9823008849557522,0.9998440576341001
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,U+P+S,u_ps_rf,150.0,0.7880832062772017,0.7384547946655021,0.04962841161169962,0.17128010115180306,0.8490473596482163,0.7739844349574623,0.8227384734132603,0.41333333333333333,0.5833333333333333,0.5120384786509744,0.8131999999999999,0.6076679068267831
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,U+P+S,u_ps_rf,150.0,0.7325430967723304,0.6598725530921195,0.07267054368021097,0.18625033468888066,0.7888860225243175,0.7167629382479317,0.7550153248295868,0.28,0.4083333333333333,0.5508698734183668,0.7849137164205657,0.7242335687879798
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,U+P+S,u_ps_rf,150.0,0.6405743189481327,0.5572860846641202,0.08328823428401244,0.19713359263258295,0.7211698056434744,0.6342361191272826,0.6891705370365456,0.17333333333333334,0.29166666666666663,0.5991542867925138,0.7614601018675722,0.8010847306108644
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,U+P+S,u_ps_rf,144.0,0.24825894822500227,0.15396036889134213,0.09429857933366015,0.13138718477325192,0.3819881561267653,0.2309657669039607,0.33789282629951445,0.09722222222222221,0.13793103448275867,0.42543355503357405,0.629887727448703,0.9122959452645223
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,U+P+S,u_ps_rf,279.0,0.6806608738606675,0.5452544987238894,0.1354063751367781,0.23057007481263275,0.7693404845219682,0.7204362616484461,0.7418457034304754,0.4571428571428572,0.4821428571428571,0.651619764570309,0.6452713178294573,0.6316559285389257
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,U+P+S,u_ps_rf,99.0,0.8116561862549041,0.6756011572799809,0.13605502897492316,0.1843868577369675,0.8694694798346718,0.8269231906504559,0.8573331292177155,0.6,0.6625,0.5480384859139913,0.7339034205231388,0.520983055805649
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,U+P+S,u_ps_rf,60.0,0.5195822998709133,0.4082545912481034,0.11132770862280988,0.2129983094655618,0.5429724515573561,0.49849619743446566,0.5211826686677078,0.09999999999999998,0.0625,0.6182943036925778,0.3147321428571429,0.8933821177428436
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,U+P+S,u_ps_rf,114.0,0.5099421594995804,0.47955939323123536,0.030382766268345074,0.04763703026867262,0.5379503317239948,0.5054117532769288,0.5207050080727708,0.0,0.0,0.16856682665458506,0.9734513274336283,0.9997650437276526
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,U+P+S+N,u_psn_rf,150.0,0.787981068550313,0.7384547946655021,0.0495262738848109,0.17118334708679658,0.8490473596482163,0.7705901182861642,0.8227384734132601,0.4,0.5833333333333333,0.5111523670038736,0.8172,0.6115048515749132
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,U+P+S+N,u_psn_rf,150.0,0.7327683350312615,0.6598725530921195,0.07289578193914203,0.18755281667637702,0.7888860225243175,0.7167629382479317,0.7555034696788334,0.28,0.4083333333333333,0.5536831927866414,0.7831346735456324,0.7232361346879029
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,U+P+S+N,u_psn_rf,150.0,0.6404048087068128,0.5572860846641202,0.0831187240426926,0.19445261313064716,0.7211698056434744,0.6342361191272826,0.6860966535850963,0.17333333333333334,0.2833333333333333,0.5929687431954594,0.76108281456329,0.8025363223516329
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,U+P+S+N,u_psn_rf,144.0,0.24873261706471078,0.15396036889134213,0.09477224817336866,0.13100761697619948,0.3819881561267653,0.21956220502918306,0.32938759930562267,0.06944444444444442,0.13793103448275867,0.42275866388988,0.6608594657375145,0.9151627773166441
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,U+P+S+N,u_psn_rf,279.0,0.6851844036791825,0.5452544987238894,0.13992990495529312,0.23294108085038198,0.7693404845219682,0.7210792768146768,0.7432643244595877,0.4571428571428572,0.4866071428571429,0.6568804688295485,0.6350387596899225,0.6125951640676426
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,U+P+S+N,u_psn_rf,99.0,0.8172741236660291,0.6756011572799809,0.1416729663860482,0.18599248609015276,0.8694694798346718,0.8231821449901555,0.8573331292177151,0.6,0.6625,0.5506579553639989,0.7379275653923542,0.49924898858523076
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,U+P+S+N,u_psn_rf,60.0,0.5195590192171629,0.4082545912481034,0.11130442796905943,0.21277022271511864,0.5429724515573561,0.49849619743446566,0.5222957314801019,0.09999999999999998,0.0625,0.6172671994535827,0.3147321428571429,0.8933821177428436
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,U+P+S+N,u_psn_rf,114.0,0.5108551239925229,0.47955939323123536,0.0312957307612875,0.04972730732214664,0.5379503317239948,0.5058363313969325,0.5207050080727708,0.0,0.0,0.17490388556962075,0.9734513274336283,0.9997650437276526
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,U+P+S+N+C,ptl_rf,150.0,0.7797141212633012,0.7384547946655021,0.04125932659779907,0.14585933982852944,0.8490473596482163,0.7651438477663325,0.8199659715526438,0.3866666666666667,0.5833333333333333,0.4425643485035952,0.8558,0.6662155791512608
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,U+P+S+N+C,ptl_rf,150.0,0.7316635616948886,0.6598725530921195,0.0717910086027691,0.18667090151172652,0.7888860225243175,0.7181425875929883,0.7542273742335617,0.29333333333333333,0.4083333333333333,0.5494107348117723,0.7815335349581924,0.7266104200726832
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,U+P+S+N+C,ptl_rf,150.0,0.6450786955185498,0.5572860846641202,0.08779261085442958,0.19519092370417676,0.7211698056434744,0.6332527239427064,0.6842463121208034,0.17333333333333334,0.2833333333333333,0.591057720518754,0.7574985851726089,0.7928847760383539
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,U+P+S+N+C,ptl_rf,144.0,0.2591052945422535,0.15396036889134213,0.10514492565091138,0.124525587278859,0.3819881561267653,0.2299801243051164,0.32968388898702533,0.06944444444444442,0.13793103448275867,0.41122395204394707,0.6341463414634146,0.9054211453390598
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,U+P+S+N+C,ptl_rf,279.0,0.6783458632699361,0.5452544987238894,0.13309136454604664,0.2342130924475783,0.7693404845219682,0.7211762756286664,0.7406306189059606,0.4571428571428572,0.4821428571428571,0.660106925198844,0.6440826873385013,0.6264047519608517
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,U+P+S+N+C,ptl_rf,99.0,0.8067883765008288,0.6756011572799809,0.13118721922084786,0.18883350180910366,0.8694694798346718,0.8326426780918621,0.8569376560578906,0.62,0.6625,0.5592054311380137,0.7112676056338029,0.48990591348375073
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,U+P+S+N+C,ptl_rf,60.0,0.5004476997685924,0.4082545912481034,0.09219310852048895,0.08156496679944818,0.5429724515573561,0.4967168626043464,0.5216096863401802,0.09999999999999998,0.0625,0.3207263950158813,0.3504464285714286,0.8919257208788381
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,U+P+S+N+C,ptl_rf,114.0,0.5126672871494525,0.47955939323123536,0.03310789391821717,0.018793118601566086,0.5379503317239948,0.5131378978826191,0.5204767522774482,0.0,0.0,0.0954166814038361,0.9823008849557522,0.9998440576341002
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,U_scalar_best_validation,best_scalar_uq,150.0,0.8596965926759391,0.7384547946655021,0.121241798010437,0.26789751477645446,0.8490473596482163,0.8521792534347341,0.830345225471735,0.6799999999999999,0.5916666666666667,0.737862975323267,0.4969,0.3780281171553704
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,U_scalar_best_validation,best_scalar_uq,150.0,0.7570806047449182,0.6598725530921195,0.09720805165279878,0.24137504282596245,0.7888860225243175,0.7621635457715185,0.7730303326860812,0.42666666666666664,0.45833333333333337,0.6817425894658571,0.6769258139121153,0.6834672997800953
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,U_scalar_best_validation,best_scalar_uq,150.0,0.658050864350632,0.5572860846641202,0.10076477968651176,0.2578305984613799,0.7211698056434744,0.644489035142606,0.6987342428924054,0.21333333333333337,0.30833333333333335,0.7316581023629969,0.694019996227127,0.7673121801801541
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,U_scalar_best_validation,best_scalar_uq,144.0,0.38730774028801773,0.15396036889134213,0.2333473713966756,0.23589215214736767,0.3819881561267653,0.32584481681763644,0.37588333229588555,0.09722222222222221,0.1293103448275862,0.8367766999110936,0.5679442508710801,0.8591794166830672
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,U_scalar_best_validation,best_scalar_uq,279.0,0.6865368634635521,0.5452544987238894,0.1412823647396627,0.27732901810962113,0.7693404845219682,0.7210008173620542,0.7557527011933868,0.44285714285714284,0.5133928571428572,0.7574844050256239,0.6260723514211888,0.6091137732329088
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,U_scalar_best_validation,best_scalar_uq,99.0,0.8492519789989875,0.6756011572799809,0.1736508217190066,0.22986321247826752,0.8694694798346718,0.8528492672181511,0.8545472291250116,0.6799999999999999,0.675,0.734912540380466,0.6222334004024145,0.38731618867247153
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,U_scalar_best_validation,best_scalar_uq,60.0,0.5135143909820681,0.4082545912481034,0.10525979973396465,0.18418107775278098,0.5429724515573561,0.5208443802968425,0.5142246497940084,0.033333333333333326,0.0625,0.5773390286176537,0.5379464285714286,0.9155157010139454
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,U_scalar_best_validation,best_scalar_uq,114.0,0.5135027199811355,0.47955939323123536,0.03394332674990014,0.09730815261313086,0.5379503317239948,0.49904973005418374,0.5248938074166944,0.0,0.0,0.3222617699378709,0.8407079646017699,0.9984879321145288
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,U_scalar_isotonic,isotonic,150.0,0.8567837274584285,0.7384547946655021,0.11832893279292633,0.22971790519823637,0.8490473596482163,0.8428300230502511,0.8253810810611413,0.64,0.5916666666666667,0.6450257821197277,0.5034000000000001,0.3820647576180901
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,U_scalar_isotonic,isotonic,150.0,0.7367973154601619,0.6598725530921195,0.07692476236804247,0.2196526789703629,0.7888860225243175,0.7197038562361784,0.7730303326860813,0.28,0.45833333333333337,0.6271584255204316,0.7213129336417007,0.6785651827793442
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,U_scalar_isotonic,isotonic,150.0,0.6388723531652531,0.5572860846641202,0.08158626850113293,0.22209112978999201,0.7211698056434744,0.6357686477456734,0.6980986961168978,0.18666666666666665,0.31666666666666665,0.6380898395768707,0.7031692133559706,0.7618671313608109
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,U_scalar_isotonic,isotonic,144.0,0.39324845944919956,0.15396036889134213,0.23928809055785744,0.18209283520961123,0.3819881561267653,0.32584481681763644,0.37211854490071467,0.09722222222222221,0.1293103448275862,0.7293894804841163,0.5571041424699961,0.8637219567940787
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,U_scalar_isotonic,isotonic,279.0,0.6876060615022787,0.5452544987238894,0.14235156277838923,0.2582994204350317,0.7693404845219682,0.7210008173620542,0.7557527011933877,0.44285714285714284,0.5133928571428572,0.7090949761348071,0.6020671834625323,0.5744458458744942
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,U_scalar_isotonic,isotonic,99.0,0.8417958546169457,0.6756011572799809,0.1661946973369648,0.20681488934626974,0.8694694798346718,0.8596581423808393,0.8535394946546042,0.7,0.675,0.6006599479609237,0.6202213279678068,0.3510123496955087
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,U_scalar_isotonic,isotonic,60.0,0.5030514316589235,0.4082545912481034,0.0947968404108201,0.16715409900044828,0.5429724515573561,0.5013252143437984,0.522076234643598,0.09999999999999998,0.0625,0.5220811617632973,0.5133928571428572,0.923718949508961
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,U_scalar_isotonic,isotonic,114.0,0.5118825215921182,0.47955939323123536,0.03232312836088286,0.0859957559427672,0.5379503317239948,0.49997823548429027,0.5223240866394377,0.0,0.010869565217391353,0.3013112381180401,0.752212389380531,0.996200446549504
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,U_scalar_platt,platt_logistic,150.0,0.8596965926759391,0.7384547946655021,0.121241798010437,0.24948650397616356,0.8490473596482163,0.8521792534347341,0.830345225471735,0.6799999999999999,0.5916666666666667,0.691567159837447,0.4969,0.3780281171553704
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,U_scalar_platt,platt_logistic,150.0,0.7570806047449182,0.6598725530921195,0.09720805165279878,0.2241628481201053,0.7888860225243175,0.7621635457715185,0.7730303326860812,0.42666666666666664,0.45833333333333337,0.6390661345788866,0.6769258139121153,0.6834672997800953
