source_environment_id,target_environment_id,transfer_id,unordered_context_pair_id,metric,cell_budget_label,cell_budget_order,current_flattened_null,seed_block_preserving_null,difference_seed_block_minus_current,current_source_null,current_target_null,seed_block_source_null,seed_block_target_null,seed_pairing
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,160,5,-0.006764119938432067,0.0008488861085044819,0.007613006046936549,-0.006480940185382922,-0.0070472996914812125,0.00025023459493274484,0.001447537622076219,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,full,6,-0.004608758770095367,-0.0024128523268341882,0.0021959064432611787,-0.00399843643326217,-0.005219081106928564,-0.00360407326312863,-0.0012216313905397459,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,absolute_effect_rank_agreement,10,1,-0.006141733290029705,-0.0025631668578180965,0.0035785664322116086,-0.006653076339528108,-0.005630390240531302,-0.0032426232926702214,-0.001883710422965971,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,absolute_effect_rank_agreement,20,2,-0.0062008843699652705,-0.001739477982831117,0.004461406387134154,-0.006506866470841255,-0.005894902269089286,-0.0046988496159593995,0.0012198936502971658,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,absolute_effect_rank_agreement,40,3,-0.006329604981681863,-0.002088763771591423,0.00424084121009044,-0.006551057005470151,-0.006108152957893576,0.004135821777360719,-0.008313349320543565,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,absolute_effect_rank_agreement,80,4,-0.005940922424479161,-0.003896013623883515,0.0020449088005956464,-0.006385767947361232,-0.005496076901597091,-0.0072289994091683275,-0.0005630278385987028,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,absolute_effect_rank_agreement,160,5,-0.005907901365064888,-0.004147985959058843,0.0017599154060060455,-0.006225712084006019,-0.005590090646123758,-0.006276717756229796,-0.0020192541618878884,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,absolute_effect_rank_agreement,full,6,-0.004926289852675569,-0.0009505439126959287,0.00397574593997964,-0.005025448906242291,-0.0048271307991088475,0.006269766795259444,-0.008170854620651301,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,10,1,-0.009587903889781701,-0.006780662426580456,0.002807241463201246,-0.009637315634748567,-0.009538492144814836,-0.0001911514266847288,-0.013370173426476183,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,20,2,-0.009148631120091372,-0.0020783373301358874,0.007070293789955485,-0.008645477421161452,-0.009651784819021292,-0.00916831751989711,0.0050116428596253355,aligned index within sorted A/B 15-seed partitions
