environment_id,perturbation_label,n_cells_qc,n_guides,n_guides_with_two_or_more_cells,guide_cell_coverage_fraction,status,note
frangieh_melanoma_control,MT2A,145,51,5,0.6827586206896552,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,MYC,40,12,3,0.775,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NACA,20,8,3,0.75,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NCL,45,18,3,0.6666666666666666,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NDUFA13,109,30,4,0.7614678899082569,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NEAT1,143,41,5,0.7482517482517482,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NGFR,165,48,3,0.7272727272727273,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NME1,156,45,5,0.7435897435897436,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NMRK1,210,68,8,0.7142857142857143,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NOLC1,82,27,5,0.7317073170731707,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NONO,166,46,5,0.7530120481927711,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NPC1,198,52,6,0.7676767676767676,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NPC2,171,49,6,0.7485380116959064,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NSG1,187,54,4,0.732620320855615,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NT5E,247,70,7,0.7449392712550608,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,NUP50-AS1,153,3,3,1.0,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,P2RX4,95,28,5,0.7578947368421053,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PABPC1,57,18,3,0.7368421052631579,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PAICS,66,20,4,0.7575757575757576,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PET100,87,21,4,0.8045977011494253,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PFDN4,212,55,5,0.7641509433962265,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PFN1,87,24,3,0.7586206896551724,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PIK3IP1,158,47,3,0.7215189873417721,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,POLD2,44,15,3,0.7272727272727273,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PPA1,31,9,3,0.8064516129032258,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PPIA,149,42,6,0.7583892617449665,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PRELID3B,33,13,3,0.696969696969697,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PROS1,166,54,3,0.6927710843373494,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PSAP,226,55,9,0.7964601769911505,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PSMB8-AS1,161,37,5,0.8012422360248447,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PTMA,149,44,3,0.7248322147651006,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
