split_seed,comparison,left_environment_id,right_environment_id,predictor,method,perturbation_label,risk_left,risk_right,confidence_left,confidence_right,absolute_risk_change,response_program_shift,response_magnitude_change,matched_perturbation_control,risk_and_confidence_outcomes_used_for_evaluation_only,response_program_is_descriptive
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,ACTA2,0.4754758033788296,0.5654468001453554,0.61198738170347,0.917981072555205,0.08997099676652581,0.6897962255389771,0.09188687058159901,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,CMSS1,0.5534229611185923,0.6892189841731418,0.61198738170347,0.917981072555205,0.1357960230545494,0.8989628669704548,0.12655132690904936,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,CTSL,0.7399827747187588,0.7903244118202452,0.61198738170347,0.917981072555205,0.050341637101486314,0.8704817401164916,0.04265693417447824,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,EEA1,0.5766152435727817,0.6673904515447906,0.61198738170347,0.917981072555205,0.09077520797200889,0.868770193687234,0.13440879822234844,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,EIF3K,0.5922442722351879,0.6959440311310576,0.61198738170347,0.917981072555205,0.10369975889586969,0.532121193122726,0.029291658897194185,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,FSTL3,0.5953716652600216,0.7212488442292733,0.61198738170347,0.917981072555205,0.12587717896925166,0.9498029366652383,0.09034172953817932,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,GAS5,0.4732641923827017,0.7633787189543091,0.61198738170347,0.917981072555205,0.2901145265716074,0.9035544277269657,0.1981418975616531,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,HLA-E,0.556748856202036,0.7176704648457365,0.61198738170347,0.917981072555205,0.16092160864370053,0.846798817440178,0.10294772140842139,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,RPSA,0.7727289284556199,0.8965897494738253,0.61198738170347,0.917981072555205,0.12386082101820539,0.930611160136574,0.17603297818431063,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,RUVBL2,0.8776991623074644,0.9611773456218576,0.61198738170347,0.917981072555205,0.08347818331439327,0.9508838774875719,0.03004313538510825,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,SLC5A3,0.5525247071242134,0.9134403456203598,0.61198738170347,0.917981072555205,0.3609156384961464,0.9648301825065316,0.15178448146419465,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,SPESP1,0.5747961097055787,0.7672269037970448,0.61198738170347,0.917981072555205,0.19243079409146613,0.8514338792198547,0.09776045972892988,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,SSR2,0.6846269542917046,1.0692456814365603,0.61198738170347,0.917981072555205,0.3846187271448557,0.8359221010352121,0.12665920296046018,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,TPP1,0.7339701316440096,0.8647902829136154,0.61198738170347,0.917981072555205,0.13082015126960578,0.920095840987493,0.11207442851815957,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,ACTA2,0.4754758033788296,0.5654468001453554,0.6209034445734328,0.2364741282412861,0.08997099676652581,0.6897962255389771,0.09188687058159901,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,CMSS1,0.5534229611185923,0.6892189841731418,0.6209034445734328,0.2364741282412861,0.1357960230545494,0.8989628669704548,0.12655132690904936,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,CTSL,0.7399827747187588,0.7903244118202452,0.6209034445734328,0.2364741282412861,0.050341637101486314,0.8704817401164916,0.04265693417447824,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,EEA1,0.5766152435727817,0.6673904515447906,0.6209034445734328,0.2364741282412861,0.09077520797200889,0.868770193687234,0.13440879822234844,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,EIF3K,0.5922442722351879,0.6959440311310576,0.6209034445734328,0.2364741282412861,0.10369975889586969,0.532121193122726,0.029291658897194185,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,FSTL3,0.5953716652600216,0.7212488442292733,0.6209034445734328,0.2364741282412861,0.12587717896925166,0.9498029366652383,0.09034172953817932,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,GAS5,0.4732641923827017,0.7633787189543091,0.6209034445734328,0.2364741282412861,0.2901145265716074,0.9035544277269657,0.1981418975616531,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,HLA-E,0.556748856202036,0.7176704648457365,0.6209034445734328,0.2364741282412861,0.16092160864370053,0.846798817440178,0.10294772140842139,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,RPSA,0.7727289284556199,0.8965897494738253,0.6209034445734328,0.2364741282412861,0.12386082101820539,0.930611160136574,0.17603297818431063,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,RUVBL2,0.8776991623074644,0.9611773456218576,0.6209034445734328,0.2364741282412861,0.08347818331439327,0.9508838774875719,0.03004313538510825,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,SLC5A3,0.5525247071242134,0.9134403456203598,0.6209034445734328,0.2364741282412861,0.3609156384961464,0.9648301825065316,0.15178448146419465,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,SPESP1,0.5747961097055787,0.7672269037970448,0.6209034445734328,0.2364741282412861,0.19243079409146613,0.8514338792198547,0.09776045972892988,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,SSR2,0.6846269542917046,1.0692456814365603,0.6209034445734328,0.2364741282412861,0.3846187271448557,0.8359221010352121,0.12665920296046018,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,TPP1,0.7339701316440096,0.8647902829136154,0.6209034445734328,0.2364741282412861,0.13082015126960578,0.920095840987493,0.11207442851815957,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,ACTA2,0.7144853593640846,0.9415218107163826,0.3421338396869419,0.1420763234365865,0.227036451352298,0.6897962255389771,0.09188687058159901,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,CMSS1,1.0228883507870012,0.8677014907591384,0.1078193887729227,0.0977816295845122,0.15518686002786286,0.8989628669704548,0.12655132690904936,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,CTSL,0.8515701540022907,0.9270105853737228,0.1949302340014131,0.1800812008616298,0.07544043137143208,0.8704817401164916,0.04265693417447824,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,EEA1,0.7315539831008373,0.7673116075423279,0.0960467153737659,0.1193185900406371,0.035757624441490554,0.868770193687234,0.13440879822234844,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,EIF3K,0.9026228057317186,0.9408434080489674,0.1670584668968354,0.141510485379245,0.038220602317248775,0.532121193122726,0.029291658897194185,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,FSTL3,0.7326528021865713,1.0009164082266817,0.2311389942619352,0.0581710180779074,0.26826360604011046,0.9498029366652383,0.09034172953817932,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,GAS5,0.4865191437246312,0.7809307114204522,0.902459941070878,0.6466935010370077,0.29441156769582105,0.9035544277269657,0.1981418975616531,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,HLA-E,0.636005226204684,0.945817133198566,0.3303928578008656,0.1058443577814598,0.30981190699388195,0.846798817440178,0.10294772140842139,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,RPSA,0.973345297205372,1.0055976543291312,0.1312482124765218,0.1096351893726926,0.03225235712375918,0.930611160136574,0.17603297818431063,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,RUVBL2,0.918129673114505,1.0558494424235223,0.2034685450842415,0.0543223075568446,0.1377197693090173,0.9508838774875719,0.03004313538510825,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,SLC5A3,0.9261551913749294,0.9315466468177268,0.1592007634275536,0.0386110386374259,0.005391455442797399,0.9648301825065316,0.15178448146419465,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,SPESP1,0.7439856627681888,0.854823600321401,0.1543667398349896,0.0733837971266013,0.11083793755321225,0.8514338792198547,0.09776045972892988,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,SSR2,0.8449017642530545,0.9991348806979712,0.1229908331396186,0.1046386309575648,0.15423311644491666,0.8359221010352121,0.12665920296046018,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,TPP1,1.0713480332523688,0.9449446090151208,0.099822552875099,0.1008255811194061,0.12640342423724804,0.920095840987493,0.11207442851815957,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,ACTA2,0.7144853593640846,0.9415218107163826,0.637223974763407,0.4763406940063092,0.227036451352298,0.6897962255389771,0.09188687058159901,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,CMSS1,1.0228883507870012,0.8677014907591384,0.5741324921135647,0.7129337539432177,0.15518686002786286,0.8989628669704548,0.12655132690904936,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,CTSL,0.8515701540022907,0.9270105853737228,0.722397476340694,0.6056782334384858,0.07544043137143208,0.8704817401164916,0.04265693417447824,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,EEA1,0.7315539831008373,0.7673116075423279,0.4858044164037854,0.4637223974763407,0.035757624441490554,0.868770193687234,0.13440879822234844,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,EIF3K,0.9026228057317186,0.9408434080489674,0.4384858044164038,0.665615141955836,0.038220602317248775,0.532121193122726,0.029291658897194185,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,FSTL3,0.7326528021865713,1.0009164082266817,0.501577287066246,0.2397476340694005,0.26826360604011046,0.9498029366652383,0.09034172953817932,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,GAS5,0.4865191437246312,0.7809307114204522,0.9637223974763408,0.9779179810725552,0.29441156769582105,0.9035544277269657,0.1981418975616531,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,HLA-E,0.636005226204684,0.945817133198566,0.7791798107255521,0.5804416403785488,0.30981190699388195,0.846798817440178,0.10294772140842139,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,RPSA,0.973345297205372,1.0055976543291312,0.3564668769716088,0.6687697160883281,0.03225235712375918,0.930611160136574,0.17603297818431063,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,RUVBL2,0.918129673114505,1.0558494424235223,0.3280757097791797,0.2397476340694005,0.1377197693090173,0.9508838774875719,0.03004313538510825,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,SLC5A3,0.9261551913749294,0.9315466468177268,0.5615141955835963,0.3280757097791797,0.005391455442797399,0.9648301825065316,0.15178448146419465,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,SPESP1,0.7439856627681888,0.854823600321401,0.0630914826498423,0.1009463722397476,0.11083793755321225,0.8514338792198547,0.09776045972892988,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,SSR2,0.8449017642530545,0.9991348806979712,0.3217665615141956,0.1987381703470031,0.15423311644491666,0.8359221010352121,0.12665920296046018,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,TPP1,1.0713480332523688,0.9449446090151208,0.2807570977917981,0.2807570977917981,0.12640342423724804,0.920095840987493,0.11207442851815957,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,ACTA2,0.7144853593640846,0.9415218107163826,0.3258584310566541,0.1918936927298585,0.227036451352298,0.6897962255389771,0.09188687058159901,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,CMSS1,1.0228883507870012,0.8677014907591384,0.4725451668108634,0.1680057973524186,0.15518686002786286,0.8989628669704548,0.12655132690904936,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,CTSL,0.8515701540022907,0.9270105853737228,0.5186902497205537,0.5970202325974302,0.07544043137143208,0.8704817401164916,0.04265693417447824,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,EEA1,0.7315539831008373,0.7673116075423279,0.3801478176114974,0.4388898093893635,0.035757624441490554,0.868770193687234,0.13440879822234844,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,EIF3K,0.9026228057317186,0.9408434080489674,0.3399718454793566,0.4936311386209445,0.038220602317248775,0.532121193122726,0.029291658897194185,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,FSTL3,0.7326528021865713,1.0009164082266817,0.5421601679001281,0.2267855414893585,0.26826360604011046,0.9498029366652383,0.09034172953817932,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,GAS5,0.4865191437246312,0.7809307114204522,0.9426022951111304,0.8738049484581127,0.29441156769582105,0.9035544277269657,0.1981418975616531,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,HLA-E,0.636005226204684,0.945817133198566,0.6396871624701407,0.1973545327619493,0.30981190699388195,0.846798817440178,0.10294772140842139,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,RPSA,0.973345297205372,1.0055976543291312,0.4334000062402555,0.258618306745748,0.03225235712375918,0.930611160136574,0.17603297818431063,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,RUVBL2,0.918129673114505,1.0558494424235223,0.4346393401767006,0.2307388025318229,0.1377197693090173,0.9508838774875719,0.03004313538510825,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,SLC5A3,0.9261551913749294,0.9315466468177268,0.5864411315988911,0.2311492516793973,0.005391455442797399,0.9648301825065316,0.15178448146419465,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,SPESP1,0.7439856627681888,0.854823600321401,0.3501502821331409,0.3808428271217985,0.11083793755321225,0.8514338792198547,0.09776045972892988,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,SSR2,0.8449017642530545,0.9991348806979712,0.2418890111864407,0.2061515723176587,0.15423311644491666,0.8359221010352121,0.12665920296046018,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,TPP1,1.0713480332523688,0.9449446090151208,0.4451141238826914,0.1663087469303568,0.12640342423724804,0.920095840987493,0.11207442851815957,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,ACTA2,0.5071700571168754,0.61687343080311,0.7519806784804637,0.4821338615773338,0.10970337368623462,0.6897962255389771,0.09188687058159901,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,CMSS1,0.6640905166056494,0.8739775758105708,0.4341557179812592,0.1501882595692482,0.20988705920492134,0.8989628669704548,0.12655132690904936,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,CTSL,0.9345711571181988,0.9386292274874612,0.2511653589833504,0.0612728554351077,0.004058070369262423,0.8704817401164916,0.04265693417447824,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,EEA1,0.8333200793619053,0.7275174342866844,0.0975800014706403,0.1583860774796115,0.10580264507522097,0.868770193687234,0.13440879822234844,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,EIF3K,0.6447545545220279,0.7644353566819202,0.4396818114561912,0.1399878328069179,0.1196808021598923,0.532121193122726,0.029291658897194185,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,FSTL3,0.5973669022972838,0.8459599727687944,0.5146954513690576,0.2023737476254071,0.24859307047151058,0.9498029366652383,0.09034172953817932,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,GAS5,0.486519143845337,0.7809307114710909,0.8758745473638271,0.5236993329206423,0.29441156762575393,0.9035544277269657,0.1981418975616531,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,HLA-E,0.640744191083534,0.8745717736587773,0.5029819136567669,0.1864076475760306,0.23382758257524328,0.846798817440178,0.10294772140842139,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,RPSA,0.7898512282747416,0.9079787432722216,0.3754764597131909,0.1499615462619135,0.11812751499747998,0.930611160136574,0.17603297818431063,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,RUVBL2,0.8701451691677315,1.005069099873425,0.4703943964483334,0.1110843307515801,0.13492393070569353,0.9508838774875719,0.03004313538510825,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,SLC5A3,0.6570399403611092,0.9311308635175068,0.5196696385651923,0.2818268168979613,0.2740909231563976,0.9648301825065316,0.15178448146419465,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,SPESP1,0.5877902586821542,0.8244978130464208,0.4738369428414302,0.1518479079917446,0.2367075543642666,0.8514338792198547,0.09776045972892988,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,SSR2,0.8399193886930353,1.0285997653992882,0.1567874444437046,0.0651528859082906,0.18868037670625293,0.8359221010352121,0.12665920296046018,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,TPP1,0.7301972935626797,0.8785857695830044,0.6634054715338604,0.206800720636296,0.14838847602032468,0.920095840987493,0.11207442851815957,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,ACTA2,0.5071700571168754,0.61687343080311,0.9085173501577288,0.9274447949526814,0.10970337368623462,0.6897962255389771,0.09188687058159901,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,CMSS1,0.6640905166056494,0.8739775758105708,0.3848580441640379,0.6561514195583595,0.20988705920492134,0.8989628669704548,0.12655132690904936,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,CTSL,0.9345711571181988,0.9386292274874612,0.2744479495268138,0.2933753943217665,0.004058070369262423,0.8704817401164916,0.04265693417447824,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,EEA1,0.8333200793619053,0.7275174342866844,0.2365930599369085,0.665615141955836,0.10580264507522097,0.868770193687234,0.13440879822234844,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,EIF3K,0.6447545545220279,0.7644353566819202,0.473186119873817,0.5583596214511042,0.1196808021598923,0.532121193122726,0.029291658897194185,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,FSTL3,0.5973669022972838,0.8459599727687944,0.5078864353312302,0.6845425867507886,0.24859307047151058,0.9498029366652383,0.09034172953817932,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,GAS5,0.486519143845337,0.7809307114710909,0.9321766561514196,0.9637223974763408,0.29441156762575393,0.9035544277269657,0.1981418975616531,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,HLA-E,0.640744191083534,0.8745717736587773,0.7066246056782335,0.5615141955835963,0.23382758257524328,0.846798817440178,0.10294772140842139,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,RPSA,0.7898512282747416,0.9079787432722216,0.3375394321766561,0.3785488958990536,0.11812751499747998,0.930611160136574,0.17603297818431063,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,RUVBL2,0.8701451691677315,1.005069099873425,0.6182965299684542,0.4921135646687697,0.13492393070569353,0.9508838774875719,0.03004313538510825,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,SLC5A3,0.6570399403611092,0.9311308635175068,0.6340694006309149,0.8138801261829653,0.2740909231563976,0.9648301825065316,0.15178448146419465,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,SPESP1,0.5877902586821542,0.8244978130464208,0.5741324921135647,0.6277602523659306,0.2367075543642666,0.8514338792198547,0.09776045972892988,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,SSR2,0.8399193886930353,1.0285997653992882,0.2555205047318611,0.1798107255520504,0.18868037670625293,0.8359221010352121,0.12665920296046018,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,TPP1,0.7301972935626797,0.8785857695830044,0.8359621451104101,0.725552050473186,0.14838847602032468,0.920095840987493,0.11207442851815957,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,u_only_rf,ACTA2,0.5071700571168754,0.61687343080311,0.8963767406159246,0.6497526415327002,0.10970337368623462,0.6897962255389771,0.09188687058159901,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,u_only_rf,CMSS1,0.6640905166056494,0.8739775758105708,0.3559617876865234,0.0935642991159467,0.20988705920492134,0.8989628669704548,0.12655132690904936,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,u_only_rf,CTSL,0.9345711571181988,0.9386292274874612,0.1475970694751834,0.0784021502460396,0.004058070369262423,0.8704817401164916,0.04265693417447824,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,u_only_rf,EEA1,0.8333200793619053,0.7275174342866844,0.2123478217866459,0.143913192190447,0.10580264507522097,0.868770193687234,0.13440879822234844,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,u_only_rf,EIF3K,0.6447545545220279,0.7644353566819202,0.3048793733981285,0.1513073391540216,0.1196808021598923,0.532121193122726,0.029291658897194185,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,u_only_rf,FSTL3,0.5973669022972838,0.8459599727687944,0.4756879788558691,0.1732749836900977,0.24859307047151058,0.9498029366652383,0.09034172953817932,shared perturbation_label,1,1
