baseline,source_environment_id,scope,n_pairs,mean_transfer_gain,median_transfer_gain,mean_excess_aurc_gain,mean_risk_at_80_gain,target_environment_id
u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,source_row,7,0.012743757926115777,0.0018274962971054354,0.012743757926115777,0.01826535582034828,all
u_only_rf,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,source_row,7,0.026302516617182223,0.02362002384041173,0.026302516617182223,0.008360240755691131,all
u_only_rf,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,source_row,7,0.0017432653121637648,0.00043209517645148576,0.0017432653121637648,0.008316684325416601,all
u_only_rf,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,source_row,7,0.019170601724663634,0.015257800452534886,0.019170601724663634,0.018429272679589586,all
u_only_rf,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,source_row,7,0.027776213911661945,0.020125456183488044,0.027776213911661945,0.0181838326032245,all
u_only_rf,env__v~xucao2023__v~hek293__v~rna__v~baseline,source_row,7,0.018001355301108968,0.005432210698548934,0.018001355301108968,0.014901636036176629,all
raw_scalar_uq,all,target_column,7,-0.010314108000929119,-0.014959902047207874,-0.010314108000929119,-0.004224334810885895,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture
raw_scalar_uq,all,target_column,7,0.014492407448544773,0.0128017656910564,0.014492407448544773,0.0037445141579135794,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control
raw_scalar_uq,all,target_column,7,-0.010355480740251943,-0.004474720581352565,-0.010355480740251943,0.0022104229156064852,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3
raw_scalar_uq,all,target_column,7,-0.007496576862421024,-0.0059243575153072325,-0.007496576862421024,0.06464594283872087,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline
raw_scalar_uq,all,target_column,7,-0.013985507119071301,-0.012189803184761816,-0.013985507119071301,0.0022348572203472034,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline
raw_scalar_uq,all,target_column,7,0.02345073103240669,0.022539996837212528,0.02345073103240669,0.005755488467481957,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline
raw_scalar_uq,all,target_column,7,0.022442579394536057,0.023513293560377457,0.022442579394536057,0.01860373539927096,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline
raw_scalar_uq,all,target_column,7,0.0031096674104311717,0.006029882253697827,0.0031096674104311717,0.0006645271847458714,env__v~xucao2023__v~hek293__v~rna__v~baseline
u_only_rf,all,target_column,7,0.0064732903433841905,0.0018274962971054354,0.0064732903433841905,0.006816695795525034,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture
u_only_rf,all,target_column,7,0.00212273693393986,0.00043209517645148576,0.00212273693393986,0.009119473464501069,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control
u_only_rf,all,target_column,7,0.009377040293635508,0.015257800452534886,0.009377040293635508,0.0016098770283918976,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3
u_only_rf,all,target_column,7,-0.0017741613513547988,-0.00020194200424100694,-0.0017741613513547988,0.04815788510842249,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline
u_only_rf,all,target_column,7,0.07557965854499261,0.0773753624793021,0.07557965854499261,0.04177743380459674,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline
u_only_rf,all,target_column,7,0.030567046463864656,0.029656312268670493,0.030567046463864656,0.005174624049483196,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline
u_only_rf,all,target_column,7,0.0005284760889973887,0.0015991902548387893,0.0005284760889973887,0.006854679236949934,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline
u_only_rf,all,target_column,7,0.022270230014291625,0.02519044485755828,0.022270230014291625,0.004054619484481508,env__v~xucao2023__v~hek293__v~rna__v~baseline
raw_scalar_uq,off_diagonal,off_diagonal,56,0.002667964070405663,0.0005910028912535781,0.002667964070405663,0.01170439417165013,off_diagonal
u_only_rf,off_diagonal,off_diagonal,56,0.01814303966646888,0.010402770076937018,0.01814303966646888,0.015445660996543983,off_diagonal
