source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget_label,model,status,n_labels,spearman,auroc_high_identifiable,mean_absolute_error,observed_positive_fraction,predicted_mean,outcome_not_used_as_feature
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,source_u_only,executed,243,-0.38142014488273024,0.2979948516461184,0.07632586061149617,0.9753086419753086,0.14977856910887907,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,executed,243,-0.1880117645690773,0.4299552906110283,0.07727198946832288,0.9753086419753086,0.14998619107780695,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,source_u_only,executed,243,-0.9522528966291907,0.013209592196179377,0.035001916162291896,0.5061728395061729,0.008187581661466607,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,executed,243,-0.07054944011849065,0.4607776724021134,0.035291080251219256,0.5061728395061729,0.008318013903107893,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,source_u_only,executed,237,-0.13040943408685535,0.4569861843042302,0.02903624168428353,0.5822784810126582,0.008785867750328006,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,executed,237,-0.14162263246937495,0.45620282011109525,0.029224454094220927,0.5822784810126582,0.00884148667799389,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,source_u_only,executed,225,-0.09757935438739887,0.47289823008849563,0.025308741946997254,0.6088888888888889,0.007274256341839523,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,executed,225,0.0012033827460357133,0.5022123893805309,0.025625371782396215,0.6088888888888889,0.007240285991200002,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,source_u_only,executed,209,-0.22149502520343523,0.4095238095238095,0.026347620027901274,0.7559808612440191,0.02120834363809923,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,executed,209,-0.16535706574908413,0.4530219780219781,0.026928174578565483,0.7559808612440191,0.021336008716434537,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,source_u_only,executed,186,-0.8114736060810634,0.14579720198866922,0.03218195707338042,0.9193548387096774,0.04302345161034441,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,executed,186,-0.18363849301222257,0.45646895594866455,0.03239563742700056,0.9193548387096774,0.04303560277090156,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,source_u_only,executed,243,-0.004927523811117428,0.509890258772524,0.024939357361597147,0.8148148148148148,0.029648157471909898,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,executed,243,0.0648234071794997,0.5510093483267849,0.02505605176125194,0.8148148148148148,0.029756244880531885,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,source_u_only,executed,243,-0.2152315568466591,0.386736214605067,0.012937483781807714,0.5637860082304527,0.0036693832059775315,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,ridge_source_features,executed,243,-0.04087615719881617,0.4978322720498577,0.013019735612142416,0.5637860082304527,0.0037051152012783483,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,source_u_only,executed,234,-0.1847901420032555,0.4082109723135364,0.014318787027740447,0.5470085470085471,0.004095657553957574,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,ridge_source_features,executed,234,-0.06549128296240143,0.4732266783548834,0.014387331273276424,0.5470085470085471,0.004098086059067684,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,source_u_only,executed,223,-0.23593737445715623,0.43581081081081086,0.019847333959510608,0.726457399103139,0.01450428264373989,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,ridge_source_features,executed,223,0.06429740118080926,0.5687741312741313,0.019722015845566935,0.726457399103139,0.014499622984375321,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,source_u_only,executed,207,-0.20322677751808718,0.4316654219566841,0.02060877176402277,0.7632850241545893,0.018365818529558854,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,ridge_source_features,executed,207,-0.10435006138994964,0.48571695294996264,0.02051653223950008,0.7632850241545893,0.018392611297310704,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,source_u_only,executed,139,-0.7096728067308672,0.14430641821946166,0.03366290756386133,0.8057553956834532,0.035258246616102655,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,ridge_source_features,executed,139,0.05719654273713602,0.5082815734989647,0.03318378672195207,0.8057553956834532,0.03528784405414859,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,full,source_u_only,executed,243,-0.09468081259317097,0.4871273712737128,0.051157668939390416,0.8477366255144033,0.06005675123298665,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,full,ridge_source_features,executed,243,-0.07428197113036056,0.4609078590785908,0.05154388959283813,0.8477366255144033,0.059978909472371285,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,10,source_u_only,executed,243,-0.09791573626645657,0.4640292643273269,0.04140170807350634,0.6954732510288066,0.027489202905825252,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,10,ridge_source_features,executed,243,-0.1307118209751096,0.43551009348326786,0.04182151627416981,0.6954732510288066,0.027580097954389246,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,20,source_u_only,executed,234,-0.2361462618889821,0.3987142961501936,0.041164002074825116,0.8632478632478633,0.05473141691471806,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,20,ridge_source_features,executed,234,-0.12262558105614345,0.43166045730148295,0.041656272047743755,0.8632478632478633,0.05464663280404195,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,40,source_u_only,executed,223,-0.06319746047961589,0.5004826254826256,0.04549378802954436,0.9103139013452914,0.0656761801825718,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,40,ridge_source_features,executed,223,-0.040048738707402096,0.5137548262548263,0.04578734978127301,0.9103139013452914,0.06572886741360967,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,80,source_u_only,executed,207,-0.6011080632233298,0.22451456310679613,0.04888518021742704,0.9951690821256038,0.09541255270030342,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,80,ridge_source_features,executed,207,-0.3280179427832134,0.3191747572815534,0.049361208365002435,0.9951690821256038,0.09558300541049616,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,160,source_u_only,executed,139,-0.17846925176265135,0.4229813664596273,0.0703048824178216,1.0,0.1389755955441838,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,160,ridge_source_features,executed,139,0.007759532685332668,0.4788819875776397,0.07194564045830802,1.0,0.13959323833814263,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,full,source_u_only,executed,243,-0.10358056613838258,0.4294133586234927,0.0833502253690373,0.9794238683127572,0.14330592972469414,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,full,ridge_source_features,executed,243,-0.39356893499842277,0.2980625931445603,0.08470524332761643,0.9794238683127572,0.14310683092410575,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,10,source_u_only,executed,243,-0.15329817465932716,0.43063270559544775,0.03564322590867141,0.6172839506172839,0.014619981861345742,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,10,ridge_source_features,executed,243,0.07564634588976367,0.557241566183444,0.035458926288921666,0.6172839506172839,0.014693820181589377,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,source_u_only,executed,234,-0.18156262512029112,0.39805683395426983,0.03881907229276197,0.7264957264957265,0.031277356755002386,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,ridge_source_features,executed,234,-0.04699114236142819,0.47169259989772805,0.03907509013506435,0.7264957264957265,0.03131045944350139,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,source_u_only,executed,223,-0.4507535075584071,0.2685810810810811,0.03440307457630051,0.8878923766816144,0.044012151329656746,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,ridge_source_features,executed,223,-0.10221331516815214,0.4554375804375804,0.03462095237599303,0.8878923766816144,0.04401175309032512,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,80,source_u_only,executed,207,-0.23862451382729183,0.3400858849887976,0.04028330991110213,0.9082125603864735,0.05695518688348427,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,80,ridge_source_features,executed,207,-0.052885986218217676,0.45593726661687833,0.03880409464503623,0.9082125603864735,0.0569623854620981,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,160,source_u_only,executed,139,-0.3134277671030877,0.3420289855072464,0.05210172636330951,0.935251798561151,0.07583644043846034,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,160,ridge_source_features,executed,139,-0.28516913177532505,0.37598343685300206,0.0531943307018586,0.935251798561151,0.07494185860709984,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,full,source_u_only,executed,243,-0.17464109176587153,0.42765207966400215,0.05224311967606366,0.7860082304526749,0.051333264323776044,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,full,ridge_source_features,executed,243,-0.018485919751006018,0.5015580544641648,0.051950860064572515,0.7860082304526749,0.0513504005647532,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,source_u_only,executed,243,-0.1649652876872756,0.39283294946484215,0.014933051927961901,0.5637860082304527,0.00453220089375102,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,ridge_source_features,executed,243,0.020951371400320037,0.5205256740279094,0.014963473117963194,0.5637860082304527,0.004571308248432209,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,source_u_only,executed,235,0.01090090591993009,0.5320150659133709,0.014427205170907596,0.5276595744680851,0.0024313437328190536,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,ridge_source_features,executed,235,0.024687699309204635,0.5283210198464436,0.01458971670881553,0.5276595744680851,0.0024297710172507805,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,source_u_only,executed,226,-0.8796573906968619,0.05857937191635994,0.01569505375200669,0.5796460176991151,0.0066001076109354784,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,ridge_source_features,executed,226,-0.1545214115220519,0.4149111128514371,0.015921403956514552,0.5796460176991151,0.006574118820116462,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,source_u_only,executed,208,-0.3759635974125808,0.35909763313609466,0.019227220063508278,0.75,0.017883095021321092,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,ridge_source_features,executed,208,-0.05873714439451087,0.5141457100591715,0.019058172688838138,0.75,0.017893287451252342,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,source_u_only,executed,139,-0.011711911988688995,0.46045548654244306,0.028153419692065012,0.8345323741007195,0.030479897974394023,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,ridge_source_features,executed,139,0.02923286082792957,0.479296066252588,0.028251970237838882,0.8345323741007195,0.03059996989113179,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,source_u_only,executed,139,-0.09231422315563696,0.3993788819875776,0.02717908055282177,0.8776978417266187,0.030129558413953664,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,ridge_source_features,executed,139,0.09084409491040707,0.5281573498964803,0.02690553102771833,0.8776978417266187,0.03010749423486697,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,source_u_only,executed,243,-0.9531588129488259,0.012735401707085762,0.047936036917940836,0.8806584362139918,0.06314624042487947,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,ridge_source_features,executed,243,-0.13675190446945867,0.451497087115567,0.04871095335528004,0.8806584362139918,0.06304686477918024,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,10,source_u_only,executed,243,-0.2295705501718991,0.4105812220566319,0.04197917957049105,0.7242798353909465,0.030744519535845966,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,10,ridge_source_features,executed,243,-0.25326168065438853,0.37440726188863294,0.04247505083534105,0.7242798353909465,0.03068330127411471,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20,source_u_only,executed,235,-0.034908041831950946,0.4876865131102419,0.0414842416880635,0.7276595744680852,0.03279266380048978,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20,ridge_source_features,executed,235,-0.13077755277538905,0.4398812110676517,0.04167727419003059,0.7276595744680852,0.03267633526562677,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,40,source_u_only,executed,226,-0.08880123940619623,0.45915890046205654,0.03909483856221203,0.8097345132743363,0.03905441573040073,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,executed,226,0.05471289091078918,0.5226720964836714,0.03932615100856306,0.8097345132743363,0.039207063062710434,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,80,source_u_only,executed,208,0.06293443784868943,0.5637943786982249,0.04377553311518513,0.9134615384615384,0.06244318770073698,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,executed,208,0.0628964323505607,0.5659208579881657,0.04359023736724811,0.9134615384615384,0.062489271519080805,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,160,source_u_only,executed,139,-0.6253771676320624,0.21511387163561077,0.06515084404608769,0.9856115107913669,0.12384549933185598,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,executed,139,-0.1272086858313116,0.460455486542443,0.06506781486730992,0.9856115107913669,0.12322896192433432,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,full,source_u_only,executed,243,-0.9056300567694534,0.041661021541796496,0.074703736967449,0.9794238683127572,0.11946175632625604,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,executed,243,-0.3577463381227121,0.328207559951226,0.07596178650214855,0.9794238683127572,0.11941741945354416,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,10,source_u_only,executed,243,-0.5598790019500897,0.26886600731608185,0.03726965141098034,0.6831275720164609,0.02205011349105858,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,executed,243,-0.07943403220690941,0.4757485435577835,0.038070393654633876,0.6831275720164609,0.022120345965880542,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,20,source_u_only,executed,235,-0.5938537361184313,0.20273794002607565,0.03292976238428958,0.6936170212765957,0.02311133411862798,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,executed,235,-0.04988487891481039,0.4360423004490801,0.032810271149937106,0.6936170212765957,0.023181824084976668,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,40,source_u_only,executed,226,-0.1674824893116578,0.4213329156551022,0.030671086262548632,0.7212389380530974,0.022623758408209526,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,executed,226,-0.035122217457409066,0.4904847677970084,0.030670779435142313,0.7212389380530974,0.022776613484815654,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,80,source_u_only,executed,208,-0.08989161105865912,0.4311205621301775,0.03565660358465904,0.8605769230769231,0.039330912964905776,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,executed,208,0.011269622825686897,0.4810465976331361,0.03667514471380085,0.8605769230769231,0.0393044047869545,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,160,source_u_only,executed,139,-0.6100413446106677,0.21821946169772255,0.03827731710162813,0.935251798561151,0.053976099870317804,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,executed,139,-0.08014665551041185,0.4745341614906833,0.03827620811870792,0.935251798561151,0.053539945525186095,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,full,source_u_only,executed,243,-0.3824390593392425,0.31391410377997564,0.04545515536855662,0.7654320987654321,0.040477809815927954,True
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,executed,243,-0.08407572062683367,0.46728085625254023,0.046274176921179334,0.7654320987654321,0.04053358574581746,True
