source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget_label,model,feature,coefficient,n_labels
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,uq_cosine_disagreement,0.002073649254255699,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,uq_effect_norm_variance,-0.014238190779478771,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,prediction_norm,0.013443453402810964,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,prediction_sparsity,-0.007797309490973004,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,prediction_concentration,-0.0006378691457608448,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,source_u_only,uq_cosine_disagreement,0.00946098079132172,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,uq_mean_gene_variance,0.031100986738474563,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,uq_cosine_disagreement,-0.00022460363435991456,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,uq_effect_norm_variance,-0.013235412153868668,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,prediction_norm,0.026379534376892607,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,prediction_sparsity,0.0034274201732548536,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,prediction_concentration,-0.005996679514739356,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,source_u_only,uq_cosine_disagreement,0.0006688529808868657,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,uq_mean_gene_variance,0.006828259615462637,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,uq_cosine_disagreement,-0.003193674688936103,243
