source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget_label,model,status,n_labels,spearman,auroc_high_identifiable,calibration_brier,calibration_threshold,calibration_status,mean_absolute_error,source_only_features,target_outcome_used_only_for_evaluation,dataset,dataset_split,feature_set,source_dataset,target_dataset,reason
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,160,source_u_only,executed,139,-0.25914307865268366,0.3256728778467909,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.06438527702922936,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,160,linear_source_features,executed,139,-0.40287859796918546,0.2761904761904762,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.06554786561720496,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,source_u_only,executed,139,-0.5702709133737062,0.215527950310559,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.059107805986967646,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,linear_source_features,executed,139,-0.09455994870226714,0.4447204968944099,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05872098446418225,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,source_u_only,executed,139,-0.13592206979757807,0.44824016563147,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05012900721148403,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,linear_source_features,executed,139,-0.13888913713749496,0.46935817805383023,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05109843447545601,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,80,source_u_only,executed,139,-0.2758079849503318,0.36335403726708076,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.057519021679965296,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,80,linear_source_features,executed,139,-0.19346283732846126,0.420703933747412,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05872939171877493,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,full,source_u_only,executed,139,-0.2734271054522543,0.30000000000000004,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.053521281744370354,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,full,linear_source_features,executed,139,-0.20009629683273267,0.4126293995859213,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.053849157091539555,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,source_u_only,executed,139,-0.15861599767938794,0.4118012422360248,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.04243703692828512,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,linear_source_features,executed,139,-0.23809550410545305,0.37598343685300206,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.04391215620124048,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,full,source_u_only,executed,139,-0.07748680104064384,0.4836438923395445,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.07301470727876569,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,full,linear_source_features,executed,139,-0.1781832237533908,0.43416149068322984,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.0771186765993208,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,full,source_u_only,executed,139,-0.4543446715452939,0.2904761904761905,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.051030076812279744,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,full,linear_source_features,executed,139,-0.1789259661362732,0.3850931677018633,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05246101063435771,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,source_u_only,executed,186,-0.458673310735913,0.27540756156781127,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05027347191771943,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,linear_source_features,executed,186,-0.05186134563773387,0.4696496704821366,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05081384008037268,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,source_u_only,executed,186,-0.28370883431148686,0.39345589085443405,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.08742757564528518,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,linear_source_features,executed,186,-0.1243592260092512,0.4667591629090068,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.08812416346202212,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,source_u_only,executed,186,-0.41120023431454955,0.2796855127760435,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.02720806794244083,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,linear_source_features,executed,186,0.06372013309390821,0.5520869464677997,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.026600545057431015,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,source_u_only,executed,139,-0.3473554389289668,0.34886128364389235,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.025847110994503562,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,linear_source_features,executed,139,-0.17235169657243196,0.4196687370600414,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.02606056574623907,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,source_u_only,executed,139,-0.24165369873800327,0.41262939958592126,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.03876257106055207,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,linear_source_features,executed,139,0.1392090996335836,0.5863354037267081,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.03828285016219064,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,source_u_only,executed,139,-0.15981607634352707,0.39420289855072466,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.027597533446852774,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,linear_source_features,executed,139,-0.103247039059286,0.42898550724637685,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.02797414505543279,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,source_u_only,executed,139,-0.47724088931905456,0.26211180124223604,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.026637206249374053,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,linear_source_features,executed,139,-0.05748258966587845,0.4648033126293996,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.02706410067840158,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,source_u_only,executed,139,-0.07354712150253354,0.48447204968944096,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.03499855314758771,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,linear_source_features,executed,139,-0.16264910842522132,0.4366459627329192,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.035545136210462173,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,full,source_u_only,executed,139,-0.2379238386424935,0.38488612836438924,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.056970447142846936,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,full,linear_source_features,executed,139,-0.04650159973017135,0.4708074534161491,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05724382808683635,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,10,source_u_only,executed,139,-0.21218377091024607,0.4026915113871636,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.04526555557114532,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,10,linear_source_features,executed,139,-0.11816238027282781,0.48385093167701865,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.04553122394814329,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,160,source_u_only,executed,139,-0.21072457518733284,0.3929606625258799,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.06917706324027263,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,160,linear_source_features,executed,139,-0.1051545032782542,0.42857142857142855,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.06924121153205602,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,20,source_u_only,executed,139,-0.9169432469544653,0.05838509316770187,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.040648540655714764,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,20,linear_source_features,executed,139,-0.2859268576869134,0.34886128364389235,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.04130753700555846,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,40,source_u_only,executed,139,-0.27435126050249536,0.3656314699792961,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.049940395598745656,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,40,linear_source_features,executed,139,-0.21742729503934102,0.43561076604554866,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05016781776929498,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,80,source_u_only,executed,139,-0.9286862528077963,0.028778467908902684,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05113148905898602,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,80,linear_source_features,executed,139,-0.4085115795352699,0.30062111801242236,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05189220042777977,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,full,source_u_only,executed,139,-0.7035575242741842,0.18964803312629397,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.07791264276204966,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,full,linear_source_features,executed,139,-0.1908917651655693,0.44679089026915114,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.07821864806570397,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,10,source_u_only,executed,139,-0.05939286695771327,0.47991718426501034,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.047024074843604116,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,10,linear_source_features,executed,139,-0.008213075233666402,0.5200828157349896,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.04711884595789866,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,160,source_u_only,executed,139,-0.27032516011138913,0.3650103519668737,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.06273825221221813,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,160,linear_source_features,executed,139,-0.03641587695596016,0.5376811594202899,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.06303617695152558,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,source_u_only,executed,139,-0.2632825416685285,0.3987577639751553,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05753423727575385,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,linear_source_features,executed,139,0.023790160418249252,0.48405797101449277,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.058279932029629465,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,source_u_only,executed,139,-0.08759337726599288,0.5167701863354037,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.0501879114878523,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,linear_source_features,executed,139,-0.07700531413977071,0.4815734989648033,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05115224819030297,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,80,source_u_only,executed,139,-0.5713526073551096,0.2490683229813664,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05522754764827319,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,80,linear_source_features,executed,139,-0.32433531435720986,0.3490683229813665,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.056043730956429304,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,full,source_u_only,executed,139,-0.40001698036539457,0.27494824016563146,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05352413496179922,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,full,linear_source_features,executed,139,-0.19515546504937292,0.3873706004140787,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.05417287749925101,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,source_u_only,executed,139,-0.34462111115897254,0.3314699792960663,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.03111744778986145,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,linear_source_features,executed,139,-0.5683583997029091,0.21304347826086953,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.031688184750013136,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,source_u_only,executed,139,-0.3632435427530622,0.3370600414078675,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.035648172848908206,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,linear_source_features,executed,139,0.11693131268475648,0.5838509316770186,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.035179716474890065,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,source_u_only,executed,139,-0.593343298056126,0.2124223602484472,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.024312234934448833,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,linear_source_features,executed,139,-0.31216835463761416,0.35942028985507246,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.024662361633750407,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,source_u_only,executed,139,-0.1540843581979135,0.384472049689441,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.02769016789403672,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,linear_source_features,executed,139,0.10105020448887453,0.5192546583850932,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.027214050450743727,uq_cosine_disagreement;uq_mean_gene_variance;uq_effect_norm_variance;prediction_norm;prediction_sparsity;prediction_concentration,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,source_u_only,executed,139,-0.3855819544312516,0.29958592132505174,,,not_reported_train_fold_only_no_posthoc_target_calibration,0.025148269487665745,uq_cosine_disagreement,True,FrangiehIzar2021_RNA,within_dataset_leave_one_perturbation_label_out,fixed_source_only_v2,,,
