n,mean_fidelity,median_fidelity,mean_spearman,mean_rmse,mean_true_norm,mean_pred_norm,mean_top_deg_overlap_at_50,aggregation_level,environment_id,environment_key,dataset_id,predictor,seed,split_id,split_seed,uncertainty_source,linear_embedding_source,linear_reference_release,slim_embedding_path,training_gene_space_policy,training_gene_count,evaluation_gene_space,evaluation_gene_count,uq_mean_gene_variance,uq_median_gene_variance,uq_top_effect_variance,uq_cosine_disagreement,uq_effect_norm_variance
50.0,0.12794339059714957,0.08437479805989302,0.08083465736559475,0.052822450622058655,3.209501266479492,3.3295066356658936,0.0631280695515315,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,slim_string,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.23950188714106982,0.23198500239311662,0.1620146233974749,0.03942986432700561,3.209501266479492,1.3985905647277832,0.07278638652847248,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,strong_linear,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.20407227672468475,0.19232813506848923,0.13123237391573686,0.04037244138774525,3.209501266479492,1.527732253074646,0.06905901282883148,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,strong_linear,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.19934495063393068,0.17600902530815668,0.13201155744159215,0.0401303153052807,3.209501266479492,1.4208505153656006,0.06187474102752767,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,strong_linear,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
48.0,0.7695212937824905,0.8333898434069482,0.6223800389155524,0.0393864418158834,5.091416835784912,3.9812991619110107,0.3880948010518554,environment_predictor_seed,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,mean_matching,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,,,,,
48.0,0.7418666561420993,0.8188612674601019,0.6001455875184031,0.04329764728815184,5.091416835784912,4.609250545501709,0.3717105352702496,environment_predictor_seed,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,mean_matching,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,,,,,
48.0,0.7563885236620705,0.8206294812677815,0.6112427383794901,0.0426959076924462,5.091416835784912,4.190256595611572,0.3777983289742742,environment_predictor_seed,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,mean_matching,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,,,,,
48.0,0.5684137095907803,0.7350385595749609,0.466552251157373,0.05768195844207225,5.091416835784912,5.269369125366211,0.28793095954671694,environment_predictor_seed,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,slim_string,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,,,,,
48.0,0.592605013401466,0.667260465329351,0.47335145431817205,0.061104083402404884,5.091416835784912,5.757680416107178,0.29200564578450844,environment_predictor_seed,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,slim_string,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,,,,,
48.0,0.5724829604852387,0.6923957611902642,0.4537587054919374,0.06067867124434304,5.091416835784912,5.2729010581970215,0.28424649607422103,environment_predictor_seed,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,slim_string,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,,,,,
48.0,0.6480272999921951,0.7617389467199512,0.5315332266618585,0.04622800245894318,5.091416835784912,3.9136695861816406,0.29293534564987844,environment_predictor_seed,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,strong_linear,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,,,,,
48.0,0.5920865068442691,0.7293433312191874,0.47823430019181995,0.05493366064555827,5.091416835784912,4.871366500854492,0.2805051745149953,environment_predictor_seed,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,strong_linear,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,,,,,
48.0,0.6385636435839749,0.7251159841961574,0.5121734523904609,0.05008592251110153,5.091416835784912,4.336130142211914,0.27535215948584263,environment_predictor_seed,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,strong_linear,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,,,,,
33.0,0.08770373316803548,0.05057742880690931,0.10490689554722049,0.09619933155310416,7.960604667663574,1.2946887016296387,0.05579434847378169,environment_predictor_seed,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,mean_matching,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,,,,,
33.0,0.10206963367105669,0.05717654450162418,0.12095491172501006,0.09630681148615189,7.960604667663574,1.7073177099227905,0.08028304206013762,environment_predictor_seed,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,mean_matching,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,,,,,
33.0,0.11585657595012777,0.08850646506610604,0.11517857133764693,0.09631761438590852,7.960604667663574,2.011486053466797,0.06915124356612906,environment_predictor_seed,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,mean_matching,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,,,,,
33.0,0.006425247019467795,0.002066210679008844,0.004447762530433026,0.1458181593575605,7.960604667663574,8.992323875427246,0.03506957233017655,environment_predictor_seed,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,slim_string,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,,,,,
33.0,0.020337409029078525,0.02064701466839354,0.010508780056075268,0.14424778396322163,7.960604667663574,9.163142204284668,0.05329166957035441,environment_predictor_seed,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,slim_string,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,,,,,
33.0,0.030258085349541976,0.016464596970143637,0.020703146980032526,0.15202103194706254,7.960604667663574,10.049210548400879,0.03702308905809963,environment_predictor_seed,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,slim_string,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,,,,,
33.0,0.056251284209533896,0.0220022548316804,0.039050342338497496,0.10016432107891354,7.960604667663574,2.5902328491210938,0.04220708941052917,environment_predictor_seed,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,strong_linear,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,,,,,
33.0,0.13087549655858044,0.06065182303058556,0.09570662056944612,0.09826019288664418,7.960604667663574,2.9584810733795166,0.08888535791564509,environment_predictor_seed,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,strong_linear,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,,,,,
33.0,0.12615696000096285,0.06688542838170496,0.0956894692193112,0.10265714793179562,7.960604667663574,4.078805446624756,0.0718276825047419,environment_predictor_seed,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,strong_linear,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,,,,,
20.0,0.5060395659477323,0.5311460754504956,0.46929066458394253,0.03644238226853285,3.5897369384765625,2.08677339553833,0.09367791384321707,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,mean_matching,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
20.0,0.5143285626742267,0.5521501818992087,0.47563658475821624,0.03624424894576965,3.5897369384765625,1.984541893005371,0.09287212764658463,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,mean_matching,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
20.0,0.5037538837668286,0.5272803757670448,0.46662242126871584,0.03650888886373317,3.5897369384765625,2.120601177215576,0.09200513798143026,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,mean_matching,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
20.0,0.3239179026416952,0.3351931252179874,0.3139008517269709,0.049346221468769096,3.5897369384765625,3.3089842796325684,0.05300832619088215,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,slim_string,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
20.0,0.33426882062777685,0.35732104588068253,0.31269098975944837,0.04463570101837562,3.5897369384765625,2.9042325019836426,0.04954381553816821,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,slim_string,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
20.0,0.3501310967045981,0.32964635388886343,0.325136244288433,0.04379475415571449,3.5897369384765625,2.9161267280578613,0.06083994323947769,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,slim_string,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
20.0,0.44454538171762675,0.4473143104994347,0.41245382678968695,0.03887701174334921,3.5897369384765625,2.2656900882720947,0.07024107289172875,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,strong_linear,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
20.0,0.4577608111865204,0.46781182513575215,0.42473970023744634,0.038373628214263406,3.5897369384765625,2.1880574226379395,0.07228391535498926,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,strong_linear,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
20.0,0.4203044516804296,0.39539065046837263,0.3843006386990402,0.0438089641569362,3.5897369384765625,2.864176034927368,0.06774832103773781,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,strong_linear,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.4940957749108296,0.4956115160389265,0.46730233299250973,0.03191520698094466,3.10978364944458,1.548167109489441,0.06636575640053413,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,mean_matching,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.49322721344127096,0.49490817514613167,0.46636818778903344,0.03193560028357524,3.10978364944458,1.5607178211212158,0.07148852927766329,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,mean_matching,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.49285104595762247,0.4892278273432406,0.4667869462024665,0.031931606470224395,3.10978364944458,1.5511623620986938,0.06939024413026144,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,mean_matching,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.3166949153520609,0.31252204632204783,0.29723023309836605,0.04083957690845524,3.10978364944458,2.6932785511016846,0.03780616082440995,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,slim_string,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.3284746788571769,0.32921839394198193,0.30813719494558084,0.03874555898731321,3.10978364944458,2.464862823486328,0.04263172880092468,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,slim_string,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.3289478966649781,0.3325688987287023,0.3104854316237594,0.038178753922483086,3.10978364944458,2.371105909347534,0.03257391293740055,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,slim_string,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.4573558839384598,0.46302479154231757,0.43157232593745454,0.032781308758454954,3.10978364944458,1.6640788316726685,0.05919316635028449,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,strong_linear,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.46203335749246355,0.4714633409923239,0.4358526583093886,0.03264530882263858,3.10978364944458,1.6582837104797363,0.058098552975377894,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,strong_linear,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.46239573387782346,0.46094760405432145,0.4366314859712611,0.0326063419883536,3.10978364944458,1.6540014743804932,0.060857417298354546,environment_predictor_seed,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,strong_linear,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,,,,,
38.0,0.3547766179233469,0.3336755460962493,0.32482348371429043,0.07414986973885614,6.345592498779297,2.149277687072754,0.05319590871927217,environment_predictor_seed,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,mean_matching,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,,,,,
38.0,0.35293977328396137,0.3498746081967373,0.3225210534130751,0.07419417580809165,6.345592498779297,2.220137596130371,0.054519098557001155,environment_predictor_seed,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,mean_matching,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,,,,,
38.0,0.3563739168672204,0.3444619106267692,0.32583329405751116,0.07414517710402029,6.345592498779297,2.16723370552063,0.05281681677052339,environment_predictor_seed,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,mean_matching,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,,,,,
38.0,0.14829978096393331,0.13517830566723027,0.12912270962780692,0.10166928421380397,6.345592498779297,6.406721591949463,0.027097860799579754,environment_predictor_seed,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,slim_string,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,,,,,
38.0,0.1612590782156432,0.13973867281027857,0.13805267713470815,0.09666681604893494,6.345592498779297,5.907660961151123,0.032142734011503284,environment_predictor_seed,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,slim_string,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,,,,,
38.0,0.1591194708903347,0.15739894005103694,0.1407447350763979,0.09717123021336836,6.345592498779297,5.734536647796631,0.026496397354449315,environment_predictor_seed,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,slim_string,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,,,,,
38.0,0.2700105940754063,0.27471642785842526,0.2422609205871986,0.07876990318917336,6.345592498779297,3.194692850112915,0.03819887656124277,environment_predictor_seed,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,strong_linear,0,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,,,,,
38.0,0.23811397256608424,0.22557245640390478,0.21726582737293137,0.08132307929062936,6.345592498779297,3.6006522178649902,0.033045593012932827,environment_predictor_seed,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,strong_linear,1,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,,,,,
38.0,0.2571488196760348,0.23330785558044753,0.23034580122940257,0.07925744455639781,6.345592498779297,3.2993974685668945,0.039928468220757275,environment_predictor_seed,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,strong_linear,2,ptl_biological_instance_split_v1,20260927,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,,,,,
