prediction_id,biological_instance_id,environment_id,environment_key,predictor,scenario,heldout_environment_id,heldout_predictor,uq_mean_gene_variance,uq_median_gene_variance,uq_top_effect_variance,uq_cosine_disagreement,uq_effect_norm_variance,prediction_norm,prediction_sparsity,prediction_concentration,prediction_manifold_distance,exact_training_support_fraction,component_training_support_fraction,training_neighborhood_density,perturbation_seen_fraction,component_seen_fraction,combination_novelty,perturbation_novelty,cell_context,perturbation_modality,readout_modality,condition,platform
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~arhgap20:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~arhgap20,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.5415549597855228,0.6407506702412868,0.41286863270777485,0.5630026809651474,0.1394101876675603,2.4597465991973877,0.0,0.03738333531934107,11.233474429374464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~bcl2l1:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~bcl2l1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.5415549597855228,0.6997319034852547,0.3833780160857909,0.5442359249329758,0.16621983914209115,2.372434139251709,0.0,0.03779432601624756,7.718416592129489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~bdh1:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~bdh1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.6943699731903485,0.7158176943699732,0.6300268096514745,0.8418230563002681,0.453083109919571,3.82820725440979,0.0,0.05225875503715187,9.323872787910714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ccdc85c:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ccdc85c,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.675603217158177,0.6621983914209115,0.6112600536193029,0.6702412868632708,0.5549597855227881,2.690108060836792,0.0,0.04224714674436074,22.62222131666282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cdc42ep3:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cdc42ep3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.5683646112600536,0.6675603217158177,0.6112600536193029,0.7774798927613941,0.43163538873994634,3.7077224254608154,0.0,0.041204943755623454,21.618245243071524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cycs:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cycs,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.7533512064343164,0.7533512064343164,0.6970509383378016,0.6809651474530831,0.6675603217158177,2.413111925125122,0.0,0.03759071002424954,6.065836734061393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~epc2:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~epc2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.3190348525469169,0.4423592493297587,0.30563002680965146,0.32171581769436997,0.21983914209115285,2.5401692390441895,0.0,0.04338358483698969,6.043458165240625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~glis3:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~glis3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.7158176943699732,0.7426273458445041,0.5469168900804289,0.9088471849865951,0.42895442359249325,5.008443355560303,0.0,0.05912840611490573,21.253759719891384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gpr156:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gpr156,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.6916890080428955,0.6702412868632708,0.8016085790884718,0.5898123324396782,0.6085790884718498,2.3004910945892334,0.0,0.03690658696419192,7.859874120605697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~grid2:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~grid2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.7319034852546917,0.7855227882037533,0.8525469168900804,0.6058981233243967,0.871313672922252,2.118175983428955,0.0,0.03544717123942917,5.573374395807923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gsx2:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gsx2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.9718498659517426,0.9691689008042895,0.9718498659517426,0.9772117962466488,0.9879356568364611,2.045478582382202,0.0005799623024503408,0.042330763039387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hrk:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hrk,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.9718498659517426,0.9691689008042895,0.9718498659517426,0.9772117962466488,0.9879356568364611,2.045478582382202,0.0005799623024503408,0.042330763039387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ltf:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ltf,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.34316353887399464,0.46380697050938335,0.41286863270777485,0.4021447721179625,0.707774798927614,2.8637003898620605,0.0,0.03550760321875704,10.862584922305897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nuak1:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nuak1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.7479892761394102,0.7426273458445041,0.7828418230563002,0.7319034852546917,0.4718498659517426,2.553032875061035,0.0,0.03783094431279793,12.05215194747632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pdgfa:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pdgfa,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.6568364611260054,0.707774798927614,0.6702412868632708,0.5576407506702412,0.8150134048257373,2.2601218223571777,0.0,0.03926689573861709,4.6711490912080995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~sema3c:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~sema3c,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.839142091152815,0.8284182305630027,0.8096514745308311,0.6621983914209115,0.8605898123324397,2.0087296962738037,0.0,0.03675472713141268,11.831890725741195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~setx:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~setx,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.7479892761394102,0.8123324396782842,0.517426273458445,0.6568364611260054,0.5201072386058981,2.187544822692871,0.0,0.04427189097024373,2.1059538173302697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~shc1:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~shc1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.552278820375335,0.5978552278820375,0.3324396782841823,0.4772117962466488,0.44772117962466484,2.3091201782226562,0.0,0.04202492601978726,4.142684107069223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~tmsb4x:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~tmsb4x,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.6541554959785523,0.6702412868632708,0.7050938337801609,0.517426273458445,0.8847184986595175,2.1266939640045166,0.0,0.03558765362218242,6.82957831091229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~xiap:slim_string:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~xiap,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,slim_string,in_domain,,,0.8284182305630027,0.8954423592493298,0.710455764075067,0.7211796246648794,0.9088471849865951,2.3594305515289307,0.0,0.04147152856493846,5.68688440794017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~arhgap20:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~arhgap20,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.8042895442359249,0.7694369973190349,0.7533512064343164,0.8847184986595175,0.868632707774799,2.0056116580963135,0.0,0.04125995013682685,1.4114044614572754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~bcl2l1:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~bcl2l1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.6085790884718498,0.6729222520107239,0.4584450402144772,0.7855227882037533,0.30294906166219837,2.1237590312957764,0.0,0.043971208812045325,1.980305582872212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~bdh1:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~bdh1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.7694369973190349,0.7801608579088471,0.7184986595174263,0.8605898123324397,0.9088471849865951,2.0353658199310303,0.0,0.041420208213098185,0.8085737243165679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ccdc85c:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ccdc85c,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.8042895442359249,0.7721179624664879,0.707774798927614,0.903485254691689,0.6353887399463807,2.1108288764953613,0.0,0.04355976452733068,1.0994172453879187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cdc42ep3:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cdc42ep3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.42895442359249325,0.46380697050938335,0.260053619302949,0.5737265415549597,0.24128686327077753,2.0110292434692383,0.0,0.04239307730521914,4.276599419873926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cycs:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cycs,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.12064343163538871,0.1554959785522788,0.08310991957104563,0.3512064343163539,0.08847184986595169,2.7082607746124268,0.0,0.0416745817596807,11.015093896452736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~epc2:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~epc2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.5764075067024128,0.5361930294906166,0.6595174262734584,0.6863270777479893,0.6273458445040214,2.000943422317505,0.0,0.039835337264248635,4.037295341582649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~glis3:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~glis3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.8284182305630027,0.8230563002680965,0.7479892761394102,0.903485254691689,0.8632707774798928,2.0254225730895996,0.0,0.042503813471817295,0.7330359187544737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gpr156:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gpr156,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.8203753351206434,0.8150134048257373,0.7426273458445041,0.903485254691689,0.8042895442359249,2.059356212615967,0.0,0.042648924797857535,0.24230934162271212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~grid2:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~grid2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.6487935656836461,0.6675603217158177,0.5683646112600536,0.707774798927614,0.7774798927613941,1.8969343900680542,0.0,0.03986323086508982,3.061257807241839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gsx2:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gsx2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.8042895442359249,0.7855227882037533,0.7587131367292226,0.8927613941018767,0.8016085790884718,2.065286159515381,0.0,0.042706772681208975,0.18224818703388648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hrk:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hrk,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.2949061662198391,0.3163538873994638,0.260053619302949,0.4235924932975871,0.23592493297587136,2.0555641651153564,0.0,0.04328972007580838,1.5118531053654334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ltf:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ltf,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.824396782841823,0.82171581769437,0.7627345844504021,0.9048257372654156,0.8565683646112601,2.0570688247680664,0.0,0.04260495478165635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nuak1:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nuak1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.6407506702412868,0.6434316353887399,0.6595174262734584,0.6863270777479893,0.7935656836461126,1.8328291177749634,0.0,0.0384287753318163,2.836127702985375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
formal_v2:bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pdgfa:strong_linear:in_domain,bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pdgfa,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,strong_linear,in_domain,,,0.46648793565683644,0.5737265415549597,0.5844504021447721,0.5013404825737265,0.9195710455764075,1.8320581912994385,0.0,0.038033646757894835,1.793588438921214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPSC-induced_neuron,CRISPRa,RNA,baseline,Perturb-seq
