aggregation_level,predictor,environment_id,split_family,method,n,aurc,excess_aurc,risk_at_50,risk_at_80,ftr_at_50,ftr_at_80,brier,log_loss,auroc,auprc,spearman_continuous_risk
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,isotonic,1829.0,0.3540828642066779,0.09196678751333376,0.3473877387408223,0.34139804953522057,0.9202185792349726,0.9139344262295082,0.10007810287929084,0.3667067546196571,0.4865011580775912,0.08431353944858694,-0.07859046044118707
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,support_novelty_only,1829.0,0.3348086809191734,0.07269260422582924,0.335699692104569,0.33858358618386486,0.9038251366120218,0.912568306010929,0.11958267809312817,0.41723114657622395,0.5346699478865083,0.09374704600827649,0.03468113941833015
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,ptl_rf,1829.0,0.3383955177185709,0.07627944102522677,0.34055753488703044,0.33619334036130505,0.9158469945355191,0.9159836065573771,0.11880164687940278,0.4137795162184242,0.5027047206899704,0.08753981027142571,0.023488713296967098
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,gbdt_uncalibrated,1829.0,0.33753230092831077,0.07541622423496663,0.33729945195608524,0.33626891733383374,0.9136612021857924,0.9159836065573771,0.1274281357359739,0.4349467658818132,0.5103541279370981,0.08912640159426877,0.031562332720948875
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,ptl_context,1829.0,0.3437854682575688,0.08166939156422465,0.34163385841154487,0.3360926267915438,0.9158469945355191,0.9112021857923497,0.13160147674092526,0.443440569619015,0.49440389479779356,0.08320659082654505,0.0020003478139235913
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,ptl_full,1829.0,0.34697794541728133,0.0848618687239372,0.34039367390637504,0.33835783068998304,0.9158469945355191,0.9166666666666666,0.0820894185970287,0.3063388171545484,0.5011809343857617,0.08730925447944396,-0.0030086159357419367
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,ptl_no_id,1829.0,0.3399149021329585,0.07779882543961436,0.3375973059123387,0.3360926267915438,0.9049180327868852,0.9112021857923497,0.17197428447109778,0.5325142536009961,0.5255577057873404,0.08984492935988823,0.048903098558411906
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,random_split,raw_normalized_uq,111.0,0.1954609261668713,0.08047031914529228,0.1933069662856204,0.18496966805685772,0.2678571428571429,0.2471910112359551,0.5228118493645655,1.3993674982783542,0.5185029436501261,0.7426331550237683,-0.0606002106002106
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,random_split,platt_logistic,111.0,0.18050491600731355,0.06551430898573453,0.17701212503015995,0.1827611629380269,0.2321428571428571,0.2471910112359551,0.4165565936448171,1.0594703500690767,0.5765349032800674,0.7948353635789247,0.14005791505791507
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,random_split,isotonic,111.0,0.1902254741720308,0.07523486715045179,0.18777264920728548,0.18124382248085535,0.2678571428571429,0.2359550561797753,0.45296450709390973,1.1577329979701676,0.5098822539949538,0.7382435136737805,0.05583538083538084
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,random_split,support_novelty_only,111.0,0.16761320750089728,0.05262260047931826,0.16556786519608327,0.17280237862233366,0.1428571428571429,0.202247191011236,0.3066712955615003,0.8118720658045228,0.6909167367535745,0.8632924952790814,0.21733064233064234
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,random_split,ptl_rf,111.0,0.13821212546670408,0.02322151844512506,0.12612199996198928,0.15235649869683082,0.0,0.101123595505618,0.08729014114614862,0.30054216965439484,0.9613120269133726,0.9859899931109312,0.7292558792558793
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,random_split,gbdt_uncalibrated,111.0,0.14177113888543275,0.02678053186385372,0.1305541390819209,0.15318917725863082,0.0357142857142857,0.101123595505618,0.10812857491712076,0.3746793731462344,0.9037005887300253,0.9502158575725677,0.6482625482625484
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,random_split,ptl_context,111.0,0.17477733149108637,0.05978672446950735,0.18610498122870922,0.18631919004609077,0.2857142857142857,0.2696629213483146,0.21303399477442753,0.6165085070346521,0.4995794785534062,0.7725931948440292,0.08053703053703053
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,random_split,ptl_full,111.0,0.16541284669004247,0.050422239668463445,0.17031226520027434,0.17997615901606806,0.2142857142857143,0.2471910112359551,0.19220212667821493,0.5701579905467552,0.6105971404541631,0.8170529554891597,0.24588452088452087
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,random_split,ptl_no_id,111.0,0.15551838137270482,0.0405277743511258,0.1444846075028181,0.18631919004609077,0.0892857142857143,0.2696629213483146,0.1914991154839434,0.5681457050187058,0.6724137931034484,0.8684555106349945,0.3482098982098982
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,unseen_perturbation_split,raw_normalized_uq,171.0,0.24811365915398392,0.11775373742932169,0.2566342339742669,0.2183837048083979,0.5116279069767442,0.33576642335766427,0.4654127852963862,1.211547324753997,0.16292038435140704,0.5669924132219415,-0.714733482132143
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,unseen_perturbation_split,platt_logistic,171.0,0.24990711506649763,0.11954719334183539,0.25751522233233204,0.21924101973265192,0.5116279069767442,0.33576642335766427,0.4040885741970298,1.0302962162170417,0.14507549759780372,0.5602613455011867,-0.7272229822161423
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,unseen_perturbation_split,isotonic,171.0,0.24028849894381593,0.1099285772191537,0.2587977154613581,0.21480113826692104,0.5232558139534884,0.34306569343065696,0.43987954132300183,1.1252346493948941,0.18771448181194236,0.6013991483006276,-0.6054671562627499
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,unseen_perturbation_split,support_novelty_only,171.0,0.19845686205977592,0.06809694033511368,0.20758567098528147,0.1988889927275642,0.3023255813953488,0.27007299270072993,0.3883692773372325,0.9910701351449952,0.4948524365133836,0.7271439986048279,0.001034391724866201
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,unseen_perturbation_split,ptl_rf,171.0,0.1610494712635579,0.03068954953889566,0.1406944636688676,0.1759529689422054,0.011627906976744207,0.16058394160583944,0.12335812833455255,0.3755861379808104,0.9173816060398079,0.9587150929913422,0.605543955648355
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,unseen_perturbation_split,gbdt_uncalibrated,171.0,0.1775180797779729,0.04715815805331067,0.18514329578380945,0.21627379022538662,0.17441860465116277,0.3284671532846716,0.20543520423681277,0.5972061811281384,0.6274021962937544,0.8642333665947516,0.09157126742986056
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,unseen_perturbation_split,ptl_context,171.0,0.17220386123360973,0.04184393950894749,0.20028787075953428,0.20542455843928523,0.34883720930232553,0.3211678832116789,0.21310205194454257,0.6140367532280989,0.4879032258064516,0.7978515439760661,0.23066215470276244
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,unseen_perturbation_split,ptl_full,171.0,0.16686830864476151,0.03650838692009928,0.18646855102202228,0.20838182244150744,0.2558139534883721,0.3284671532846716,0.22173295801991935,0.629297566832019,0.5565374056280028,0.8332458720849633,0.30544555643554855
predictor_environment_split,mean_matching,env__normanweissman2019-filtered__k562__rna__baseline,unseen_perturbation_split,ptl_no_id,171.0,0.17051074262150762,0.04015082089684538,0.19358982384031595,0.20572751623163693,0.3023255813953488,0.3211678832116789,0.20725898475007293,0.6042629814878758,0.5259951956074125,0.8187248268780618,0.2523651810785514
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,dataset_heldout_split,raw_normalized_uq,3258.0,0.42431994762666203,0.07508906929166992,0.42120878882554574,0.42195858990908897,0.6003683241252302,0.5949367088607596,0.36426289131741885,1.054257446324111,0.5593481949864539,0.38734748318107276,0.1122084553299127
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,dataset_heldout_split,platt_logistic,3258.0,0.42596805720059916,0.07673717886560705,0.4240714402138684,0.42195858990908897,0.6077348066298343,0.5949367088607596,0.2302800955711242,0.6523451786834374,0.5565415643776754,0.3854006040465987,0.09660688555225276
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,dataset_heldout_split,isotonic,3258.0,0.4233723769595354,0.07414149862454328,0.42371484584480934,0.42162984893161093,0.5960712093308778,0.5914844649021864,0.22252620146347382,0.63470484014879,0.5743759148955593,0.4004862495215504,0.10174637171213291
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,dataset_heldout_split,support_novelty_only,3258.0,0.4287316744786888,0.0795007961436967,0.42686247483174633,0.4256800551127297,0.6230816451810928,0.6144994246260069,0.2361455903400534,0.6642873324527437,0.520452907941538,0.3737453866875924,0.023167952252590537
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,dataset_heldout_split,ptl_rf,3258.0,0.4137282542220046,0.06449737588701249,0.4196882857384786,0.41852258657530594,0.5666052793124616,0.5680859225163022,0.20472813616323612,0.5784395757893057,0.6348411382686345,0.4715043599740993,0.1937865886668612
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,dataset_heldout_split,gbdt_uncalibrated,3258.0,0.4145306047727082,0.06529972643771609,0.4199301005798743,0.4187593988329113,0.5696746470227133,0.5723053317990027,0.20819973465016292,0.5939760905616867,0.628529785250172,0.45991724916031707,0.1913317046383207
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,dataset_heldout_split,ptl_context,3258.0,0.42393512559758784,0.07470424726259572,0.42351844271740907,0.4214328827672509,0.5979128299570289,0.5926352128883774,0.22529674040113848,0.6425244466101371,0.5761688249236296,0.40189915922228336,0.11820524103541073
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,dataset_heldout_split,ptl_full,3258.0,0.4246015485805617,0.0753706702455696,0.4272146194083496,0.42354603813965935,0.6316758747697975,0.6083621020329881,0.22953568141946407,0.6489762549183876,0.5229565430722233,0.39033352027482754,0.07009561785535019
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,dataset_heldout_split,ptl_no_id,3258.0,0.4224924980018936,0.07326161966690148,0.4219860773219774,0.4214845888756756,0.6015960712093309,0.5964710395090143,0.22481272990265194,0.6423199076986976,0.5593718314864262,0.40836941706629754,0.11300492146452112
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,random_split,raw_normalized_uq,181.0,0.3696245004774862,0.11178152586080314,0.3494127553390022,0.3468449798665523,0.39560439560439564,0.3655172413793103,0.4896261675580475,1.5349911769832532,0.5160401002506266,0.5506442683353749,0.038791411167101775
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,random_split,platt_logistic,181.0,0.3675266587963483,0.10968368417966529,0.3466332073542187,0.3510628628765297,0.3846153846153846,0.3793103448275862,0.34831764219266065,0.9150143204615124,0.5214912280701754,0.559919676323908,0.04946269200412846
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,random_split,isotonic,181.0,0.35930695364120624,0.1014639790245232,0.34321792856828504,0.35187253022751097,0.39560439560439564,0.3931034482758621,0.3685508643680483,1.0311973596156885,0.5301378446115289,0.5885845264985428,0.061204541315038545
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,random_split,support_novelty_only,181.0,0.33271434169469877,0.07487136707801573,0.3273945590225304,0.34473731646731753,0.29670329670329665,0.3517241379310345,0.2555741546708593,0.7034686046790547,0.655639097744361,0.706207151067341,0.27006860542772143
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,random_split,ptl_rf,181.0,0.28898187174385837,0.031138897127175325,0.28463612934625654,0.33050998930843417,0.10989010989010994,0.2896551724137931,0.1402053622697805,0.4441535000066013,0.8936716791979951,0.9063097388162815,0.7535688988727662
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,random_split,gbdt_uncalibrated,181.0,0.28667503732400307,0.028832062707320028,0.28430907796444066,0.33081266931699715,0.13186813186813184,0.303448275862069,0.19560284923916596,0.5806423522601585,0.8733082706766918,0.9055898534710655,0.752249408050513
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,random_split,ptl_context,181.0,0.3216259502362342,0.06378297561955115,0.3228796507707787,0.338714248848806,0.25274725274725274,0.3310344827586207,0.21617823599931651,0.6164555979689128,0.7524436090225565,0.7862330151934285,0.43157468682330563
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,random_split,ptl_full,181.0,0.3031690732970198,0.04532609868033677,0.2945131477407323,0.3316747771989522,0.17582417582417587,0.29655172413793107,0.20975476233214296,0.6062125458830259,0.8374060150375939,0.8453837653872088,0.6283548863659361
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,random_split,ptl_no_id,181.0,0.3161280912812586,0.05828511666457559,0.31641243186083384,0.33758375782896927,0.23076923076923073,0.32413793103448274,0.22261855222766105,0.6280515224764838,0.7767543859649123,0.802773689770212,0.48332625017707886
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,unseen_perturbation_split,raw_normalized_uq,247.0,0.4385711966030935,0.07562101965878182,0.4381880299275039,0.4359215487747493,0.7258064516129032,0.696969696969697,0.22505748630456682,0.6511730092983522,0.4558325638658049,0.28623392225978517,-0.03292459952156006
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,unseen_perturbation_split,platt_logistic,247.0,0.44031429488676677,0.07736411794245507,0.43858919617407316,0.43790488445430503,0.7258064516129032,0.7121212121212122,0.21472324875029858,0.6214731310741969,0.43490304709141275,0.26979420876166904,-0.07182730930091068
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,unseen_perturbation_split,isotonic,247.0,0.4437209138516187,0.08077073690730702,0.44124753647408776,0.4371384105214736,0.7096774193548387,0.702020202020202,0.21966384373247644,0.6348863360833372,0.43401815943367195,0.273328643519753,-0.09904933155378307
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,unseen_perturbation_split,support_novelty_only,247.0,0.43377022106765284,0.07082004412334114,0.436322142062812,0.4369617784407573,0.7096774193548387,0.702020202020202,0.21297938559190385,0.6170070224657203,0.48949676823638044,0.31215422731951437,0.012567808190815351
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,unseen_perturbation_split,ptl_rf,247.0,0.43617464347788204,0.07322446653357034,0.43076010131217995,0.4361769674414054,0.6612903225806452,0.6868686868686869,0.21612243978882711,0.6235284116139221,0.5235841797476146,0.3110521225376572,0.04771259838757457
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,unseen_perturbation_split,gbdt_uncalibrated,247.0,0.4385189308367504,0.07556875389243872,0.4376964453636432,0.4350832646571257,0.7096774193548387,0.6919191919191919,0.2155694255582573,0.6229118413137884,0.46098799630655585,0.2823186171842355,-0.06330569509169036
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,unseen_perturbation_split,ptl_context,247.0,0.4405719330592399,0.07762175611492822,0.44255885311342297,0.43861662223141384,0.7338709677419355,0.7070707070707071,0.21839372794064782,0.6313176399269868,0.4313250230840259,0.27031831796446726,-0.11057791849957155
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,unseen_perturbation_split,ptl_full,247.0,0.44385021034563654,0.08090003340132484,0.44386874050119773,0.4408084101468734,0.7580645161290323,0.7171717171717171,0.21659818496551497,0.626381015101849,0.40877962449984606,0.26209561189198594,-0.15694709448073976
predictor_environment_split,mean_matching,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,unseen_perturbation_split,ptl_no_id,247.0,0.4405235207583046,0.07757334381399289,0.43502081584513014,0.43871676966205775,0.7016129032258065,0.7070707070707071,0.232356905056769,0.6755776703854814,0.4493305632502309,0.2781351644211154,-0.09603439543602696
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,dataset_heldout_split,raw_normalized_uq,1797.0,0.47511166479203343,0.06718468298936775,0.4734066292022849,0.47254092375124007,0.8220244716351501,0.8184979137691237,0.25360540924864994,0.7639952192520122,0.5314725028058361,0.17215325822154584,-0.0029617500157132133
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,dataset_heldout_split,platt_logistic,1797.0,0.47570229020918653,0.06777530840652085,0.473882922340933,0.4729301798579703,0.8153503893214683,0.8205841446453408,0.15297800117451565,0.4883579863154363,0.5440673400673401,0.17800485956221046,-0.012160873496939652
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,dataset_heldout_split,isotonic,1797.0,0.47592518963392355,0.06799820783125787,0.4745419356325382,0.47228874345788485,0.8253615127919911,0.8198887343532684,0.14747049777506402,0.4739357718148242,0.5315319865319865,0.1735633499198319,-0.015527570927742667
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,dataset_heldout_split,support_novelty_only,1797.0,0.4734600436852757,0.06553306188261004,0.4742877015784938,0.4723887359478657,0.8398220244716351,0.8310152990264256,0.15652350891153213,0.49083455761920886,0.49417620650953986,0.15882581615923574,-0.024398521195616724
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,dataset_heldout_split,ptl_rf,1797.0,0.4569872576399251,0.049060275837259415,0.4668108614717821,0.46737115344116675,0.7864293659621802,0.7941585535465925,0.13263667330030024,0.41249980883260307,0.6595667789001123,0.3077889987270089,0.1380511774438247
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,dataset_heldout_split,gbdt_uncalibrated,1797.0,0.46047834391430315,0.05255136211163747,0.4675436793184375,0.46854119230940067,0.7908787541713014,0.7990264255910987,0.1420706309497103,0.44795697859190686,0.624006734006734,0.27725857309070395,0.09129019201114943
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,dataset_heldout_split,ptl_context,1797.0,0.4752274007297758,0.06730041892711014,0.4748609820420788,0.4717349792276378,0.8298109010011123,0.8157162726008345,0.15218976853107233,0.47474920236819884,0.5329315375982042,0.1681867486771589,0.000847829053006496
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,dataset_heldout_split,ptl_full,1797.0,0.47075696007615453,0.06282997827348885,0.4696714457406073,0.46930076871635196,0.8131256952169077,0.8052851182197497,0.14304227296987204,0.4512707301880771,0.565290684624018,0.1787736609676912,0.0407229279360318
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,dataset_heldout_split,ptl_no_id,1797.0,0.4744412781153285,0.06651429631266281,0.47241291305115257,0.47256388671487964,0.8164627363737487,0.8212795549374131,0.15807999962103786,0.4867563940393814,0.5419214365881033,0.1714894557579757,0.020302293073725827
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,random_split,raw_normalized_uq,112.0,0.389081427057698,0.1351453883393418,0.36748314205449006,0.36279295799354766,0.4464285714285714,0.4222222222222223,0.4781722945144691,1.495950644763494,0.4559442824748947,0.5033320434750111,-0.12357774968394437
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,random_split,platt_logistic,112.0,0.3887643656824754,0.13482832696411923,0.37372764918213114,0.35798538466430424,0.4464285714285714,0.4,0.34193007529973457,0.9010421523517701,0.485098801425332,0.5205343125854273,-0.11856356989100353
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,random_split,isotonic,112.0,0.38031598742588435,0.12637994870752817,0.35706075631605927,0.3578488221033088,0.4285714285714286,0.4111111111111111,0.36787114192773196,1.0694019093080616,0.5123096857790735,0.5683847486604263,-0.03059760139406157
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,random_split,support_novelty_only,112.0,0.33818128093614364,0.08424524221778745,0.3377397923057807,0.3505313889650602,0.3392857142857143,0.37777777777777777,0.2890074068281235,0.7761065120308833,0.6145124716553289,0.6458699510977735,0.23785321351693034
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,random_split,ptl_rf,112.0,0.2870009527459479,0.03306491402759171,0.2872370130332586,0.33158304397948085,0.1071428571428571,0.30000000000000004,0.12366373613334862,0.4021734957837741,0.9238743116294136,0.9408186823694091,0.782664776027608
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,random_split,gbdt_uncalibrated,112.0,0.29148174256447645,0.03754570384612027,0.29256626312521156,0.33704267536490484,0.1428571428571429,0.34444444444444444,0.18823043331486639,0.5574942872584365,0.8747975380628441,0.8787415021606275,0.7153705538661291
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,random_split,ptl_context,112.0,0.3409776984787675,0.08704165976041134,0.3408763041729149,0.3438579752177854,0.2857142857142857,0.3555555555555555,0.23082965553536278,0.6717376246741765,0.7078069322967282,0.7185334995900792,0.2685106092185738
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,random_split,ptl_full,112.0,0.32149540967146284,0.06755937095310666,0.3173595649199602,0.3399572938114741,0.2321428571428571,0.33333333333333337,0.23054108885837823,0.654442870895078,0.7560738581146742,0.7735098724918679,0.39196877028735433
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,random_split,ptl_no_id,112.0,0.32287526364036134,0.06893922492200516,0.3254908521802073,0.34218149685669536,0.2857142857142857,0.34444444444444444,0.22511915169833555,0.6467365281839259,0.7243278263686427,0.720838816119278,0.3666330679605016
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,unseen_perturbation_split,raw_normalized_uq,36.0,0.4965047359687898,0.11769431414336401,0.4851456190873351,0.4657034715677708,0.7777777777777778,0.7586206896551724,0.2295453797463063,0.6668870003706683,0.2927272727272727,0.23225819561787941,-0.5317889317889318
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,unseen_perturbation_split,platt_logistic,36.0,0.4707543300062909,0.09194390818086512,0.47230015219085747,0.46427719895968794,0.7777777777777778,0.7241379310344828,0.21409956203048497,0.620267311388641,0.4018181818181818,0.3367649917057032,-0.27979407979407983
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,unseen_perturbation_split,isotonic,36.0,0.4384974979238223,0.05968707609839652,0.4498474965027223,0.45892395187121143,0.6111111111111112,0.7241379310344828,0.21770244161667793,0.6300152027479725,0.6454545454545455,0.48649397197784294,0.28803088803088805
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,unseen_perturbation_split,support_novelty_only,36.0,0.47574453231979996,0.09693411049437417,0.4617918069642555,0.462067727308624,0.7222222222222222,0.7241379310344828,0.21248759790612687,0.6162119708165127,0.43818181818181823,0.29601524249618094,-0.09858429858429861
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,unseen_perturbation_split,ptl_rf,36.0,0.42726041182285673,0.04844998999743094,0.4304338045120757,0.44583239626733523,0.6111111111111112,0.6896551724137931,0.22615984954269644,0.6473114382082483,0.6018181818181819,0.4110964694644744,0.3765765765765766
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,unseen_perturbation_split,gbdt_uncalibrated,36.0,0.4512325623289832,0.07242214050355739,0.42594548512069097,0.4448911325628709,0.6111111111111112,0.6896551724137931,0.2529137369700989,0.699810915093228,0.5,0.30605882369716364,0.28262548262548265
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,unseen_perturbation_split,ptl_context,36.0,0.49224837482648054,0.11343795300105475,0.48442110694142887,0.4708063064086861,0.7777777777777778,0.7586206896551724,0.32307923428824964,0.8440000320342338,0.32181818181818184,0.24263703429197378,-0.4164736164736165
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,unseen_perturbation_split,ptl_full,36.0,0.49452181509946846,0.11571139327404267,0.4973696002077001,0.4605687952897479,0.8333333333333334,0.7241379310344828,0.32311883681090536,0.8447884986582518,0.32909090909090905,0.2434243967172356,-0.48519948519948525
predictor_environment_split,mean_matching,env__replogleweissman2022-rpe1__rpe1__rna__baseline,unseen_perturbation_split,ptl_no_id,36.0,0.48815387185980635,0.10934345003438056,0.48737899447506705,0.46947756363480386,0.7777777777777778,0.7586206896551724,0.28306492702018676,0.7598067220417937,0.33999999999999997,0.24704331568226687,-0.37065637065637064
predictor_environment_split,ridge,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,raw_normalized_uq,1829.0,0.4462868332669778,0.026517455743751195,0.44647237972072973,0.4454876079663967,1.0,1.0,0.07378329220399012,,,,0.012597512783299238
predictor_environment_split,ridge,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,platt_logistic,1829.0,0.44647027175148335,0.026700894228256722,0.445990456609231,0.44590138652473615,1.0,1.0,0.07528352966014448,,,,0.004712268705653063
predictor_environment_split,ridge,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,isotonic,1829.0,0.44824878819320035,0.028479410669973726,0.4475948551803467,0.4464398591268046,1.0,1.0,0.05241033690776659,,,,-0.06169320148516977
predictor_environment_split,ridge,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,support_novelty_only,1829.0,0.4447455389513655,0.024976161428138854,0.4453799674281077,0.4459729992286554,1.0,1.0,0.0836191681656946,,,,0.007204000279835855
predictor_environment_split,ridge,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,ptl_rf,1829.0,0.44725593429715554,0.027486556773928916,0.44642317967916856,0.4454694510448442,1.0,1.0,4.772421418087686e-06,,,,-0.018692095694213078
predictor_environment_split,ridge,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,gbdt_uncalibrated,1829.0,0.447455898152599,0.02768652062937238,0.4462221497823128,0.44523396923192754,1.0,1.0,0.0010356525258133735,,,,-0.014176096498888258
predictor_environment_split,ridge,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,ptl_context,1829.0,0.4471235515258747,0.027354174002648057,0.44589772863503446,0.4457455636562432,1.0,1.0,0.0006631907337380692,,,,-0.047536709970944974
predictor_environment_split,ridge,env__normanweissman2019-filtered__k562__rna__baseline,dataset_heldout_split,ptl_full,1829.0,0.44755574118270713,0.027786363659480506,0.4462676134568803,0.44650619827473353,1.0,1.0,7.313496571238809e-06,,,,-0.05684518257808805
